2.3537829999999999e+03	7.0615000000000006e-01
2.3548527629999999e+03	7.0621999999999996e-01
2.3559179479999998e+03	7.0628999999999997e-01
2.3569896530000001e+03	7.0637000000000005e-01
2.3580623329999999e+03	7.0648000000000000e-01
2.3591359900000002e+03	7.0662999999999998e-01
2.3602106250000002e+03	7.0676000000000005e-01
2.3612862399999999e+03	7.0687000000000000e-01
2.3623628349999999e+03	7.0696999999999999e-01
2.3634348270000000e+03	7.0703000000000005e-01
2.3645133830000000e+03	7.0706000000000002e-01
2.3655929240000000e+03	7.0709999999999995e-01
2.3666734510000001e+03	7.0718999999999999e-01
2.3677549660000000e+03	7.0728000000000002e-01
2.3688374690000001e+03	7.0738999999999996e-01
2.3699153470000001e+03	7.0752000000000004e-01
2.3709998270000001e+03	7.0762999999999998e-01
2.3720853000000002e+03	7.0770999999999995e-01
2.3731717680000002e+03	7.0779000000000003e-01
2.3742592310000000e+03	7.0786000000000004e-01
2.3753476919999998e+03	7.0789999999999997e-01
2.3764371500000002e+03	7.0794000000000001e-01
2.3775219560000000e+03	7.0801000000000003e-01
2.3786134109999998e+03	7.0806999999999998e-01
2.3797058680000000e+03	7.0813999999999999e-01
2.3807993299999998e+03	7.0821000000000001e-01
2.3818937959999998e+03	7.0828000000000002e-01
2.3829892690000001e+03	7.0833999999999997e-01
2.3840857510000001e+03	7.0840999999999998e-01
2.3851775530000000e+03	7.0848000000000000e-01
2.3862760490000001e+03	7.0855000000000001e-01
2.3873755580000002e+03	7.0862000000000003e-01
2.3884760809999998e+03	7.0869000000000004e-01
2.3895776179999998e+03	7.0872999999999997e-01
2.3906801719999999e+03	7.0874999999999999e-01
2.3917837439999998e+03	7.0874999999999999e-01
2.3928826100000001e+03	7.0874999999999999e-01
2.3939882170000001e+03	7.0874000000000004e-01
2.3950948460000000e+03	7.0874000000000004e-01
2.3962024980000001e+03	7.0874000000000004e-01
2.3973111760000002e+03	7.0872999999999997e-01
2.3984208800000001e+03	7.0870999999999995e-01
2.3995316109999999e+03	7.0867000000000002e-01
2.4006376089999999e+03	7.0860999999999996e-01
2.4017503959999999e+03	7.0855000000000001e-01
2.4028642140000002e+03	7.0848999999999995e-01
2.4039790659999999e+03	7.0843000000000000e-01
2.4050949529999998e+03	7.0838000000000001e-01
2.4062118770000002e+03	7.0833999999999997e-01
2.4073240430000001e+03	7.0831999999999995e-01
2.4084430379999999e+03	7.0831999999999995e-01
2.4095630740000001e+03	7.0833999999999997e-01
2.4106841519999998e+03	7.0838999999999996e-01
2.4118062740000000e+03	7.0845999999999998e-01
2.4129294410000002e+03	7.0852999999999999e-01
2.4140478269999999e+03	7.0857999999999999e-01
2.4151730830000001e+03	7.0859000000000005e-01
2.4162993889999998e+03	7.0857999999999999e-01
2.4174267460000001e+03	7.0852999999999999e-01
2.4185551550000000e+03	7.0845000000000002e-01
2.4196846179999998e+03	7.0835000000000004e-01
2.4208151370000000e+03	7.0828000000000002e-01
2.4219408469999998e+03	7.0823999999999998e-01
2.4230734750000001e+03	7.0821000000000001e-01
2.4242071630000000e+03	7.0821000000000001e-01
2.4253419130000002e+03	7.0821999999999996e-01
2.4264777250000002e+03	7.0821999999999996e-01
2.4276146020000001e+03	7.0818999999999999e-01
2.4287525439999999e+03	7.0813999999999999e-01
2.4298856500000002e+03	7.0809000000000000e-01
2.4310257230000002e+03	7.0803000000000005e-01
2.4321668660000000e+03	7.0796000000000003e-01
2.4333090809999999e+03	7.0791000000000004e-01
2.4344523700000000e+03	7.0786000000000004e-01
2.4355967329999999e+03	7.0781000000000005e-01
2.4367362349999999e+03	7.0775999999999994e-01
2.4378827480000000e+03	7.0772000000000002e-01
2.4390303389999999e+03	7.0767999999999998e-01
2.4401790120000001e+03	7.0762000000000003e-01
2.4413287660000001e+03	7.0755999999999997e-01
2.4424796050000000e+03	7.0750999999999997e-01
2.4436315300000001e+03	7.0745000000000002e-01
2.4447845410000000e+03	7.0740999999999998e-01
2.4459326590000001e+03	7.0735999999999999e-01
2.4470878429999998e+03	7.0730999999999999e-01
2.4482441190000000e+03	7.0725000000000005e-01
2.4494014889999999e+03	7.0716999999999997e-01
2.4505599530000000e+03	7.0709000000000000e-01
2.4517195130000000e+03	7.0701000000000003e-01
2.4528741550000000e+03	7.0692999999999995e-01
2.4540359070000000e+03	7.0684000000000002e-01
2.4551987610000001e+03	7.0674000000000003e-01
2.4563627160000001e+03	7.0664000000000005e-01
2.4575277759999999e+03	7.0652000000000004e-01
2.4586939419999999e+03	7.0642000000000005e-01
2.4598612149999999e+03	7.0633000000000001e-01
2.4610235400000001e+03	7.0626000000000000e-01
2.4621930259999999e+03	7.0620000000000005e-01
2.4633636240000001e+03	7.0616000000000001e-01
2.4645353369999998e+03	7.0613999999999999e-01
2.4657081640000001e+03	7.0613999999999999e-01
2.4668821079999998e+03	7.0616000000000001e-01
2.4680571700000000e+03	7.0618999999999998e-01
2.4692272549999998e+03	7.0623999999999998e-01
2.4704045529999999e+03	7.0628000000000002e-01
2.4715829749999998e+03	7.0630999999999999e-01
2.4727625210000001e+03	7.0633000000000001e-01
2.4739431930000001e+03	7.0635000000000003e-01
2.4751249939999998e+03	7.0635000000000003e-01
2.4763017920000002e+03	7.0635000000000003e-01
2.4774858469999999e+03	7.0635999999999999e-01
2.4786710360000002e+03	7.0637000000000005e-01
2.4798573590000001e+03	7.0637000000000005e-01
2.4810448179999999e+03	7.0638999999999996e-01
2.4822334139999998e+03	7.0640000000000003e-01
2.4834169830000001e+03	7.0640000000000003e-01
2.4846078539999999e+03	7.0638999999999996e-01
2.4857998680000001e+03	7.0640000000000003e-01
2.4869930260000001e+03	7.0640999999999998e-01
2.4881873310000001e+03	7.0640999999999998e-01
2.4893827820000001e+03	7.0642000000000005e-01
2.4905793829999998e+03	7.0640000000000003e-01
2.4917709270000000e+03	7.0633000000000001e-01
2.4929698250000001e+03	7.0623999999999998e-01
2.4941698780000002e+03	7.0618000000000003e-01
2.4953710870000000e+03	7.0611999999999997e-01
2.4965734530000000e+03	7.0608000000000004e-01
2.4977769779999999e+03	7.0609000000000000e-01
2.4989816649999998e+03	7.0609999999999995e-01
