300.00 0.073610
305.00 0.076520
310.00 0.083220
315.00 0.087450
320.00 0.091140
325.00 0.094640
330.00 0.097460
335.00 0.098930
340.00 0.100700
345.00 0.101830
350.00 0.104080
355.00 0.106270
360.00 0.107460
365.00 0.109740
370.00 0.111890
375.00 0.114510
380.00 0.116860
385.00 0.119990
390.00 0.122960
395.00 0.126090
400.00 0.127290
405.00 0.129230
410.00 0.131140
415.00 0.133220
420.00 0.135730
425.00 0.138940
430.00 0.142170
435.00 0.145630
440.00 0.148140
445.00 0.150500
450.00 0.152710
455.00 0.154630
460.00 0.156200
465.00 0.157590
470.00 0.158870
475.00 0.160610
480.00 0.162300
485.00 0.164230
490.00 0.165950
495.00 0.168220
500.00 0.170770
505.00 0.173250
510.00 0.175790
515.00 0.178300
520.00 0.180400
525.00 0.182680
530.00 0.184750
535.00 0.186870
540.00 0.188720
545.00 0.190470
550.00 0.191760
555.00 0.193360
560.00 0.194250
565.00 0.195510
570.00 0.196130
575.00 0.196910
580.00 0.197320
585.00 0.197780
590.00 0.198070
595.00 0.198270
600.00 0.198510
605.00 0.198550
610.00 0.198770
615.00 0.198830
620.00 0.198860
625.00 0.198670
630.00 0.198590
635.00 0.198700
640.00 0.198520
645.00 0.198300
650.00 0.198460
655.00 0.198110
660.00 0.198100
665.00 0.198120
670.00 0.198160
675.00 0.198120
680.00 0.198360
685.00 0.198430
690.00 0.198380
695.00 0.198340
700.00 0.198550
705.00 0.198610
710.00 0.198840
715.00 0.199050
720.00 0.199440
725.00 0.199710
730.00 0.200000
735.00 0.200360
740.00 0.200700
745.00 0.201480
750.00 0.202090
755.00 0.202700
760.00 0.203560
765.00 0.204000
770.00 0.204850
775.00 0.205440
780.00 0.206200
785.00 0.206960
790.00 0.207430
795.00 0.207980
800.00 0.208760
805.00 0.209110
810.00 0.209440
815.00 0.209470
820.00 0.209670
825.00 0.209420
830.00 0.209380
835.00 0.209010
840.00 0.208840
845.00 0.208350
850.00 0.207950
855.00 0.207470
860.00 0.206800
865.00 0.206070
865.20 0.206070
865.30 0.206756
865.50 0.206787
865.60 0.205292
865.80 0.205079
865.90 0.205079
866.00 0.205491
866.20 0.206466
866.30 0.205277
866.50 0.205826
866.60 0.205933
866.80 0.205765
866.90 0.205704
867.10 0.205353
867.20 0.205125
867.30 0.204728
867.50 0.204911
867.60 0.204926
867.80 0.203966
867.90 0.204042
868.10 0.205048
868.20 0.205308
868.40 0.205170
868.50 0.204423
868.70 0.204820
868.80 0.205292
869.00 0.205155
869.10 0.205216
869.20 0.205552
869.40 0.205475
869.50 0.205582
869.70 0.205674
869.80 0.205369
870.00 0.204286
870.10 0.203722
870.30 0.203920
870.40 0.204377
870.60 0.204133
870.70 0.204591
870.80 0.204576
871.00 0.204393
871.10 0.204576
871.30 0.203615
871.40 0.203066
871.60 0.204393
871.70 0.204164
871.90 0.203081
872.00 0.202654
872.20 0.202990
872.30 0.204271
872.50 0.205170
872.60 0.204987
872.80 0.205338
872.90 0.205048
873.00 0.204194
873.20 0.203722
873.30 0.203066
873.50 0.203340
873.60 0.203828
873.80 0.204362
873.90 0.204804
874.10 0.205109
874.20 0.204225
874.40 0.203523
874.50 0.203798
874.70 0.203706
874.80 0.203264
875.00 0.202334
875.10 0.202136
875.30 0.202959
875.40 0.203051
875.50 0.203066
875.70 0.202548
875.80 0.202776
876.00 0.203264
876.20 0.203706
876.30 0.203905
876.40 0.203447
876.60 0.203142
876.70 0.202349
876.90 0.201800
877.00 0.202166
877.20 0.203005
877.30 0.203097
877.50 0.202883
877.60 0.202471
877.80 0.202502
877.90 0.202670
878.10 0.202441
878.20 0.202670
878.40 0.202136
878.50 0.201953
878.70 0.202288
878.80 0.201999
879.00 0.202044
879.10 0.202746
879.30 0.202548
879.40 0.201663
879.60 0.201190
879.70 0.201297
879.90 0.201816
880.00 0.202731
880.20 0.202837
880.30 0.202929
880.50 0.202334
880.60 0.201190
880.80 0.202227
880.90 0.202578
881.10 0.202029
881.20 0.202365
881.40 0.202792
881.50 0.201800
881.70 0.200931
881.80 0.201572
882.00 0.202456
882.10 0.202212
882.30 0.201358
882.40 0.201297
882.60 0.201816
882.70 0.201389
882.90 0.201221
883.00 0.201114
883.20 0.201175
883.30 0.201541
883.50 0.201373
883.60 0.200398
883.80 0.200702
883.90 0.201328
884.10 0.201099
884.20 0.200794
884.40 0.201099
884.50 0.202090
884.70 0.201465
884.80 0.199986
885.00 0.199772
885.10 0.200611
885.30 0.201190
885.40 0.201236
885.60 0.200840
885.70 0.200946
885.90 0.200413
886.00 0.199971
886.20 0.199788
886.30 0.199498
886.50 0.200215
886.60 0.201160
886.80 0.201160
886.90 0.200215
887.10 0.200032
887.20 0.199879
887.40 0.200230
887.50 0.200779
887.70 0.200611
887.80 0.200748
888.00 0.200367
