1.3240,3.32E-01
1.3250,3.32E-01
1.3260,3.32E-01
1.3270,3.31E-01
1.3280,3.31E-01
1.3290,3.31E-01
1.3300,3.31E-01
1.3310,3.31E-01
1.3320,3.31E-01
1.3330,3.31E-01
1.3340,3.31E-01
1.3350,3.30E-01
1.3360,3.30E-01
1.3370,3.30E-01
1.3380,3.30E-01
1.3390,3.30E-01
1.3400,3.29E-01
1.3410,3.29E-01
1.3420,3.29E-01
1.3430,3.29E-01
1.3440,3.29E-01
1.3450,3.29E-01
1.3460,3.29E-01
1.3470,3.28E-01
1.3480,3.28E-01
1.3490,3.28E-01
1.3500,3.28E-01
1.3510,3.28E-01
1.3520,3.28E-01
1.3530,3.27E-01
1.3540,3.27E-01
1.3550,3.27E-01
1.3560,3.27E-01
1.3570,3.27E-01
1.3580,3.27E-01
1.3590,3.27E-01
1.3600,3.27E-01
1.3610,3.26E-01
1.3620,3.26E-01
1.3630,3.26E-01
1.3640,3.26E-01
1.3650,3.26E-01
1.3660,3.26E-01
1.3670,3.25E-01
1.3680,3.25E-01
1.3690,3.25E-01
1.3700,3.25E-01
1.3710,3.25E-01
1.3720,3.24E-01
1.3730,3.24E-01
1.3740,3.24E-01
1.3750,3.24E-01
1.3760,3.24E-01
1.3770,3.24E-01
1.3780,3.23E-01
1.3790,3.23E-01
1.3800,3.23E-01
1.3810,3.23E-01
1.3820,3.23E-01
1.3830,3.23E-01
1.3840,3.22E-01
1.3850,3.22E-01
1.3860,3.22E-01
1.3870,3.22E-01
1.3880,3.22E-01
1.3890,3.22E-01
1.3900,3.22E-01
1.3910,3.21E-01
1.3920,3.21E-01
1.3930,3.21E-01
1.3940,3.21E-01
1.3950,3.21E-01
1.3960,3.21E-01
1.3970,3.21E-01
1.3980,3.21E-01
1.3990,3.21E-01
1.4000,3.21E-01
1.4010,3.20E-01
1.4020,3.20E-01
1.4030,3.20E-01
1.4040,3.20E-01
1.4050,3.20E-01
1.4060,3.20E-01
1.4070,3.20E-01
1.4080,3.20E-01
1.4090,3.20E-01
1.4100,3.20E-01
1.4110,3.20E-01
1.4120,3.19E-01
1.4130,3.19E-01
1.4140,3.19E-01
1.4150,3.19E-01
1.4160,3.19E-01
1.4170,3.19E-01
1.4180,3.18E-01
1.4190,3.18E-01
1.4200,3.18E-01
1.4210,3.18E-01
1.4220,3.18E-01
1.4230,3.17E-01
1.4240,3.17E-01
1.4250,3.17E-01
1.4260,3.17E-01
1.4270,3.17E-01
1.4280,3.16E-01
1.4290,3.16E-01
1.4300,3.16E-01
1.4310,3.16E-01
1.4320,3.16E-01
1.4330,3.16E-01
1.4340,3.16E-01
1.4350,3.15E-01
1.4360,3.15E-01
1.4370,3.15E-01
1.4380,3.15E-01
1.4390,3.15E-01
1.4400,3.15E-01
1.4410,3.15E-01
1.4420,3.15E-01
1.4430,3.14E-01
1.4440,3.14E-01
1.4450,3.14E-01
1.4460,3.14E-01
1.4470,3.14E-01
1.4480,3.14E-01
1.4490,3.13E-01
1.4500,3.13E-01
1.4510,3.13E-01
1.4520,3.13E-01
1.4530,3.13E-01
1.4540,3.12E-01
1.4550,3.12E-01
1.4560,3.12E-01
1.4570,3.12E-01
1.4580,3.12E-01
1.4590,3.11E-01
1.4600,3.11E-01
1.4610,3.11E-01
1.4620,3.11E-01
1.4630,3.11E-01
1.4640,3.11E-01
1.4650,3.11E-01
1.4660,3.10E-01
1.4670,3.10E-01
1.4680,3.10E-01
1.4690,3.10E-01
1.4700,3.10E-01
1.4710,3.10E-01
1.4720,3.09E-01
1.4730,3.09E-01
1.4740,3.09E-01
1.4750,3.09E-01
1.4760,3.09E-01
1.4770,3.09E-01
1.4780,3.08E-01
1.4790,3.08E-01
1.4800,3.08E-01
1.4810,3.08E-01
1.4820,3.08E-01
1.4830,3.08E-01
1.4840,3.07E-01
1.4850,3.07E-01
1.4860,3.07E-01
1.4870,3.07E-01
1.4880,3.07E-01
1.4890,3.07E-01
1.4900,3.07E-01
1.4910,3.07E-01
1.4920,3.06E-01
1.4930,3.06E-01
1.4940,3.06E-01
1.4950,3.06E-01
1.4960,3.06E-01
1.4970,3.06E-01
1.4980,3.06E-01
1.4990,3.06E-01
1.5000,3.06E-01
1.5010,3.06E-01
1.5020,3.06E-01
1.5030,3.06E-01
1.5040,3.06E-01
1.5050,3.06E-01
1.5060,3.06E-01
1.5070,3.06E-01
1.5080,3.05E-01
1.5090,3.05E-01
1.5100,3.05E-01
1.5110,3.05E-01
1.5120,3.05E-01
1.5130,3.05E-01
1.5140,3.05E-01
1.5150,3.05E-01
1.5160,3.05E-01
1.5170,3.04E-01
1.5180,3.04E-01
1.5190,3.04E-01
1.5200,3.04E-01
1.5210,3.04E-01
1.5220,3.04E-01
1.5230,3.03E-01
1.5240,3.03E-01
1.5250,3.03E-01
1.5260,3.03E-01
1.5270,3.03E-01
1.5280,3.03E-01
1.5290,3.02E-01
1.5300,3.02E-01
1.5310,3.02E-01
1.5320,3.02E-01
1.5330,3.02E-01
1.5340,3.02E-01
1.5350,3.01E-01
