#This file contains the downward and upward spectral flux (per wavelength) at TOA and the #secondary eclipse depth (= planet to star flux ratio).
#Spectral fluxes given in [erg s^-1 cm^-3].
#bin     cent_lambda[um]   low_int_lambda[um]   delta_lambda[um]   F_down_at_TOA   F_up_at_TOA     #planet/star flux ratio  
27      0.246659136       0.246628311          6.16570778e-05     360354          230721          3.05941e-06             
28      0.246720801       0.246689968          6.16724921e-05     366944          234844          3.05816e-06             
29      0.246782481       0.246751641          6.16879102e-05     373562          238981          3.05691e-06             
30      0.246844177       0.246813329          6.17033322e-05     380183          243117          3.05565e-06             
31      0.246905888       0.246875032          6.1718758e-05      386805          247250          3.0544e-06              
32      0.246967614       0.246936751          6.17341877e-05     393428          251381          3.05314e-06             
33      0.247029356       0.246998485          6.17496212e-05     400054          255509          3.05189e-06             
34      0.247091113       0.247060235          6.17650586e-05     406681          259635          3.05063e-06             
35      0.247152886       0.247122             6.17804999e-05     413310          263758          3.04938e-06             
36      0.247214674       0.24718378           6.1795945e-05      419940          267879          3.04812e-06             
37      0.247276478       0.247245576          6.1811394e-05      426572          271997          3.04686e-06             
38      0.247338297       0.247307387          6.18268469e-05     433206          276113          3.04561e-06             
39      0.247400132       0.247369214          6.18423036e-05     439841          280227          3.04435e-06             
40      0.247461982       0.247431057          6.18577642e-05     446478          284338          3.04309e-06             
41      0.247523847       0.247492914          6.18732286e-05     453117          288446          3.04184e-06             
42      0.247585728       0.247554788          6.18886969e-05     459757          292552          3.04058e-06             
43      0.247647625       0.247616676          6.19041691e-05     457819          291199          3.03932e-06             
44      0.247709536       0.247678581          6.19196451e-05     442452          281308          3.03806e-06             
45      0.247771464       0.2477405            6.1935125e-05      426921          271321          3.0368e-06              
46      0.247833407       0.247802435          6.19506088e-05     411387          261340          3.03554e-06             
47      0.247895365       0.247864386          6.19660965e-05     395848          251365          3.03429e-06             
48      0.247957339       0.247926352          6.1981588e-05      380305          241395          3.03303e-06             
49      0.248019328       0.247988334          6.19970834e-05     364759          231431          3.03177e-06             
50      0.248081333       0.248050331          6.20125827e-05     349209          221472          3.03051e-06             
51      0.248143353       0.248112343          6.20280858e-05     333654          211520          3.02925e-06             
52      0.248205389       0.248174371          6.20435928e-05     318096          201573          3.02799e-06             
53      0.248267441       0.248236415          6.20591037e-05     302534          191631          3.02673e-06             
54      0.248329507       0.248298474          6.20746185e-05     286968          181696          3.02546e-06             
55      0.24839159        0.248360549          6.20901372e-05     271398          171766          3.0242e-06              
56      0.248453688       0.248422639          6.21056597e-05     255825          161842          3.02294e-06             
57      0.248515801       0.248484744          6.21211861e-05     240247          151924          3.02168e-06             
58      0.24857793        0.248546866          6.21367164e-05     224666          142011          3.02042e-06             
59      0.248640075       0.248609002          6.21522506e-05     220899          139572          3.01916e-06             
60      0.248702235       0.248671155          6.21677886e-05     233759          147636          3.01789e-06             
61      0.24876441        0.248733322          6.21833306e-05     246739          155768          3.01663e-06             
62      0.248826601       0.248795506          6.21988764e-05     259722          163896          3.01537e-06             
63      0.248888808       0.248857705          6.22144261e-05     272708          172018          3.0141e-06              
64      0.24895103        0.248919919          6.22299798e-05     285697          180136          3.01284e-06             
65      0.249013268       0.248982149          6.22455372e-05     298689          188249          3.01158e-06             
66      0.249075521       0.249044395          6.22610986e-05     311685          196357          3.01031e-06             
67      0.24913779        0.249106656          6.22766639e-05     324684          204461          3.00905e-06             
68      0.249200075       0.249168932          6.22922331e-05     337686          212559          3.00778e-06             
69      0.249262375       0.249231225          6.23078061e-05     350692          220653          3.00652e-06             
70      0.24932469        0.249293532          6.23233831e-05     363701          228741          3.00526e-06             
71      0.249387021       0.249355856          6.23389639e-05     376713          236825          3.00399e-06             
72      0.249449368       0.249418195          6.23545487e-05     389728          244904          3.00272e-06             
73      0.24951173        0.249480549          6.23701373e-05     402747          252978          3.00146e-06             
74      0.249574108       0.249542919          6.23857298e-05     415768          261048          3.00019e-06             
75      0.249636502       0.249605305          6.24013263e-05     421987          264840          2.99893e-06             
76      0.249698911       0.249667706          6.24169266e-05     419624          263246          2.99766e-06             
77      0.249761336       0.249730123          6.24325308e-05     417232          261635          2.99639e-06             
78      0.249823776       0.249792556          6.2448139e-05      414839          260024          2.99513e-06             
79      0.249886232       0.249855004          6.2463751e-05      412446          258415          2.99386e-06             
80      0.249948704       0.249917468          6.24793669e-05     410052          256806          2.99259e-06             
81      0.250011191       0.249979947          6.24949868e-05     407658          255199          2.99132e-06             
82      0.250073694       0.250042442          6.25106105e-05     405263          253592          2.99006e-06             
83      0.250136212       0.250104953          6.25262382e-05     402867          251986          2.98879e-06             
84      0.250198746       0.250167479          6.25418697e-05     400471          250381          2.98752e-06             
85      0.250261296       0.250230021          6.25575052e-05     398075          248777          2.98625e-06             
86      0.250323861       0.250292578          6.25731446e-05     395677          247173          2.98498e-06             
87      0.250386442       0.250355151          6.25887879e-05     393279          245571          2.98371e-06             
88      0.250449039       0.25041774           6.26044351e-05     390881          243969          2.98244e-06             
89      0.250511651       0.250480345          6.26200862e-05     388482          242369          2.98117e-06             
90      0.250574279       0.250542965          6.26357412e-05     386082          240769          2.9799e-06              
91      0.250636922       0.250605601          6.26514001e-05     388185          241977          2.97863e-06             
92      0.250699582       0.250668252          6.2667063e-05      395362          246346          2.97736e-06             
93      0.250762256       0.250730919          6.26827297e-05     402545          250715          2.97609e-06             
94      0.250824947       0.250793602          6.26984004e-05     409730          255081          2.97482e-06             
95      0.250887653       0.2508563            6.2714075e-05      416916          259444          2.97355e-06             
96      0.250950375       0.250919014          6.27297535e-05     424105          263804          2.97228e-06             
97      0.251013113       0.250981744          6.2745436e-05      431295          268162          2.97101e-06             
98      0.251075866       0.251044489          6.27611223e-05     438487          272517          2.96973e-06             
99      0.251138635       0.251107251          6.27768126e-05     445681          276869          2.96846e-06             
100     0.25120142        0.251170027          6.27925068e-05     452877          281219          2.96719e-06             
101     0.25126422        0.25123282           6.2808205e-05      460074          285566          2.96592e-06             
102     0.251327036       0.251295628          6.2823907e-05      467273          289910          2.96464e-06             
103     0.251389868       0.251358452          6.2839613e-05      474474          294251          2.96337e-06             
104     0.251452715       0.251421292          6.28553229e-05     481677          298590          2.9621e-06              
105     0.251515578       0.251484147          6.28710367e-05     488882          302925          2.96082e-06             
106     0.251578457       0.251547018          6.28867545e-05     496088          307258          2.95955e-06             
107     0.251641352       0.251609905          6.29024762e-05     508580          314860          2.95828e-06             
108     0.251704262       0.251672807          6.29182018e-05     526370          325733          2.957e-06               
109     0.251767188       0.251735725          6.29339313e-05     544164          336599          2.95573e-06             
110     0.25183013        0.251798659          6.29496648e-05     561962          347459          2.95445e-06             
111     0.251893088       0.251861609          6.29654022e-05     579765          358312          2.95318e-06             
112     0.251956061       0.251924574          6.29811436e-05     597573          369158          2.9519e-06              
113     0.25201905        0.251987555          6.29968889e-05     615385          379997          2.95063e-06             
114     0.252082055       0.252050552          6.30126381e-05     633201          390830          2.94935e-06             
115     0.252145075       0.252113565          6.30283913e-05     651022          401655          2.94808e-06             
116     0.252208112       0.252176593          6.30441484e-05     668847          412474          2.9468e-06              
117     0.252271164       0.252239638          6.30599094e-05     686677          423286          2.94552e-06             
118     0.252334231       0.252302697          6.30756744e-05     704511          434091          2.94425e-06             
119     0.252397315       0.252365773          6.30914433e-05     722350          444890          2.94297e-06             
120     0.252460414       0.252428865          6.31072161e-05     740193          455682          2.94169e-06             
121     0.252523529       0.252491972          6.31229929e-05     758040          466466          2.94042e-06             
122     0.25258666        0.252555095          6.31387737e-05     775914          477258          2.93914e-06             
123     0.252649807       0.252618234          6.31545584e-05     821105          504835          2.93786e-06             
124     0.252712969       0.252681388          6.3170347e-05      890649          547354          2.93658e-06             
125     0.252776148       0.252744558          6.31861396e-05     960211          589847          2.93531e-06             
126     0.252839342       0.252807745          6.32019362e-05     1.02979e+06     632313          2.93403e-06             
127     0.252902551       0.252870947          6.32177366e-05     1.09939e+06     674752          2.93275e-06             
128     0.252965777       0.252934164          6.32335411e-05     1.169e+06       717165          2.93147e-06             
129     0.253029019       0.252997398          6.32493495e-05     1.23863e+06     759551          2.93019e-06             
130     0.253092276       0.253060647          6.32651618e-05     1.30828e+06     801910          2.92891e-06             
131     0.253155549       0.253123912          6.32809781e-05     1.37794e+06     844243          2.92763e-06             
132     0.253218838       0.253187193          6.32967983e-05     1.44763e+06     886549          2.92635e-06             
133     0.253282142       0.25325049           6.33126225e-05     1.51733e+06     928827          2.92507e-06             
134     0.253345463       0.253313803          6.33284507e-05     1.58705e+06     971081          2.92379e-06             
135     0.253408799       0.253377131          6.33442828e-05     1.65678e+06     1.01331e+06     2.92251e-06             
136     0.253472152       0.253440475          6.33601189e-05     1.72653e+06     1.0555e+06      2.92123e-06             
137     0.25353552        0.253503836          6.33759589e-05     1.7963e+06      1.09768e+06     2.91995e-06             
138     0.253598903       0.253567212          6.33918029e-05     1.86602e+06     1.13978e+06     2.91867e-06             
139     0.253662303       0.253630603          6.34076508e-05     1.91346e+06     1.16825e+06     2.91739e-06             
140     0.253725719       0.253694011          6.34235028e-05     1.94317e+06     1.18586e+06     2.91611e-06             
141     0.25378915        0.253757435          6.34393586e-05     1.97289e+06     1.20347e+06     2.91483e-06             
142     0.253852598       0.253820874          6.34552185e-05     2.00261e+06     1.22106e+06     2.91355e-06             
143     0.253916061       0.253884329          6.34710823e-05     2.03234e+06     1.23865e+06     2.91226e-06             
144     0.25397954        0.2539478            6.348695e-05       2.06208e+06     1.25622e+06     2.91098e-06             
145     0.254043035       0.254011287          6.35028218e-05     2.09183e+06     1.27378e+06     2.9097e-06              
146     0.254106545       0.25407479           6.35186975e-05     2.12158e+06     1.29133e+06     2.90842e-06             
147     0.254170072       0.254138309          6.35345772e-05     2.15134e+06     1.30886e+06     2.90713e-06             
148     0.254233614       0.254201843          6.35504608e-05     2.18111e+06     1.32639e+06     2.90585e-06             
149     0.254297173       0.254265394          6.35663484e-05     2.21089e+06     1.3439e+06      2.90457e-06             
150     0.254360747       0.25432896           6.358224e-05       2.24067e+06     1.3614e+06      2.90328e-06             
151     0.254424337       0.254392542          6.35981356e-05     2.27046e+06     1.37889e+06     2.902e-06               
152     0.254487943       0.25445614           6.36140351e-05     2.30026e+06     1.39637e+06     2.90072e-06             
153     0.254551565       0.254519754          6.36299386e-05     2.33007e+06     1.41384e+06     2.89943e-06             
154     0.254615203       0.254583384          6.36458461e-05     2.35947e+06     1.43105e+06     2.89815e-06             
155     0.254678857       0.25464703           6.36617576e-05     2.32986e+06     1.41247e+06     2.89687e-06             
156     0.254742527       0.254710692          6.3677673e-05      2.25813e+06     1.36837e+06     2.89558e-06             
157     0.254806212       0.25477437           6.36935924e-05     2.18637e+06     1.3243e+06      2.8943e-06              
158     0.254869914       0.254838063          6.37095158e-05     2.1146e+06      1.28026e+06     2.89301e-06             
159     0.254933631       0.254901773          6.37254432e-05     2.04281e+06     1.23625e+06     2.89173e-06             
160     0.254997365       0.254965498          6.37413745e-05     1.971e+06       1.19226e+06     2.89044e-06             
161     0.255061114       0.25502924           6.37573099e-05     1.89918e+06     1.1483e+06      2.88916e-06             
162     0.25512488        0.255092997          6.37732492e-05     1.82734e+06     1.10437e+06     2.88787e-06             
163     0.255188661       0.25515677           6.37891925e-05     1.75547e+06     1.06047e+06     2.88658e-06             
164     0.255252458       0.255220559          6.38051398e-05     1.68359e+06     1.01659e+06     2.8853e-06              
165     0.255316271       0.255284364          6.38210911e-05     1.6117e+06      972746          2.88401e-06             
166     0.2553801         0.255348186          6.38370464e-05     1.53978e+06     928927          2.88273e-06             
167     0.255443945       0.255412023          6.38530056e-05     1.46785e+06     885135          2.88144e-06             
168     0.255507806       0.255475876          6.38689689e-05     1.3959e+06      841371          2.88015e-06             
169     0.255571683       0.255539745          6.38849361e-05     1.32393e+06     797636          2.87887e-06             
170     0.255635576       0.25560363           6.39009074e-05     1.25233e+06     754162          2.87758e-06             
171     0.255699485       0.25566753           6.39168826e-05     1.21391e+06     730701          2.87629e-06             
172     0.25576341        0.255731447          6.39328618e-05     1.19678e+06     720064          2.875e-06               
173     0.255827351       0.25579538           6.3948845e-05      1.17964e+06     709433          2.87371e-06             
174     0.255891307       0.255859329          6.39648323e-05     1.16249e+06     698810          2.87243e-06             
175     0.25595528        0.255923294          6.39808235e-05     1.14535e+06     688193          2.87114e-06             
176     0.256019269       0.255987275          6.39968187e-05     1.12819e+06     677582          2.86985e-06             
177     0.256083274       0.256051271          6.40128179e-05     1.11104e+06     666979          2.86856e-06             
178     0.256147295       0.256115284          6.40288211e-05     1.09388e+06     656381          2.86727e-06             
179     0.256211332       0.256179313          6.40448283e-05     1.07671e+06     645791          2.86598e-06             
180     0.256275384       0.256243358          6.40608395e-05     1.05954e+06     635207          2.8647e-06              
181     0.256339453       0.256307419          6.40768547e-05     1.04237e+06     624630          2.86341e-06             
182     0.256403538       0.256371496          6.40928739e-05     1.02519e+06     614059          2.86212e-06             
183     0.256467639       0.256435589          6.41088971e-05     1.00801e+06     603495          2.86083e-06             
184     0.256531756       0.256499697          6.41249244e-05     990819          592938          2.85954e-06             
185     0.256595889       0.256563822          6.41409556e-05     973628          582388          2.85825e-06             
186     0.256660038       0.256627963          6.41569908e-05     956748          572032          2.85696e-06             
187     0.256724203       0.25669212           6.41730301e-05     957635          572304          2.85567e-06             
188     0.256788384       0.256756293          6.41890733e-05     968787          578707          2.85438e-06             
189     0.256852581       0.256820482          6.42051206e-05     979942          585106          2.85309e-06             
190     0.256916794       0.256884688          6.42211719e-05     991100          591500          2.85179e-06             
191     0.256981023       0.256948909          6.42372272e-05     1.00226e+06     597890          2.8505e-06              
192     0.257045269       0.257013146          6.42532865e-05     1.01342e+06     604275          2.84921e-06             
193     0.25710953        0.257077399          6.42693498e-05     1.02459e+06     610656          2.84792e-06             
194     0.257173807       0.257141669          6.42854171e-05     1.03576e+06     617033          2.84663e-06             
195     0.257238101       0.257205954          6.43014885e-05     1.04693e+06     623405          2.84534e-06             
196     0.25730241        0.257270255          6.43175639e-05     1.0581e+06      629773          2.84404e-06             
197     0.257366736       0.257334573          6.43336433e-05     1.06928e+06     636136          2.84275e-06             
198     0.257431077       0.257398907          6.43497267e-05     1.08046e+06     642495          2.84146e-06             
199     0.257495435       0.257463256          6.43658141e-05     1.09164e+06     648850          2.84017e-06             
200     0.257559809       0.257527622          6.43819055e-05     1.10283e+06     655200          2.83888e-06             
201     0.257624199       0.257592004          6.4398001e-05      1.11402e+06     661546          2.83758e-06             
202     0.257688605       0.257656402          6.44141005e-05     1.12481e+06     667647          2.83629e-06             
203     0.257753027       0.257720816          6.44302041e-05     1.11929e+06     664072          2.835e-06               
204     0.257817466       0.257785246          6.44463116e-05     1.10528e+06     655462          2.8337e-06              
205     0.25788192        0.257849693          6.44624232e-05     1.09127e+06     646858          2.83241e-06             
206     0.25794639        0.257914155          6.44785388e-05     1.07726e+06     638260          2.83112e-06             
207     0.258010877       0.257978634          6.44946584e-05     1.06324e+06     629666          2.82982e-06             
208     0.25807538        0.258043128          6.45107821e-05     1.04922e+06     621078          2.82853e-06             
209     0.258139899       0.258107639          6.45269098e-05     1.0352e+06      612496          2.82724e-06             
210     0.258204434       0.258172166          6.45430415e-05     1.02117e+06     603919          2.82594e-06             
211     0.258268985       0.258236709          6.45591773e-05     1.00714e+06     595348          2.82465e-06             
212     0.258333552       0.258301268          6.45753171e-05     993100          586782          2.82335e-06             
213     0.258398135       0.258365844          6.45914609e-05     979061          578222          2.82206e-06             
214     0.258462735       0.258430435          6.46076088e-05     965018          569667          2.82076e-06             
215     0.25852735        0.258495043          6.46237607e-05     950973          561118          2.81947e-06             
216     0.258591982       0.258559666          6.46399166e-05     936923          552574          2.81817e-06             
217     0.25865663        0.258624306          6.46560766e-05     922870          544036          2.81688e-06             
218     0.258721294       0.258688962          6.46722406e-05     909745          536052          2.81558e-06             
219     0.258785975       0.258753635          6.46884087e-05     925011          544797          2.81429e-06             
220     0.258850671       0.258818323          6.47045808e-05     953637          561398          2.81299e-06             
221     0.258915384       0.258883028          6.47207569e-05     982270          577987          2.81169e-06             
222     0.258980113       0.258947748          6.47369371e-05     1.01091e+06     594565          2.8104e-06              
223     0.259044858       0.259012485          6.47531213e-05     1.03956e+06     611132          2.8091e-06              
224     0.259109619       0.259077238          6.47693096e-05     1.06821e+06     627688          2.8078e-06              
225     0.259174396       0.259142008          6.47855019e-05     1.09687e+06     644232          2.80651e-06             
226     0.25923919        0.259206793          6.48016983e-05     1.12554e+06     660765          2.80521e-06             
227     0.259304          0.259271595          6.48178987e-05     1.15422e+06     677286          2.80391e-06             
228     0.259368826       0.259336413          6.48341032e-05     1.1829e+06      693796          2.80262e-06             
229     0.259433668       0.259401247          6.48503117e-05     1.21159e+06     710295          2.80132e-06             
230     0.259498526       0.259466097          6.48665243e-05     1.24029e+06     726782          2.80002e-06             
231     0.259563401       0.259530964          6.48827409e-05     1.269e+06       743258          2.79873e-06             
232     0.259628292       0.259595847          6.48989616e-05     1.29771e+06     759722          2.79743e-06             
233     0.259693199       0.259660745          6.49151864e-05     1.32643e+06     776175          2.79613e-06             
234     0.259758122       0.259725661          6.49314152e-05     1.35443e+06     792194          2.79483e-06             
235     0.259823062       0.259790592          6.4947648e-05      1.3652e+06      798120          2.79353e-06             
236     0.259888018       0.25985554           6.49638849e-05     1.36864e+06     799759          2.79223e-06             
237     0.25995299        0.259920504          6.49801259e-05     1.37208e+06     801397          2.79094e-06             
238     0.260017978       0.259985484          6.49963709e-05     1.37552e+06     803033          2.78964e-06             
239     0.260082982       0.26005048           6.501262e-05       1.37896e+06     804668          2.78834e-06             
240     0.260148003       0.260115493          6.50288732e-05     1.3824e+06      806301          2.78704e-06             
241     0.26021304        0.260180522          6.50451304e-05     1.38585e+06     807932          2.78574e-06             
242     0.260278093       0.260245567          6.50613917e-05     1.38929e+06     809564          2.78444e-06             
243     0.260343163       0.260310628          6.5077657e-05      1.39274e+06     811193          2.78314e-06             
244     0.260408249       0.260375706          6.50939264e-05     1.39618e+06     812821          2.78184e-06             
245     0.260473351       0.2604408            6.51101999e-05     1.39963e+06     814447          2.78055e-06             
246     0.260538469       0.26050591           6.51264775e-05     1.40308e+06     816072          2.77924e-06             
247     0.260603604       0.260571036          6.51427591e-05     1.40653e+06     817696          2.77795e-06             
248     0.260668755       0.260636179          6.51590448e-05     1.40998e+06     819318          2.77665e-06             
249     0.260733922       0.260701338          6.51753345e-05     1.41343e+06     820938          2.77534e-06             
250     0.260799105       0.260766514          6.51916284e-05     1.41942e+06     824033          2.77405e-06             
251     0.260864305       0.260831705          6.52079263e-05     1.47442e+06     855561          2.77275e-06             
252     0.260929521       0.260896913          6.52242283e-05     1.54825e+06     897977          2.77145e-06             
253     0.260994754       0.260962137          6.52405343e-05     1.62209e+06     940364          2.77014e-06             
254     0.261060002       0.261027378          6.52568445e-05     1.69595e+06     982722          2.76884e-06             
255     0.261125267       0.261092635          6.52731587e-05     1.76983e+06     1.02505e+06     2.76754e-06             
256     0.261190549       0.261157908          6.5289477e-05      1.84373e+06     1.06735e+06     2.76624e-06             
257     0.261255846       0.261223197          6.53057993e-05     1.91764e+06     1.10962e+06     2.76494e-06             
258     0.26132116        0.261288503          6.53221258e-05     1.99158e+06     1.15186e+06     2.76364e-06             
259     0.26138649        0.261353825          6.53384563e-05     2.06553e+06     1.19407e+06     2.76234e-06             
260     0.261451837       0.261419164          6.53547909e-05     2.13951e+06     1.23625e+06     2.76104e-06             
261     0.2615172         0.261484519          6.53711296e-05     2.2135e+06      1.2784e+06      2.75974e-06             
262     0.261582579       0.26154989           6.53874724e-05     2.28751e+06     1.32052e+06     2.75843e-06             
263     0.261647975       0.261615277          6.54038193e-05     2.36153e+06     1.36261e+06     2.75713e-06             
264     0.261713387       0.261680681          6.54201702e-05     2.43558e+06     1.40467e+06     2.75583e-06             
265     0.261778815       0.261746101          6.54365253e-05     2.50964e+06     1.4467e+06      2.75453e-06             
266     0.26184426        0.261811538          6.54528844e-05     2.58725e+06     1.49073e+06     2.75323e-06             
267     0.261909721       0.261876991          6.54692476e-05     2.721e+06       1.56705e+06     2.75192e-06             
268     0.261975198       0.26194246           6.54856149e-05     2.87423e+06     1.65452e+06     2.75062e-06             
269     0.262040692       0.262007945          6.55019863e-05     3.02751e+06     1.74192e+06     2.74932e-06             
270     0.262106202       0.262073447          6.55183618e-05     3.18082e+06     1.82927e+06     2.74801e-06             
271     0.262171729       0.262138966          6.55347414e-05     3.33416e+06     1.91655e+06     2.74671e-06             
272     0.262237272       0.2622045            6.55511251e-05     3.48755e+06     2.00376e+06     2.74541e-06             
273     0.262302831       0.262270052          6.55675129e-05     3.64097e+06     2.09092e+06     2.74411e-06             
274     0.262368407       0.262335619          6.55839048e-05     3.79444e+06     2.17802e+06     2.7428e-06              
275     0.262433999       0.262401203          6.56003007e-05     3.94794e+06     2.26505e+06     2.7415e-06              
276     0.262499608       0.262466803          6.56167008e-05     4.10148e+06     2.35202e+06     2.7402e-06              
277     0.262565232       0.26253242           6.5633105e-05      4.25506e+06     2.43893e+06     2.73889e-06             
278     0.262630874       0.262598053          6.56495133e-05     4.40867e+06     2.52578e+06     2.73759e-06             
279     0.262696531       0.262663703          6.56659257e-05     4.56233e+06     2.61257e+06     2.73629e-06             
280     0.262762206       0.262729369          6.56823421e-05     4.71602e+06     2.69929e+06     2.73498e-06             
281     0.262827896       0.262795051          6.56987627e-05     4.86975e+06     2.78595e+06     2.73368e-06             
282     0.262893603       0.26286075           6.57151874e-05     5.01529e+06     2.86784e+06     2.73237e-06             
283     0.262959327       0.262926465          6.57316162e-05     5.05097e+06     2.88686e+06     2.73107e-06             
284     0.263025066       0.262992196          6.57480491e-05     5.05227e+06     2.88623e+06     2.72976e-06             
285     0.263090823       0.263057945          6.57644861e-05     5.05358e+06     2.8856e+06      2.72846e-06             
286     0.263156595       0.263123709          6.57809272e-05     5.05489e+06     2.88497e+06     2.72715e-06             
287     0.263222384       0.26318949           6.57973725e-05     5.0562e+06      2.88433e+06     2.72585e-06             
288     0.26328819        0.263255287          6.58138218e-05     5.05751e+06     2.8837e+06      2.72455e-06             
289     0.263354012       0.263321101          6.58302753e-05     5.05882e+06     2.88306e+06     2.72324e-06             
290     0.263419851       0.263386931          6.58467328e-05     5.06013e+06     2.88243e+06     2.72194e-06             
291     0.263485706       0.263452778          6.58631945e-05     5.06144e+06     2.88179e+06     2.72063e-06             
292     0.263551577       0.263518641          6.58796603e-05     5.06275e+06     2.88116e+06     2.71933e-06             
293     0.263617465       0.263584521          6.58961302e-05     5.06406e+06     2.88052e+06     2.71802e-06             
294     0.263683369       0.263650417          6.59126043e-05     5.06537e+06     2.87988e+06     2.71671e-06             
295     0.26374929        0.26371633           6.59290824e-05     5.06668e+06     2.87924e+06     2.71541e-06             
296     0.263815227       0.263782259          6.59455647e-05     5.068e+06       2.8786e+06      2.7141e-06              
297     0.263881181       0.263848204          6.59620511e-05     5.06931e+06     2.87796e+06     2.7128e-06              
298     0.263947152       0.263914166          6.59785416e-05     5.06999e+06     2.87697e+06     2.71149e-06             
299     0.264013138       0.263980145          6.59950362e-05     5.06351e+06     2.8719e+06      2.71019e-06             
300     0.264079142       0.26404614           6.6011535e-05      5.05501e+06     2.8657e+06      2.70888e-06             
301     0.264145161       0.264112152          6.60280379e-05     5.0465e+06      2.8595e+06      2.70757e-06             
302     0.264211198       0.26417818           6.60445449e-05     5.038e+06       2.8533e+06      2.70627e-06             
303     0.264277251       0.264244224          6.6061056e-05      5.02949e+06     2.84711e+06     2.70496e-06             
304     0.26434332        0.264310285          6.60775713e-05     5.02098e+06     2.84092e+06     2.70366e-06             
305     0.264409406       0.264376363          6.60940907e-05     5.01246e+06     2.83473e+06     2.70235e-06             
306     0.264475508       0.264442457          6.61106142e-05     5.00395e+06     2.82855e+06     2.70104e-06             
307     0.264541627       0.264508567          6.61271419e-05     4.99543e+06     2.82237e+06     2.69974e-06             
308     0.264607762       0.264574695          6.61436736e-05     4.98691e+06     2.81619e+06     2.69843e-06             
309     0.264673914       0.264640838          6.61602096e-05     4.97839e+06     2.81001e+06     2.69712e-06             
310     0.264740083       0.264706998          6.61767496e-05     4.96987e+06     2.80385e+06     2.69581e-06             
311     0.264806268       0.264773175          6.61932938e-05     4.96134e+06     2.79768e+06     2.69451e-06             
312     0.264872469       0.264839369          6.62098421e-05     4.95282e+06     2.79151e+06     2.6932e-06              
313     0.264938687       0.264905578          6.62263946e-05     4.94429e+06     2.78536e+06     2.69189e-06             
314     0.265004922       0.264971805          6.62429512e-05     4.93299e+06     2.77764e+06     2.69059e-06             
315     0.265071173       0.265038048          6.62595119e-05     4.89469e+06     2.75474e+06     2.68928e-06             
316     0.265137441       0.265104307          6.62760768e-05     4.84954e+06     2.728e+06       2.68797e-06             
317     0.265203725       0.265170583          6.62926458e-05     4.80437e+06     2.70128e+06     2.68666e-06             
318     0.265270026       0.265236876          6.6309219e-05      4.75919e+06     2.67457e+06     2.68536e-06             
319     0.265336344       0.265303185          6.63257963e-05     4.714e+06       2.64788e+06     2.68405e-06             
320     0.265402678       0.265369511          6.63423777e-05     4.6688e+06      2.62121e+06     2.68274e-06             
321     0.265469029       0.265435853          6.63589633e-05     4.62358e+06     2.59457e+06     2.68143e-06             
322     0.265535396       0.265502212          6.63755531e-05     4.57836e+06     2.56793e+06     2.68012e-06             
323     0.26560178        0.265568588          6.6392147e-05      4.53312e+06     2.54132e+06     2.67882e-06             
