#This file contains the downward and upward spectral flux (per wavelength) at TOA and the #secondary eclipse depth (= planet to star flux ratio).
#Spectral fluxes given in [erg s^-1 cm^-3].
#bin     cent_lambda[um]   low_int_lambda[um]   delta_lambda[um]   F_down_at_TOA   F_up_at_TOA     #planet/star flux ratio  
36      0.247214674       0.24718378           6.1795945e-05      534472          328052          3.73281e-06             
37      0.247276478       0.247245576          6.1811394e-05      542913          333070          3.73099e-06             
38      0.247338297       0.247307387          6.18268469e-05     551356          338085          3.72917e-06             
39      0.247400132       0.247369214          6.18423036e-05     559801          343096          3.72735e-06             
40      0.247461982       0.247431057          6.18577642e-05     568248          348102          3.72553e-06             
41      0.247523847       0.247492914          6.18732286e-05     576697          353106          3.72371e-06             
42      0.247585728       0.247554788          6.18886969e-05     585148          358105          3.72189e-06             
43      0.247647625       0.247616676          6.19041691e-05     582682          356421          3.72006e-06             
44      0.247709536       0.247678581          6.19196451e-05     563124          344289          3.71824e-06             
45      0.247771464       0.2477405            6.1935125e-05      543357          332041          3.71642e-06             
46      0.247833407       0.247802435          6.19506088e-05     523586          319802          3.7146e-06              
47      0.247895365       0.247864386          6.19660965e-05     503809          307572          3.71277e-06             
48      0.247957339       0.247926352          6.1981588e-05      484028          295350          3.71095e-06             
49      0.248019328       0.247988334          6.19970834e-05     464241          283137          3.70913e-06             
50      0.248081333       0.248050331          6.20125827e-05     444450          270933          3.70731e-06             
51      0.248143353       0.248112343          6.20280858e-05     424653          258738          3.70548e-06             
52      0.248205389       0.248174371          6.20435928e-05     404852          246552          3.70366e-06             
53      0.248267441       0.248236415          6.20591037e-05     385046          234375          3.70184e-06             
54      0.248329507       0.248298474          6.20746185e-05     365234          222206          3.70001e-06             
55      0.24839159        0.248360549          6.20901372e-05     345418          210047          3.69819e-06             
56      0.248453688       0.248422639          6.21056597e-05     325597          197896          3.69637e-06             
57      0.248515801       0.248484744          6.21211861e-05     305771          185754          3.69454e-06             
58      0.24857793        0.248546866          6.21367164e-05     285940          173621          3.69272e-06             
59      0.248640075       0.248609002          6.21522506e-05     281146          170626          3.6909e-06              
60      0.248702235       0.248671155          6.21677886e-05     297513          180470          3.68907e-06             
61      0.24876441        0.248733322          6.21833306e-05     314033          190397          3.68725e-06             
62      0.248826601       0.248795506          6.21988764e-05     330556          200316          3.68543e-06             
63      0.248888808       0.248857705          6.22144261e-05     347084          210227          3.6836e-06              
64      0.24895103        0.248919919          6.22299798e-05     363616          220131          3.68178e-06             
65      0.249013268       0.248982149          6.22455372e-05     380152          230028          3.67995e-06             
66      0.249075521       0.249044395          6.22610986e-05     396692          239918          3.67813e-06             
67      0.24913779        0.249106656          6.22766639e-05     413237          249800          3.6763e-06              
68      0.249200075       0.249168932          6.22922331e-05     429785          259674          3.67448e-06             
69      0.249262375       0.249231225          6.23078061e-05     446338          269541          3.67265e-06             
70      0.24932469        0.249293532          6.23233831e-05     462894          279401          3.67083e-06             
71      0.249387021       0.249355856          6.23389639e-05     479455          289253          3.669e-06               
72      0.249449368       0.249418195          6.23545487e-05     496020          299098          3.66718e-06             
73      0.24951173        0.249480549          6.23701373e-05     512589          308935          3.66535e-06             
74      0.249574108       0.249542919          6.23857298e-05     529162          318765          3.66353e-06             
75      0.249636502       0.249605305          6.24013263e-05     537077          323371          3.6617e-06              
76      0.249698911       0.249667706          6.24169266e-05     534069          321400          3.65988e-06             
77      0.249761336       0.249730123          6.24325308e-05     531025          319408          3.65805e-06             
78      0.249823776       0.249792556          6.2448139e-05      527980          317418          3.65623e-06             
79      0.249886232       0.249855004          6.2463751e-05      524934          315430          3.6544e-06              
80      0.249948704       0.249917468          6.24793669e-05     521888          313442          3.65257e-06             
81      0.250011191       0.249979947          6.24949868e-05     518840          311456          3.65075e-06             
82      0.250073694       0.250042442          6.25106105e-05     515792          309472          3.64892e-06             
83      0.250136212       0.250104953          6.25262382e-05     512743          307488          3.6471e-06              
84      0.250198746       0.250167479          6.25418697e-05     509694          305506          3.64527e-06             
85      0.250261296       0.250230021          6.25575052e-05     506643          303526          3.64344e-06             
86      0.250323861       0.250292578          6.25731446e-05     503592          301547          3.64162e-06             
87      0.250386442       0.250355151          6.25887879e-05     500540          299569          3.63979e-06             
88      0.250449039       0.25041774           6.26044351e-05     497487          297592          3.63796e-06             
89      0.250511651       0.250480345          6.26200862e-05     494434          295617          3.63614e-06             
90      0.250574279       0.250542965          6.26357412e-05     491380          293644          3.63431e-06             
91      0.250636922       0.250605601          6.26514001e-05     494056          295095          3.63248e-06             
92      0.250699582       0.250668252          6.2667063e-05      503190          300399          3.63066e-06             
93      0.250762256       0.250730919          6.26827297e-05     512332          305703          3.62883e-06             
94      0.250824947       0.250793602          6.26984004e-05     521477          311003          3.627e-06               
95      0.250887653       0.2508563            6.2714075e-05      530624          316298          3.62517e-06             
96      0.250950375       0.250919014          6.27297535e-05     539773          321590          3.62335e-06             
97      0.251013113       0.250981744          6.2745436e-05      548924          326877          3.62152e-06             
98      0.251075866       0.251044489          6.27611223e-05     558077          332160          3.61969e-06             
99      0.251138635       0.251107251          6.27768126e-05     567233          337439          3.61787e-06             
100     0.25120142        0.251170027          6.27925068e-05     576391          342714          3.61604e-06             
101     0.25126422        0.25123282           6.2808205e-05      585552          347985          3.61421e-06             
102     0.251327036       0.251295628          6.2823907e-05      594715          353251          3.61238e-06             
103     0.251389868       0.251358452          6.2839613e-05      603880          358514          3.61055e-06             
104     0.251452715       0.251421292          6.28553229e-05     613047          363772          3.60873e-06             
105     0.251515578       0.251484147          6.28710367e-05     622217          369026          3.6069e-06              
106     0.251578457       0.251547018          6.28867545e-05     631389          374276          3.60507e-06             
107     0.251641352       0.251609905          6.29024762e-05     647287          383506          3.60324e-06             
108     0.251704262       0.251672807          6.29182018e-05     669929          396719          3.60142e-06             
109     0.251767188       0.251735725          6.29339313e-05     692576          409922          3.59959e-06             
110     0.25183013        0.251798659          6.29496648e-05     715229          423115          3.59776e-06             
111     0.251893088       0.251861609          6.29654022e-05     737887          436298          3.59593e-06             
112     0.251956061       0.251924574          6.29811436e-05     760551          449470          3.5941e-06              
113     0.25201905        0.251987555          6.29968889e-05     783221          462632          3.59227e-06             
114     0.252082055       0.252050552          6.30126381e-05     805896          475783          3.59045e-06             
115     0.252145075       0.252113565          6.30283913e-05     828578          488925          3.58862e-06             
116     0.252208112       0.252176593          6.30441484e-05     851264          502056          3.58679e-06             
117     0.252271164       0.252239638          6.30599094e-05     873957          515176          3.58496e-06             
118     0.252334231       0.252302697          6.30756744e-05     896655          528287          3.58313e-06             
119     0.252397315       0.252365773          6.30914433e-05     919359          541387          3.5813e-06              
120     0.252460414       0.252428865          6.31072161e-05     942068          554476          3.57947e-06             
121     0.252523529       0.252491972          6.31229929e-05     964783          567556          3.57765e-06             
122     0.25258666        0.252555095          6.31387737e-05     987533          580642          3.57582e-06             
123     0.252649807       0.252618234          6.31545584e-05     1.04505e+06     614145          3.57399e-06             
124     0.252712969       0.252681388          6.3170347e-05      1.13356e+06     665820          3.57216e-06             
125     0.252776148       0.252744558          6.31861396e-05     1.22209e+06     717454          3.57033e-06             
126     0.252839342       0.252807745          6.32019362e-05     1.31065e+06     769048          3.5685e-06              
127     0.252902551       0.252870947          6.32177366e-05     1.39923e+06     820602          3.56667e-06             
128     0.252965777       0.252934164          6.32335411e-05     1.48782e+06     872115          3.56484e-06             
129     0.253029019       0.252997398          6.32493495e-05     1.57645e+06     923588          3.56301e-06             
130     0.253092276       0.253060647          6.32651618e-05     1.66509e+06     975020          3.56118e-06             
131     0.253155549       0.253123912          6.32809781e-05     1.75376e+06     1.02641e+06     3.55935e-06             
132     0.253218838       0.253187193          6.32967983e-05     1.84244e+06     1.07776e+06     3.55753e-06             
133     0.253282142       0.25325049           6.33126225e-05     1.93115e+06     1.12908e+06     3.5557e-06              
134     0.253345463       0.253313803          6.33284507e-05     2.01989e+06     1.18035e+06     3.55387e-06             
135     0.253408799       0.253377131          6.33442828e-05     2.10864e+06     1.23158e+06     3.55204e-06             
136     0.253472152       0.253440475          6.33601189e-05     2.19742e+06     1.28277e+06     3.55021e-06             
137     0.25353552        0.253503836          6.33759589e-05     2.28622e+06     1.33392e+06     3.54838e-06             
138     0.253598903       0.253567212          6.33918029e-05     2.37495e+06     1.38497e+06     3.54655e-06             
139     0.253662303       0.253630603          6.34076508e-05     2.43533e+06     1.41945e+06     3.54472e-06             
140     0.253725719       0.253694011          6.34235028e-05     2.47314e+06     1.44075e+06     3.54289e-06             
141     0.25378915        0.253757435          6.34393586e-05     2.51096e+06     1.46203e+06     3.54106e-06             
142     0.253852598       0.253820874          6.34552185e-05     2.54879e+06     1.48329e+06     3.53923e-06             
143     0.253916061       0.253884329          6.34710823e-05     2.58663e+06     1.50453e+06     3.5374e-06              
144     0.25397954        0.2539478            6.348695e-05       2.62448e+06     1.52576e+06     3.53557e-06             
145     0.254043035       0.254011287          6.35028218e-05     2.66234e+06     1.54696e+06     3.53374e-06             
146     0.254106545       0.25407479           6.35186975e-05     2.70021e+06     1.56816e+06     3.53191e-06             
147     0.254170072       0.254138309          6.35345772e-05     2.73809e+06     1.58933e+06     3.53008e-06             
148     0.254233614       0.254201843          6.35504608e-05     2.77598e+06     1.61049e+06     3.52825e-06             
149     0.254297173       0.254265394          6.35663484e-05     2.81387e+06     1.63163e+06     3.52642e-06             
150     0.254360747       0.25432896           6.358224e-05       2.85178e+06     1.65275e+06     3.52459e-06             
151     0.254424337       0.254392542          6.35981356e-05     2.88969e+06     1.67385e+06     3.52276e-06             
152     0.254487943       0.25445614           6.36140351e-05     2.92762e+06     1.69494e+06     3.52093e-06             
153     0.254551565       0.254519754          6.36299386e-05     2.96555e+06     1.71601e+06     3.5191e-06              
154     0.254615203       0.254583384          6.36458461e-05     3.00298e+06     1.73676e+06     3.51727e-06             
155     0.254678857       0.25464703           6.36617576e-05     2.9653e+06      1.71408e+06     3.51545e-06             
156     0.254742527       0.254710692          6.3677673e-05      2.874e+06       1.66044e+06     3.51362e-06             
157     0.254806212       0.25477437           6.36935924e-05     2.78267e+06     1.60684e+06     3.51179e-06             
158     0.254869914       0.254838063          6.37095158e-05     2.69133e+06     1.55328e+06     3.50996e-06             
159     0.254933631       0.254901773          6.37254432e-05     2.59996e+06     1.49976e+06     3.50813e-06             
160     0.254997365       0.254965498          6.37413745e-05     2.50857e+06     1.44629e+06     3.5063e-06              
161     0.255061114       0.25502924           6.37573099e-05     2.41715e+06     1.39286e+06     3.50447e-06             
162     0.25512488        0.255092997          6.37732492e-05     2.32571e+06     1.33947e+06     3.50264e-06             
163     0.255188661       0.25515677           6.37891925e-05     2.23425e+06     1.28612e+06     3.50081e-06             
164     0.255252458       0.255220559          6.38051398e-05     2.14277e+06     1.23281e+06     3.49898e-06             
165     0.255316271       0.255284364          6.38210911e-05     2.05126e+06     1.17955e+06     3.49715e-06             
166     0.2553801         0.255348186          6.38370464e-05     1.95973e+06     1.12633e+06     3.49532e-06             
167     0.255443945       0.255412023          6.38530056e-05     1.86818e+06     1.07315e+06     3.49349e-06             
168     0.255507806       0.255475876          6.38689689e-05     1.77661e+06     1.02001e+06     3.49166e-06             
169     0.255571683       0.255539745          6.38849361e-05     1.68501e+06     966912          3.48983e-06             
170     0.255635576       0.25560363           6.39009074e-05     1.59388e+06     914142          3.488e-06               
171     0.255699485       0.25566753           6.39168826e-05     1.54499e+06     885635          3.48617e-06             
172     0.25576341        0.255731447          6.39328618e-05     1.52318e+06     872676          3.48434e-06             
173     0.255827351       0.25579538           6.3948845e-05      1.50137e+06     859726          3.48251e-06             
174     0.255891307       0.255859329          6.39648323e-05     1.47955e+06     846786          3.48068e-06             
175     0.25595528        0.255923294          6.39808235e-05     1.45772e+06     833856          3.47885e-06             
176     0.256019269       0.255987275          6.39968187e-05     1.43589e+06     820937          3.47702e-06             
177     0.256083274       0.256051271          6.40128179e-05     1.41405e+06     808027          3.47519e-06             
178     0.256147295       0.256115284          6.40288211e-05     1.39221e+06     795127          3.47336e-06             
179     0.256211332       0.256179313          6.40448283e-05     1.37037e+06     782238          3.47153e-06             
180     0.256275384       0.256243358          6.40608395e-05     1.34851e+06     769358          3.4697e-06              
181     0.256339453       0.256307419          6.40768547e-05     1.32666e+06     756489          3.46787e-06             
182     0.256403538       0.256371496          6.40928739e-05     1.30479e+06     743629          3.46604e-06             
183     0.256467639       0.256435589          6.41088971e-05     1.28292e+06     730780          3.46421e-06             
184     0.256531756       0.256499697          6.41249244e-05     1.26105e+06     717940          3.46238e-06             
185     0.256595889       0.256563822          6.41409556e-05     1.23917e+06     705111          3.46055e-06             
186     0.256660038       0.256627963          6.41569908e-05     1.21769e+06     692520          3.45872e-06             
187     0.256724203       0.25669212           6.41730301e-05     1.21882e+06     692795          3.45689e-06             
188     0.256788384       0.256756293          6.41890733e-05     1.23301e+06     700492          3.45506e-06             
189     0.256852581       0.256820482          6.42051206e-05     1.24721e+06     708183          3.45323e-06             
190     0.256916794       0.256884688          6.42211719e-05     1.26141e+06     715866          3.4514e-06              
191     0.256981023       0.256948909          6.42372272e-05     1.27561e+06     723544          3.44957e-06             
192     0.257045269       0.257013146          6.42532865e-05     1.28982e+06     731215          3.44774e-06             
193     0.25710953        0.257077399          6.42693498e-05     1.30403e+06     738879          3.44591e-06             
194     0.257173807       0.257141669          6.42854171e-05     1.31824e+06     746537          3.44408e-06             
195     0.257238101       0.257205954          6.43014885e-05     1.33246e+06     754188          3.44225e-06             
196     0.25730241        0.257270255          6.43175639e-05     1.34668e+06     761832          3.44042e-06             
197     0.257366736       0.257334573          6.43336433e-05     1.36091e+06     769471          3.43859e-06             
198     0.257431077       0.257398907          6.43497267e-05     1.37514e+06     777102          3.43676e-06             
199     0.257495435       0.257463256          6.43658141e-05     1.38937e+06     784727          3.43494e-06             
200     0.257559809       0.257527622          6.43819055e-05     1.40361e+06     792346          3.43311e-06             
201     0.257624199       0.257592004          6.4398001e-05      1.41785e+06     799958          3.43128e-06             
202     0.257688605       0.257656402          6.44141005e-05     1.43158e+06     807273          3.42945e-06             
203     0.257753027       0.257720816          6.44302041e-05     1.42456e+06     802888          3.42762e-06             
204     0.257817466       0.257785246          6.44463116e-05     1.40673e+06     792417          3.42579e-06             
205     0.25788192        0.257849693          6.44624232e-05     1.3889e+06      781955          3.42396e-06             
206     0.25794639        0.257914155          6.44785388e-05     1.37106e+06     771500          3.42213e-06             
207     0.258010877       0.257978634          6.44946584e-05     1.35322e+06     761054          3.4203e-06              
208     0.25807538        0.258043128          6.45107821e-05     1.33538e+06     750616          3.41847e-06             
209     0.258139899       0.258107639          6.45269098e-05     1.31753e+06     740187          3.41664e-06             
210     0.258204434       0.258172166          6.45430415e-05     1.29967e+06     729765          3.41481e-06             
211     0.258268985       0.258236709          6.45591773e-05     1.28182e+06     719352          3.41299e-06             
212     0.258333552       0.258301268          6.45753171e-05     1.26395e+06     708947          3.41116e-06             
213     0.258398135       0.258365844          6.45914609e-05     1.24608e+06     698550          3.40933e-06             
214     0.258462735       0.258430435          6.46076088e-05     1.22821e+06     688162          3.4075e-06              
215     0.25852735        0.258495043          6.46237607e-05     1.21034e+06     677782          3.40567e-06             
216     0.258591982       0.258559666          6.46399166e-05     1.19245e+06     667410          3.40384e-06             
217     0.25865663        0.258624306          6.46560766e-05     1.17457e+06     657046          3.40201e-06             
218     0.258721294       0.258688962          6.46722406e-05     1.15786e+06     647353          3.40018e-06             
219     0.258785975       0.258753635          6.46884087e-05     1.17729e+06     657862          3.39836e-06             
220     0.258850671       0.258818323          6.47045808e-05     1.21373e+06     677856          3.39653e-06             
221     0.258915384       0.258883028          6.47207569e-05     1.25017e+06     697833          3.3947e-06              
222     0.258980113       0.258947748          6.47369371e-05     1.28662e+06     717793          3.39287e-06             
223     0.259044858       0.259012485          6.47531213e-05     1.32308e+06     737736          3.39104e-06             
224     0.259109619       0.259077238          6.47693096e-05     1.35955e+06     757663          3.38921e-06             
225     0.259174396       0.259142008          6.47855019e-05     1.39603e+06     777572          3.38739e-06             
226     0.25923919        0.259206793          6.48016983e-05     1.43252e+06     797465          3.38556e-06             
227     0.259304          0.259271595          6.48178987e-05     1.46901e+06     817341          3.38373e-06             
228     0.259368826       0.259336413          6.48341032e-05     1.50552e+06     837200          3.3819e-06              
229     0.259433668       0.259401247          6.48503117e-05     1.54204e+06     857042          3.38007e-06             
230     0.259498526       0.259466097          6.48665243e-05     1.57856e+06     876867          3.37825e-06             
231     0.259563401       0.259530964          6.48827409e-05     1.61509e+06     896676          3.37642e-06             
232     0.259628292       0.259595847          6.48989616e-05     1.65164e+06     916467          3.37459e-06             
233     0.259693199       0.259660745          6.49151864e-05     1.68819e+06     936242          3.37276e-06             
234     0.259758122       0.259725661          6.49314152e-05     1.72383e+06     955491          3.37093e-06             
235     0.259823062       0.259790592          6.4947648e-05      1.73753e+06     962563          3.36911e-06             
236     0.259888018       0.25985554           6.49638849e-05     1.74191e+06     964465          3.36728e-06             
237     0.25995299        0.259920504          6.49801259e-05     1.74629e+06     966365          3.36545e-06             
238     0.260017978       0.259985484          6.49963709e-05     1.75067e+06     968262          3.36362e-06             
239     0.260082982       0.26005048           6.501262e-05       1.75505e+06     970158          3.3618e-06              
240     0.260148003       0.260115493          6.50288732e-05     1.75943e+06     972052          3.35997e-06             
241     0.26021304        0.260180522          6.50451304e-05     1.76382e+06     973944          3.35814e-06             
242     0.260278093       0.260245567          6.50613917e-05     1.7682e+06      975833          3.35632e-06             
243     0.260343163       0.260310628          6.5077657e-05      1.77258e+06     977721          3.35449e-06             
244     0.260408249       0.260375706          6.50939264e-05     1.77697e+06     979607          3.35266e-06             
245     0.260473351       0.2604408            6.51101999e-05     1.78136e+06     981490          3.35084e-06             
246     0.260538469       0.26050591           6.51264775e-05     1.78575e+06     983372          3.34901e-06             
247     0.260603604       0.260571036          6.51427591e-05     1.79014e+06     985252          3.34718e-06             
248     0.260668755       0.260636179          6.51590448e-05     1.79453e+06     987130          3.34536e-06             
249     0.260733922       0.260701338          6.51753345e-05     1.79892e+06     989005          3.34353e-06             
250     0.260799105       0.260766514          6.51916284e-05     1.80655e+06     992656          3.3417e-06              
251     0.260864305       0.260831705          6.52079263e-05     1.87655e+06     1.03056e+06     3.33988e-06             
252     0.260929521       0.260896913          6.52242283e-05     1.97051e+06     1.08156e+06     3.33805e-06             
253     0.260994754       0.260962137          6.52405343e-05     2.06449e+06     1.13253e+06     3.33622e-06             
254     0.261060002       0.261027378          6.52568445e-05     2.15849e+06     1.18345e+06     3.3344e-06              
255     0.261125267       0.261092635          6.52731587e-05     2.25252e+06     1.23433e+06     3.33257e-06             
256     0.261190549       0.261157908          6.5289477e-05      2.34658e+06     1.28516e+06     3.33075e-06             
257     0.261255846       0.261223197          6.53057993e-05     2.44065e+06     1.33595e+06     3.32892e-06             
258     0.26132116        0.261288503          6.53221258e-05     2.53475e+06     1.3867e+06      3.32709e-06             
259     0.26138649        0.261353825          6.53384563e-05     2.62887e+06     1.4374e+06      3.32527e-06             
260     0.261451837       0.261419164          6.53547909e-05     2.72302e+06     1.48806e+06     3.32344e-06             
261     0.2615172         0.261484519          6.53711296e-05     2.81719e+06     1.53868e+06     3.32162e-06             
262     0.261582579       0.26154989           6.53874724e-05     2.91139e+06     1.58925e+06     3.31979e-06             
263     0.261647975       0.261615277          6.54038193e-05     3.0056e+06      1.63978e+06     3.31797e-06             
264     0.261713387       0.261680681          6.54201702e-05     3.09984e+06     1.69026e+06     3.31614e-06             
265     0.261778815       0.261746101          6.54365253e-05     3.19411e+06     1.74071e+06     3.31432e-06             
266     0.26184426        0.261811538          6.54528844e-05     3.29289e+06     1.79355e+06     3.31249e-06             
267     0.261909721       0.261876991          6.54692476e-05     3.46311e+06     1.88523e+06     3.31067e-06             
268     0.261975198       0.26194246           6.54856149e-05     3.65814e+06     1.9903e+06      3.30884e-06             
269     0.262040692       0.262007945          6.55019863e-05     3.85321e+06     2.09527e+06     3.30702e-06             
270     0.262106202       0.262073447          6.55183618e-05     4.04833e+06     2.20016e+06     3.30519e-06             
271     0.262171729       0.262138966          6.55347414e-05     4.2435e+06      2.30496e+06     3.30337e-06             
272     0.262237272       0.2622045            6.55511251e-05     4.43872e+06     2.40967e+06     3.30155e-06             
273     0.262302831       0.262270052          6.55675129e-05     4.63399e+06     2.51428e+06     3.29972e-06             
274     0.262368407       0.262335619          6.55839048e-05     4.82931e+06     2.61881e+06     3.2979e-06              
275     0.262433999       0.262401203          6.56003007e-05     5.02468e+06     2.72324e+06     3.29607e-06             
276     0.262499608       0.262466803          6.56167008e-05     5.22009e+06     2.82759e+06     3.29425e-06             
277     0.262565232       0.26253242           6.5633105e-05      5.41556e+06     2.93184e+06     3.29243e-06             
278     0.262630874       0.262598053          6.56495133e-05     5.61107e+06     3.03601e+06     3.2906e-06              
279     0.262696531       0.262663703          6.56659257e-05     5.80663e+06     3.14008e+06     3.28878e-06             
280     0.262762206       0.262729369          6.56823421e-05     6.00224e+06     3.24406e+06     3.28696e-06             
281     0.262827896       0.262795051          6.56987627e-05     6.1979e+06      3.34795e+06     3.28513e-06             
282     0.262893603       0.26286075           6.57151874e-05     6.38313e+06     3.44609e+06     3.28331e-06             
283     0.262959327       0.262926465          6.57316162e-05     6.42854e+06     3.46868e+06     3.28149e-06             
284     0.263025066       0.262992196          6.57480491e-05     6.4302e+06      3.46765e+06     3.27966e-06             
285     0.263090823       0.263057945          6.57644861e-05     6.43187e+06     3.46662e+06     3.27784e-06             
286     0.263156595       0.263123709          6.57809272e-05     6.43353e+06     3.46559e+06     3.27602e-06             
287     0.263222384       0.26318949           6.57973725e-05     6.4352e+06      3.46456e+06     3.2742e-06              
288     0.26328819        0.263255287          6.58138218e-05     6.43686e+06     3.46353e+06     3.27237e-06             
289     0.263354012       0.263321101          6.58302753e-05     6.43853e+06     3.4625e+06      3.27055e-06             
290     0.263419851       0.263386931          6.58467328e-05     6.4402e+06      3.46146e+06     3.26873e-06             
291     0.263485706       0.263452778          6.58631945e-05     6.44187e+06     3.46043e+06     3.26691e-06             
292     0.263551577       0.263518641          6.58796603e-05     6.44353e+06     3.45939e+06     3.26508e-06             
293     0.263617465       0.263584521          6.58961302e-05     6.4452e+06      3.45836e+06     3.26326e-06             
294     0.263683369       0.263650417          6.59126043e-05     6.44687e+06     3.45732e+06     3.26144e-06             
295     0.26374929        0.26371633           6.59290824e-05     6.44854e+06     3.45629e+06     3.25962e-06             
296     0.263815227       0.263782259          6.59455647e-05     6.45021e+06     3.45525e+06     3.2578e-06              
297     0.263881181       0.263848204          6.59620511e-05     6.45188e+06     3.45421e+06     3.25598e-06             
298     0.263947152       0.263914166          6.59785416e-05     6.45275e+06     3.45275e+06     3.25416e-06             
299     0.264013138       0.263980145          6.59950362e-05     6.4445e+06      3.4464e+06      3.25233e-06             
300     0.264079142       0.26404614           6.6011535e-05      6.43368e+06     3.43869e+06     3.25051e-06             
301     0.264145161       0.264112152          6.60280379e-05     6.42286e+06     3.43098e+06     3.24869e-06             
302     0.264211198       0.26417818           6.60445449e-05     6.41203e+06     3.42328e+06     3.24687e-06             
303     0.264277251       0.264244224          6.6061056e-05      6.4012e+06      3.41558e+06     3.24505e-06             
304     0.26434332        0.264310285          6.60775713e-05     6.39037e+06     3.40789e+06     3.24323e-06             
305     0.264409406       0.264376363          6.60940907e-05     6.37953e+06     3.4002e+06      3.24141e-06             
306     0.264475508       0.264442457          6.61106142e-05     6.3687e+06      3.39252e+06     3.23959e-06             
307     0.264541627       0.264508567          6.61271419e-05     6.35786e+06     3.38484e+06     3.23777e-06             
308     0.264607762       0.264574695          6.61436736e-05     6.34702e+06     3.37717e+06     3.23595e-06             
309     0.264673914       0.264640838          6.61602096e-05     6.33617e+06     3.36951e+06     3.23413e-06             
310     0.264740083       0.264706998          6.61767496e-05     6.32532e+06     3.36184e+06     3.23231e-06             
311     0.264806268       0.264773175          6.61932938e-05     6.31447e+06     3.35419e+06     3.23049e-06             
312     0.264872469       0.264839369          6.62098421e-05     6.30362e+06     3.34654e+06     3.22867e-06             
313     0.264938687       0.264905578          6.62263946e-05     6.29276e+06     3.33889e+06     3.22686e-06             
314     0.265004922       0.264971805          6.62429512e-05     6.27839e+06     3.32939e+06     3.22504e-06             
315     0.265071173       0.265038048          6.62595119e-05     6.22964e+06     3.30168e+06     3.22322e-06             
316     0.265137441       0.265104307          6.62760768e-05     6.17217e+06     3.26937e+06     3.2214e-06              
317     0.265203725       0.265170583          6.62926458e-05     6.11468e+06     3.23709e+06     3.21958e-06             
318     0.265270026       0.265236876          6.6309219e-05      6.05718e+06     3.20484e+06     3.21776e-06             
319     0.265336344       0.265303185          6.63257963e-05     5.99967e+06     3.17261e+06     3.21594e-06             
