#This file contains the downward and upward spectral flux (per wavelength) at TOA and the #secondary eclipse depth (= planet to star flux ratio).
#Spectral fluxes given in [erg s^-1 cm^-3].
#bin     cent_lambda[um]   low_int_lambda[um]   delta_lambda[um]   F_down_at_TOA   F_up_at_TOA     #planet/star flux ratio  
2825    0.496418809       0.496356772          0.000124089193     8.26302e+10     5.67941e+09     4.86445e-07             
2826    0.496542914       0.496480862          0.000124120215     8.31562e+10     5.71008e+09     4.85978e-07             
2827    0.49666705        0.496604982          0.000124151245     8.36823e+10     5.74068e+09     4.85511e-07             
2828    0.496791216       0.496729133          0.000124182283     8.42086e+10     5.77124e+09     4.85045e-07             
2829    0.496915414       0.496853315          0.000124213329     8.4735e+10      5.80174e+09     4.84579e-07             
2830    0.497039643       0.496977529          0.000124244382     8.52615e+10     5.83218e+09     4.84113e-07             
2831    0.497163903       0.497101773          0.000124275443     8.57881e+10     5.86257e+09     4.83648e-07             
2832    0.497288194       0.497226049          0.000124306512     8.63149e+10     5.8929e+09      4.83183e-07             
2833    0.497412516       0.497350355          0.000124337589     8.68419e+10     5.92318e+09     4.82719e-07             
2834    0.497536869       0.497474693          0.000124368673     8.73689e+10     5.9534e+09      4.82255e-07             
2835    0.497661253       0.497599061          0.000124399765     8.78961e+10     5.98357e+09     4.81792e-07             
2836    0.497785669       0.497723461          0.000124430865     8.84234e+10     6.01368e+09     4.81329e-07             
2837    0.497910115       0.497847892          0.000124461973     8.89423e+10     6.04316e+09     4.80867e-07             
2838    0.498034593       0.497972354          0.000124493088     8.86868e+10     6.02001e+09     4.80404e-07             
2839    0.498159101       0.498096847          0.000124524212     8.79283e+10     5.96278e+09     4.79942e-07             
2840    0.498283641       0.498221371          0.000124555343     8.71696e+10     5.90565e+09     4.79481e-07             
2841    0.498408212       0.498345927          0.000124586482     8.64107e+10     5.84861e+09     4.79021e-07             
2842    0.498532814       0.498470513          0.000124617628     8.56516e+10     5.79166e+09     4.7856e-07              
2843    0.498657447       0.498595131          0.000124648783     8.48923e+10     5.7348e+09      4.781e-07               
2844    0.498782112       0.498719779          0.000124679945     8.41329e+10     5.67804e+09     4.77641e-07             
2845    0.498906807       0.498844459          0.000124711115     8.33733e+10     5.62136e+09     4.77181e-07             
2846    0.499031534       0.498969171          0.000124742293     8.26134e+10     5.56477e+09     4.76722e-07             
2847    0.499156292       0.499093913          0.000124773478     8.18534e+10     5.50828e+09     4.76264e-07             
2848    0.499281081       0.499218686          0.000124804672     8.10932e+10     5.45187e+09     4.75806e-07             
2849    0.499405901       0.499343491          0.000124835873     8.03328e+10     5.39555e+09     4.75348e-07             
2850    0.499530753       0.499468327          0.000124867082     7.95722e+10     5.33933e+09     4.74892e-07             
2851    0.499655635       0.499593194          0.000124898298     7.88114e+10     5.2832e+09      4.74435e-07             
2852    0.499780549       0.499718092          0.000124929523     7.80504e+10     5.22715e+09     4.73978e-07             
2853    0.499905494       0.499843022          0.000124960755     7.72948e+10     5.17157e+09     4.73523e-07             
2854    0.500030471       0.499967982          0.000124991996     7.6865e+10      5.13787e+09     4.73068e-07             
2855    0.500155478       0.500092974          0.000125023244     7.66256e+10     5.11694e+09     4.72613e-07             
2856    0.500280517       0.500217998          0.000125054499     7.63862e+10     5.09604e+09     4.72158e-07             
2857    0.500405587       0.500343052          0.000125085763     7.61467e+10     5.07518e+09     4.71703e-07             
2858    0.500530689       0.500468138          0.000125117034     7.59072e+10     5.05434e+09     4.71249e-07             
2859    0.500655821       0.500593255          0.000125148314     7.56676e+10     5.03354e+09     4.70796e-07             
2860    0.500780985       0.500718403          0.000125179601     7.54279e+10     5.01276e+09     4.70342e-07             
2861    0.500906181       0.500843583          0.000125210896     7.51882e+10     4.99201e+09     4.69889e-07             
2862    0.501031407       0.500968794          0.000125242198     7.49484e+10     4.97129e+09     4.69436e-07             
2863    0.501156665       0.501094036          0.000125273509     7.47086e+10     4.9506e+09      4.68982e-07             
2864    0.501281954       0.50121931           0.000125304827     7.44687e+10     4.92994e+09     4.6853e-07              
2865    0.501407275       0.501344614          0.000125336154     7.42287e+10     4.90931e+09     4.68078e-07             
2866    0.501532626       0.501469951          0.000125367488     7.39887e+10     4.88872e+09     4.67626e-07             
2867    0.50165801        0.501595318          0.00012539883      7.37486e+10     4.86815e+09     4.67174e-07             
2868    0.501783424       0.501720717          0.000125430179     7.35085e+10     4.8476e+09      4.66722e-07             
2869    0.50190887        0.501846147          0.000125461537     7.32828e+10     4.82804e+09     4.6627e-07              
2870    0.502034347       0.501971609          0.000125492902     7.36648e+10     4.84851e+09     4.65819e-07             
2871    0.502159856       0.502097101          0.000125524275     7.43673e+10     4.89001e+09     4.65368e-07             
2872    0.502285396       0.502222626          0.000125555656     7.50701e+10     4.93145e+09     4.64918e-07             
2873    0.502410967       0.502348181          0.000125587045     7.5773e+10      4.97281e+09     4.64468e-07             
2874    0.50253657        0.502473768          0.000125618442     7.64761e+10     5.01408e+09     4.64018e-07             
2875    0.502662204       0.502599387          0.000125649847     7.71794e+10     5.05529e+09     4.63568e-07             
2876    0.502787869       0.502725037          0.000125681259     7.78828e+10     5.09641e+09     4.63118e-07             
2877    0.502913566       0.502850718          0.000125712679     7.85864e+10     5.13747e+09     4.62669e-07             
2878    0.503039295       0.502976431          0.000125744108     7.92902e+10     5.17846e+09     4.62221e-07             
2879    0.503165055       0.503102175          0.000125775544     7.99942e+10     5.21938e+09     4.61774e-07             
2880    0.503290846       0.50322795           0.000125806988     8.06984e+10     5.26024e+09     4.61328e-07             
2881    0.503416669       0.503353757          0.000125838439     8.14027e+10     5.30105e+09     4.60884e-07             
2882    0.503542523       0.503479596          0.000125869899     8.21072e+10     5.34182e+09     4.60444e-07             
2883    0.503668408       0.503605466          0.000125901366     8.28119e+10     5.38253e+09     4.60005e-07             
2884    0.503794326       0.503731367          0.000125932842     8.35167e+10     5.42316e+09     4.59566e-07             
2885    0.503920274       0.5038573            0.000125964325     8.41945e+10     5.46195e+09     4.59127e-07             
2886    0.504046254       0.503983264          0.000125995816     8.40161e+10     5.44517e+09     4.58688e-07             
2887    0.504172266       0.50410926           0.000126027315     8.343e+10       5.402e+09       4.58248e-07             
2888    0.504298309       0.504235287          0.000126058822     8.28438e+10     5.35891e+09     4.5781e-07              
2889    0.504424383       0.504361346          0.000126090337     8.22574e+10     5.31588e+09     4.57372e-07             
2890    0.50455049        0.504487436          0.000126121859     8.16709e+10     5.27291e+09     4.56933e-07             
2891    0.504676627       0.504613558          0.00012615339      8.10842e+10     5.22999e+09     4.56493e-07             
2892    0.504802796       0.504739712          0.000126184928     8.04974e+10     5.18712e+09     4.56051e-07             
2893    0.504928997       0.504865897          0.000126216474     7.99104e+10     5.14435e+09     4.55613e-07             
2894    0.505055229       0.504992113          0.000126248028     7.93233e+10     5.10164e+09     4.55174e-07             
2895    0.505181493       0.505118361          0.00012627959      7.8736e+10      5.05898e+09     4.54735e-07             
2896    0.505307788       0.505244641          0.00012631116      7.81486e+10     5.0164e+09      4.54297e-07             
2897    0.505434115       0.505370952          0.000126342738     7.7561e+10      4.9739e+09      4.5386e-07              
2898    0.505560474       0.505497295          0.000126374324     7.69733e+10     4.93146e+09     4.53423e-07             
2899    0.505686864       0.505623669          0.000126405917     7.63855e+10     4.88909e+09     4.52987e-07             
2900    0.505813286       0.505750075          0.000126437519     7.57975e+10     4.8468e+09      4.52553e-07             
2901    0.505939739       0.505876512          0.000126469128     7.523e+10       4.80589e+09     4.52118e-07             
2902    0.506066224       0.506002982          0.000126500745     7.51698e+10     4.79743e+09     4.51683e-07             
2903    0.506192741       0.506129482          0.000126532371     7.53279e+10     4.80289e+09     4.51249e-07             
2904    0.506319289       0.506256015          0.000126564004     7.5486e+10      4.80834e+09     4.50814e-07             
2905    0.506445869       0.506382579          0.000126595645     7.56441e+10     4.81377e+09     4.5038e-07              
2906    0.50657248        0.506509174          0.000126627294     7.58023e+10     4.81917e+09     4.49945e-07             
2907    0.506699123       0.506635802          0.00012665895      7.59605e+10     4.82457e+09     4.4951e-07              
2908    0.506825798       0.506762461          0.000126690615     7.61188e+10     4.82994e+09     4.49075e-07             
2909    0.506952504       0.506889151          0.000126722288     7.62771e+10     4.8353e+09      4.4864e-07              
2910    0.507079242       0.507015873          0.000126753968     7.64354e+10     4.84064e+09     4.48206e-07             
2911    0.507206012       0.507142627          0.000126785657     7.65938e+10     4.84597e+09     4.47771e-07             
2912    0.507332814       0.507269413          0.000126817353     7.67522e+10     4.85127e+09     4.47336e-07             
2913    0.507459647       0.50739623           0.000126849058     7.69107e+10     4.85656e+09     4.46901e-07             
2914    0.507586512       0.507523079          0.00012688077      7.70692e+10     4.86185e+09     4.46468e-07             
2915    0.507713409       0.50764996           0.00012691249      7.72277e+10     4.86714e+09     4.46035e-07             
2916    0.507840337       0.507776873          0.000126944218     7.73863e+10     4.87241e+09     4.45604e-07             
2917    0.507967297       0.507903817          0.000126975954     7.75265e+10     4.87652e+09     4.45173e-07             
2918    0.508094289       0.508030793          0.000127007698     7.73032e+10     4.85777e+09     4.44742e-07             
2919    0.508221312       0.508157801          0.00012703945      7.69387e+10     4.8302e+09      4.44314e-07             
2920    0.508348368       0.50828484           0.00012707121      7.6574e+10      4.80266e+09     4.43884e-07             
2921    0.508475455       0.508411911          0.000127102978     7.62093e+10     4.77517e+09     4.43455e-07             
2922    0.508602574       0.508539014          0.000127134754     7.58444e+10     4.74771e+09     4.43027e-07             
2923    0.508729724       0.508666149          0.000127166537     7.54795e+10     4.72029e+09     4.42597e-07             
2924    0.508856907       0.508793316          0.000127198329     7.51145e+10     4.69287e+09     4.42165e-07             
2925    0.508984121       0.508920514          0.000127230128     7.47494e+10     4.6655e+09      4.41733e-07             
2926    0.509111367       0.509047744          0.000127261936     7.43842e+10     4.63821e+09     4.41305e-07             
2927    0.509238645       0.509175006          0.000127293751     7.40189e+10     4.61101e+09     4.40882e-07             
2928    0.509365954       0.5093023            0.000127325575     7.36535e+10     4.58383e+09     4.40457e-07             
2929    0.509493296       0.509429625          0.000127357406     7.3288e+10      4.55679e+09     4.40043e-07             
2930    0.509620669       0.509556983          0.000127389246     7.29225e+10     4.52975e+09     4.39625e-07             
2931    0.509748074       0.509684372          0.000127421093     7.25568e+10     4.50273e+09     4.39205e-07             
2932    0.509875511       0.509811793          0.000127452948     7.21911e+10     4.47575e+09     4.38784e-07             
2933    0.51000298        0.509939246          0.000127484811     7.18367e+10     4.4495e+09      4.38363e-07             
2934    0.510130481       0.510066731          0.000127516683     7.1669e+10      4.43488e+09     4.37944e-07             
2935    0.510258014       0.510194247          0.000127548562     7.15669e+10     4.4243e+09      4.37524e-07             
2936    0.510385578       0.510321796          0.000127580449     7.14646e+10     4.41367e+09     4.37097e-07             
2937    0.510513175       0.510449376          0.000127612344     7.13624e+10     4.40317e+09     4.36682e-07             
2938    0.510640803       0.510576989          0.000127644247     7.12602e+10     4.39263e+09     4.36261e-07             
2939    0.510768463       0.510704633          0.000127676158     7.11579e+10     4.38206e+09     4.35837e-07             
2940    0.510896155       0.510832309          0.000127708077     7.10556e+10     4.37155e+09     4.35417e-07             
2941    0.511023879       0.510960017          0.000127740004     7.09532e+10     4.36106e+09     4.35e-07                
2942    0.511151635       0.511087757          0.000127771939     7.08509e+10     4.35053e+09     4.34576e-07             
2943    0.511279423       0.511215529          0.000127803882     7.07485e+10     4.34009e+09     4.34161e-07             
2944    0.511407243       0.511343333          0.000127835833     7.06461e+10     4.32962e+09     4.33741e-07             
2945    0.511535095       0.511471169          0.000127867792     7.05436e+10     4.31917e+09     4.33322e-07             
2946    0.511662979       0.511599037          0.000127899759     7.04412e+10     4.30873e+09     4.32904e-07             
2947    0.511790894       0.511726936          0.000127931734     7.03387e+10     4.2983e+09      4.32486e-07             
2948    0.511918842       0.511854868          0.000127963717     7.02362e+10     4.28789e+09     4.32068e-07             
2949    0.512046822       0.511982832          0.000127995708     7.0136e+10      4.27764e+09     4.31651e-07             
2950    0.512174833       0.512110828          0.000128027707     7.00675e+10     4.26933e+09     4.31233e-07             
2951    0.512302877       0.512238855          0.000128059714     7.0009e+10      4.26165e+09     4.30817e-07             
2952    0.512430953       0.512366915          0.000128091729     6.99505e+10     4.25397e+09     4.30401e-07             
2953    0.512559061       0.512495007          0.000128123752     6.98919e+10     4.2463e+09      4.29984e-07             
2954    0.5126872         0.512623131          0.000128155783     6.98334e+10     4.23864e+09     4.29569e-07             
2955    0.512815372       0.512751286          0.000128187822     6.97748e+10     4.231e+09       4.29154e-07             
2956    0.512943576       0.512879474          0.000128219869     6.97163e+10     4.22336e+09     4.28739e-07             
2957    0.513071812       0.513007694          0.000128251924     6.96577e+10     4.21573e+09     4.28324e-07             
2958    0.51320008        0.513135946          0.000128283986     6.95991e+10     4.20811e+09     4.2791e-07              
2959    0.51332838        0.51326423           0.000128316057     6.95405e+10     4.2005e+09      4.27497e-07             
2960    0.513456712       0.513392546          0.000128348136     6.94819e+10     4.19291e+09     4.27083e-07             
2961    0.513585076       0.513520894          0.000128380224     6.94232e+10     4.1853e+09      4.26669e-07             
2962    0.513713472       0.513649274          0.000128412319     6.93646e+10     4.17774e+09     4.26258e-07             
2963    0.513841901       0.513777687          0.000128444422     6.93059e+10     4.17017e+09     4.25845e-07             
2964    0.513970361       0.513906131          0.000128476533     6.92472e+10     4.1626e+09      4.25433e-07             
2965    0.514098854       0.514034608          0.000128508652     6.91605e+10     4.15337e+09     4.25022e-07             
2966    0.514227379       0.514163116          0.000128540779     6.87496e+10     4.1247e+09      4.24611e-07             
2967    0.514355935       0.514291657          0.000128572914     6.82461e+10     4.09053e+09     4.24201e-07             
2968    0.514484524       0.51442023           0.000128605057     6.77424e+10     4.05642e+09     4.2379e-07              
2969    0.514613146       0.514548835          0.000128637209     6.72386e+10     4.02236e+09     4.23381e-07             
2970    0.514741799       0.514677472          0.000128669368     6.67347e+10     3.98836e+09     4.22971e-07             
2971    0.514870484       0.514806142          0.000128701535     6.62307e+10     3.95441e+09     4.22562e-07             
2972    0.514999202       0.514934843          0.000128733711     6.57265e+10     3.92051e+09     4.22153e-07             
2973    0.515127952       0.515063577          0.000128765894     6.52223e+10     3.88666e+09     4.21745e-07             
2974    0.515256734       0.515192343          0.000128798086     6.47179e+10     3.85287e+09     4.21337e-07             
2975    0.515385548       0.515321141          0.000128830285     6.42133e+10     3.81913e+09     4.20929e-07             
2976    0.515514394       0.515449971          0.000128862493     6.37087e+10     3.78545e+09     4.20522e-07             
2977    0.515643273       0.515578834          0.000128894708     6.32039e+10     3.75183e+09     4.20115e-07             
2978    0.515772184       0.515707728          0.000128926932     6.2699e+10      3.71825e+09     4.19708e-07             
2979    0.515901127       0.515836655          0.000128959164     6.21939e+10     3.68473e+09     4.19302e-07             
2980    0.516030102       0.515965614          0.000128991404     6.16888e+10     3.65126e+09     4.18896e-07             
2981    0.51615911        0.516094606          0.000129023651     6.11502e+10     3.61589e+09     4.1849e-07              
2982    0.516288149       0.516223629          0.000129055907     6.02808e+10     3.56103e+09     4.18086e-07             
2983    0.516417221       0.516352685          0.000129088171     5.93263e+10     3.50125e+09     4.17681e-07             
2984    0.516546326       0.516481774          0.000129120443     5.83716e+10     3.44158e+09     4.17277e-07             
2985    0.516675462       0.516610894          0.000129152723     5.74166e+10     3.38199e+09     4.16873e-07             
2986    0.516804631       0.516740047          0.000129185012     5.64614e+10     3.32251e+09     4.1647e-07              
2987    0.516933832       0.516869232          0.000129217308     5.55059e+10     3.26312e+09     4.16066e-07             
2988    0.517063066       0.516998449          0.000129249612     5.45502e+10     3.20383e+09     4.15663e-07             
2989    0.517192332       0.517127699          0.000129281925     5.35943e+10     3.14464e+09     4.15261e-07             
2990    0.51732163        0.517256981          0.000129314245     5.26381e+10     3.08554e+09     4.14858e-07             
2991    0.51745096        0.517386295          0.000129346574     5.16817e+10     3.02654e+09     4.14456e-07             
2992    0.517580323       0.517515641          0.00012937891      5.0725e+10      2.96763e+09     4.14054e-07             
2993    0.517709718       0.51764502           0.000129411255     4.97681e+10     2.90883e+09     4.13652e-07             
2994    0.517839145       0.517774432          0.000129443608     4.8811e+10      2.85012e+09     4.13251e-07             
2995    0.517968605       0.517903875          0.000129475969     4.78536e+10     2.7915e+09      4.1285e-07              
2996    0.518098097       0.518033351          0.000129508338     4.6896e+10      2.73299e+09     4.1245e-07              
2997    0.518227622       0.518162859          0.000129540715     4.61259e+10     2.6855e+09      4.1205e-07              
2998    0.518357179       0.5182924            0.0001295731       4.69762e+10     2.73236e+09     4.11651e-07             
2999    0.518486768       0.518421973          0.000129605493     4.82003e+10     2.80085e+09     4.11253e-07             
3000    0.51861639        0.518551579          0.000129637895     4.94247e+10     2.86922e+09     4.10854e-07             
3001    0.518746044       0.518681217          0.000129670304     5.06495e+10     2.93746e+09     4.10456e-07             
3002    0.51887573        0.518810887          0.000129702722     5.18745e+10     3.0056e+09      4.10058e-07             
3003    0.519005449       0.51894059           0.000129735147     5.30999e+10     3.07361e+09     4.0966e-07              
3004    0.519135201       0.519070325          0.000129767581     5.43255e+10     3.14149e+09     4.09262e-07             
3005    0.519264984       0.519200092          0.000129800023     5.55515e+10     3.20926e+09     4.08864e-07             
3006    0.519394801       0.519329892          0.000129832473     5.67777e+10     3.2769e+09      4.08464e-07             
3007    0.519524649       0.519459725          0.000129864931     5.80043e+10     3.34441e+09     4.08063e-07             
3008    0.51965453        0.51958959           0.000129897397     5.92312e+10     3.41178e+09     4.07662e-07             
3009    0.519784444       0.519719487          0.000129929872     6.04584e+10     3.47905e+09     4.07262e-07             
3010    0.51991439        0.519849417          0.000129962354     6.16859e+10     3.54621e+09     4.06863e-07             
3011    0.520044369       0.519979379          0.000129994845     6.29137e+10     3.61326e+09     4.06465e-07             
3012    0.52017438        0.520109374          0.000130027344     6.41418e+10     3.6802e+09      4.06068e-07             
3013    0.520304423       0.520239402          0.00013005985      6.54549e+10     3.75187e+09     4.05672e-07             
3014    0.5204345         0.520369462          0.000130092365     6.74083e+10     3.86008e+09     4.05276e-07             
3015    0.520564608       0.520499554          0.000130124888     6.94943e+10     3.97565e+09     4.04881e-07             
3016    0.520694749       0.520629679          0.00013015742      7.15809e+10     4.09102e+09     4.04486e-07             
3017    0.520824923       0.520759836          0.000130189959     7.36679e+10     4.2062e+09      4.04092e-07             
3018    0.520955129       0.520890026          0.000130222507     7.57555e+10     4.32117e+09     4.03697e-07             
3019    0.521085368       0.521020249          0.000130255062     7.78436e+10     4.43592e+09     4.03302e-07             
3020    0.521215639       0.521150504          0.000130287626     7.99322e+10     4.55047e+09     4.02906e-07             
3021    0.521345943       0.521280791          0.000130320198     8.20213e+10     4.6648e+09      4.02509e-07             
3022    0.52147628        0.521411112          0.000130352778     8.41109e+10     4.77893e+09     4.02112e-07             
3023    0.521606649       0.521541464          0.000130385366     8.62011e+10     4.89287e+09     4.01716e-07             
3024    0.521737051       0.52167185           0.000130417962     8.82918e+10     5.0066e+09      4.01321e-07             
3025    0.521867485       0.521802268          0.000130450567     9.0383e+10      5.12014e+09     4.00925e-07             
3026    0.521997952       0.521932718          0.00013048318      9.24748e+10     5.23348e+09     4.00531e-07             
3027    0.522128451       0.522063201          0.0001305158       9.45671e+10     5.34661e+09     4.00136e-07             
3028    0.522258983       0.522193717          0.000130548429     9.66598e+10     5.45955e+09     3.99742e-07             
3029    0.522389548       0.522324266          0.000130581066     9.85273e+10     5.55954e+09     3.99348e-07             
3030    0.522520145       0.522454847          0.000130613712     9.8893e+10      5.57467e+09     3.98954e-07             
3031    0.522650775       0.52258546           0.000130646365     9.89822e+10     5.57419e+09     3.9856e-07              
3032    0.522781438       0.522716107          0.000130679027     9.90713e+10     5.57369e+09     3.98166e-07             
3033    0.522912133       0.522846786          0.000130711696     9.91605e+10     5.57318e+09     3.97771e-07             
3034    0.523042861       0.522977497          0.000130744374     9.92497e+10     5.57265e+09     3.97376e-07             
3035    0.523173622       0.523108242          0.00013077706      9.93389e+10     5.5721e+09      3.9698e-07              
3036    0.523304416       0.523239019          0.000130809755     9.94282e+10     5.57152e+09     3.96582e-07             
3037    0.523435242       0.523369829          0.000130842457     9.95174e+10     5.57091e+09     3.96183e-07             
3038    0.523566101       0.523500671          0.000130875168     9.96067e+10     5.57027e+09     3.95782e-07             
3039    0.523696992       0.523631546          0.000130907887     9.96961e+10     5.56957e+09     3.95378e-07             
3040    0.523827916       0.523762454          0.000130940614     9.97854e+10     5.56883e+09     3.94971e-07             
3041    0.523958873       0.523893395          0.000130973349     9.98748e+10     5.56803e+09     3.94562e-07             
3042    0.524089863       0.524024368          0.000131006092     9.99641e+10     5.56719e+09     3.94149e-07             
3043    0.524220885       0.524155374          0.000131038844     1.00054e+11     5.56629e+09     3.93733e-07             
3044    0.524351941       0.524286413          0.000131071603     1.00143e+11     5.56536e+09     3.93316e-07             
3045    0.524483029       0.524417485          0.000131104371     1.00073e+11     5.55556e+09     3.92898e-07             
3046    0.524614149       0.524548589          0.000131137147     9.90638e+10     5.49366e+09     3.92479e-07             
3047    0.524745303       0.524679726          0.000131169932     9.79007e+10     5.42337e+09     3.9206e-07              
3048    0.524876489       0.524810896          0.000131202724     9.67372e+10     5.3532e+09      3.91641e-07             
3049    0.525007708       0.524942099          0.000131235525     9.55735e+10     5.28315e+09     3.91223e-07             
3050    0.52513896        0.525073334          0.000131268334     9.44095e+10     5.21324e+09     3.90806e-07             
3051    0.525270245       0.525204603          0.000131301151     9.32452e+10     5.14345e+09     3.90388e-07             
3052    0.525401563       0.525335904          0.000131333976     9.20806e+10     5.07378e+09     3.89971e-07             
3053    0.525532913       0.525467238          0.000131366809     9.09157e+10     5.00425e+09     3.89555e-07             
3054    0.525664296       0.525598605          0.000131399651     8.97506e+10     4.93484e+09     3.89139e-07             
3055    0.525795712       0.525730004          0.000131432501     8.85851e+10     4.86555e+09     3.88723e-07             
3056    0.525927161       0.525861437          0.000131465359     8.74194e+10     4.79638e+09     3.88307e-07             
3057    0.526058643       0.525992902          0.000131498226     8.62533e+10     4.72732e+09     3.8789e-07              
3058    0.526190158       0.5261244            0.0001315311       8.5087e+10      4.65838e+09     3.87472e-07             
3059    0.526321705       0.526255931          0.000131563983     8.39203e+10     4.58955e+09     3.87054e-07             
3060    0.526453286       0.526387495          0.000131596874     8.27534e+10     4.52082e+09     3.86634e-07             
3061    0.526584899       0.526519092          0.000131629773     8.19187e+10     4.47034e+09     3.86213e-07             
3062    0.526716545       0.526650722          0.000131662681     8.28268e+10     4.51497e+09     3.85792e-07             
3063    0.526848224       0.526782385          0.000131695596     8.39874e+10     4.57321e+09     3.85368e-07             
3064    0.526979936       0.52691408           0.00013172852      8.51483e+10     4.63131e+09     3.84944e-07             
3065    0.527111681       0.527045809          0.000131761452     8.63094e+10     4.68929e+09     3.84519e-07             
3066    0.527243459       0.52717757           0.000131794393     8.74708e+10     4.74714e+09     3.84094e-07             
3067    0.52737527        0.527309365          0.000131827341     8.86326e+10     4.80485e+09     3.83668e-07             
3068    0.527507114       0.527441192          0.000131860298     8.97946e+10     4.86246e+09     3.83243e-07             
3069    0.527638991       0.527573052          0.000131893263     9.09569e+10     4.91992e+09     3.82817e-07             
3070    0.527770901       0.527704946          0.000131926236     9.21195e+10     4.97727e+09     3.82392e-07             
3071    0.527902843       0.527836872          0.000131959218     9.32824e+10     5.03452e+09     3.81968e-07             
3072    0.528034819       0.527968831          0.000131992208     9.44456e+10     5.09163e+09     3.81544e-07             
3073    0.528166828       0.528100823          0.000132025206     9.56091e+10     5.14863e+09     3.8112e-07              
3074    0.528298869       0.528232849          0.000132058212     9.67728e+10     5.20553e+09     3.80698e-07             
3075    0.528430944       0.528364907          0.000132091227     9.79369e+10     5.26232e+09     3.80276e-07             
3076    0.528563052       0.528496998          0.000132124249     9.91012e+10     5.31898e+09     3.79856e-07             
3077    0.528695193       0.528629122          0.000132157281     1.00093e+11     5.36627e+09     3.79436e-07             
3078    0.528827366       0.528761279          0.00013219032      1.00274e+11     5.37003e+09     3.79017e-07             
3079    0.528959573       0.52889347           0.000132223367     1.00351e+11     5.36826e+09     3.78599e-07             
3080    0.529091813       0.529025693          0.000132256423     1.00429e+11     5.36652e+09     3.78184e-07             
3081    0.529224086       0.52915795           0.000132289487     1.00507e+11     5.36478e+09     3.77769e-07             
3082    0.529356392       0.529290239          0.00013232256      1.00584e+11     5.36306e+09     3.77355e-07             
3083    0.529488731       0.529422562          0.00013235564      1.00662e+11     5.36136e+09     3.76945e-07             
3084    0.529621103       0.529554917          0.000132388729     1.0074e+11      5.35969e+09     3.76536e-07             
3085    0.529753509       0.529687306          0.000132421827     1.00818e+11     5.35804e+09     3.76129e-07             
3086    0.529885947       0.529819728          0.000132454932     1.00896e+11     5.35642e+09     3.75726e-07             
3087    0.530018419       0.529952183          0.000132488046     1.00974e+11     5.35483e+09     3.75324e-07             
3088    0.530150923       0.530084671          0.000132521168     1.01051e+11     5.35326e+09     3.74925e-07             
3089    0.530283461       0.530217192          0.000132554298     1.01129e+11     5.35174e+09     3.7453e-07              
3090    0.530416032       0.530349746          0.000132587437     1.01207e+11     5.35024e+09     3.74137e-07             
3091    0.530548636       0.530482334          0.000132620583     1.01285e+11     5.34877e+09     3.73746e-07             
3092    0.530681273       0.530614954          0.000132653739     1.01363e+11     5.34734e+09     3.73359e-07             
3093    0.530813943       0.530747608          0.000132686902     1.0129e+11      5.33796e+09     3.72973e-07             
3094    0.530946647       0.530880295          0.000132720074     1.00583e+11     5.29526e+09     3.7259e-07              
3095    0.531079383       0.531013015          0.000132753254     9.98055e+10     5.24895e+09     3.72209e-07             
3096    0.531212153       0.531145768          0.000132786442     9.90276e+10     5.20275e+09     3.71831e-07             
3097    0.531344956       0.531278555          0.000132819639     9.82496e+10     5.15665e+09     3.71455e-07             
3098    0.531477792       0.531411374          0.000132852844     9.74714e+10     5.11067e+09     3.71081e-07             
3099    0.531610662       0.531544227          0.000132886057     9.6693e+10      5.06479e+09     3.70711e-07             
3100    0.531743565       0.531677113          0.000132919278     9.59144e+10     5.01902e+09     3.70343e-07             
3101    0.5318765         0.531810033          0.000132952508     9.51356e+10     4.97337e+09     3.69978e-07             
3102    0.53200947        0.531942985          0.000132985746     9.43566e+10     4.92784e+09     3.69618e-07             
3103    0.532142472       0.532075971          0.000133018993     9.35775e+10     4.88243e+09     3.69261e-07             
3104    0.532275508       0.53220899           0.000133052247     9.27981e+10     4.83713e+09     3.68908e-07             
3105    0.532408576       0.532342042          0.000133085511     9.20185e+10     4.79197e+09     3.68559e-07             
3106    0.532541679       0.532475128          0.000133118782     9.12387e+10     4.74693e+09     3.68215e-07             
3107    0.532674814       0.532608246          0.000133152062     9.04588e+10     4.70201e+09     3.67876e-07             
3108    0.532807983       0.532741398          0.00013318535      8.96786e+10     4.65722e+09     3.67542e-07             
3109    0.532941185       0.532874584          0.000133218646     8.92082e+10     4.62863e+09     3.67212e-07             
3110    0.53307442        0.533007802          0.000133251951     8.9906e+10      4.6607e+09      3.66886e-07             
3111    0.533207689       0.533141054          0.000133285264     9.07163e+10     4.69861e+09     3.66566e-07             
3112    0.533340991       0.53327434           0.000133318585     9.15268e+10     4.73651e+09     3.66251e-07             
3113    0.533474326       0.533407658          0.000133351915     9.23375e+10     4.7744e+09      3.65939e-07             
3114    0.533607694       0.53354101           0.000133385253     9.31484e+10     4.81228e+09     3.65632e-07             
3115    0.533741096       0.533674395          0.000133418599     9.39595e+10     4.85017e+09     3.6533e-07              
3116    0.533874532       0.533807814          0.000133451953     9.47708e+10     4.88803e+09     3.6503e-07              
3117    0.534008          0.533941266          0.000133485316     9.55823e+10     4.92589e+09     3.64734e-07             
3118    0.534141502       0.534074751          0.000133518688     9.63941e+10     4.96374e+09     3.64441e-07             
