#This file contains the downward and upward spectral flux (per wavelength) at TOA and the #secondary eclipse depth (= planet to star flux ratio).
#Spectral fluxes given in [erg s^-1 cm^-3].
#bin     cent_lambda[um]   low_int_lambda[um]   delta_lambda[um]   F_down_at_TOA   F_up_at_TOA     #planet/star flux ratio  
256     0.261190549       0.261157908          6.5289477e-05      2.083e+06       1.92406e+06     4.98658e-06             
257     0.261255846       0.261223197          6.53057993e-05     2.16651e+06     2.00101e+06     4.98612e-06             
258     0.26132116        0.261288503          6.53221258e-05     2.25004e+06     2.07797e+06     4.98566e-06             
259     0.26138649        0.261353825          6.53384563e-05     2.33359e+06     2.15493e+06     4.9852e-06              
260     0.261451837       0.261419164          6.53547909e-05     2.41716e+06     2.2319e+06      4.98474e-06             
261     0.2615172         0.261484519          6.53711296e-05     2.50075e+06     2.30887e+06     4.98427e-06             
262     0.261582579       0.26154989           6.53874724e-05     2.58437e+06     2.38585e+06     4.98381e-06             
263     0.261647975       0.261615277          6.54038193e-05     2.668e+06       2.46283e+06     4.98335e-06             
264     0.261713387       0.261680681          6.54201702e-05     2.75166e+06     2.53981e+06     4.98288e-06             
265     0.261778815       0.261746101          6.54365253e-05     2.83533e+06     2.6168e+06      4.98242e-06             
266     0.26184426        0.261811538          6.54528844e-05     2.92302e+06     2.69748e+06     4.98195e-06             
267     0.261909721       0.261876991          6.54692476e-05     3.07412e+06     2.83666e+06     4.98149e-06             
268     0.261975198       0.26194246           6.54856149e-05     3.24724e+06     2.99612e+06     4.98102e-06             
269     0.262040692       0.262007945          6.55019863e-05     3.4204e+06      3.1556e+06      4.98055e-06             
270     0.262106202       0.262073447          6.55183618e-05     3.59361e+06     3.31509e+06     4.98009e-06             
271     0.262171729       0.262138966          6.55347414e-05     3.76686e+06     3.47458e+06     4.97962e-06             
272     0.262237272       0.2622045            6.55511251e-05     3.94015e+06     3.63409e+06     4.97915e-06             
273     0.262302831       0.262270052          6.55675129e-05     4.11348e+06     3.7936e+06      4.97869e-06             
274     0.262368407       0.262335619          6.55839048e-05     4.28686e+06     3.95313e+06     4.97822e-06             
275     0.262433999       0.262401203          6.56003007e-05     4.46028e+06     4.11266e+06     4.97775e-06             
276     0.262499608       0.262466803          6.56167008e-05     4.63375e+06     4.2722e+06      4.97728e-06             
277     0.262565232       0.26253242           6.5633105e-05      4.80726e+06     4.43176e+06     4.97681e-06             
278     0.262630874       0.262598053          6.56495133e-05     4.98081e+06     4.59132e+06     4.97634e-06             
279     0.262696531       0.262663703          6.56659257e-05     5.15441e+06     4.75089e+06     4.97587e-06             
280     0.262762206       0.262729369          6.56823421e-05     5.32804e+06     4.91047e+06     4.9754e-06              
281     0.262827896       0.262795051          6.56987627e-05     5.50173e+06     5.07006e+06     4.97493e-06             
282     0.262893603       0.26286075           6.57151874e-05     5.66615e+06     5.22109e+06     4.97446e-06             
283     0.262959327       0.262926465          6.57316162e-05     5.70646e+06     5.25773e+06     4.97399e-06             
284     0.263025066       0.262992196          6.57480491e-05     5.70793e+06     5.25859e+06     4.97352e-06             
285     0.263090823       0.263057945          6.57644861e-05     5.70941e+06     5.25945e+06     4.97304e-06             
286     0.263156595       0.263123709          6.57809272e-05     5.71089e+06     5.26032e+06     4.97257e-06             
287     0.263222384       0.26318949           6.57973725e-05     5.71237e+06     5.26118e+06     4.9721e-06              
288     0.26328819        0.263255287          6.58138218e-05     5.71385e+06     5.26204e+06     4.97162e-06             
289     0.263354012       0.263321101          6.58302753e-05     5.71533e+06     5.2629e+06      4.97115e-06             
290     0.263419851       0.263386931          6.58467328e-05     5.71681e+06     5.26376e+06     4.97067e-06             
291     0.263485706       0.263452778          6.58631945e-05     5.71829e+06     5.26462e+06     4.9702e-06              
