#This file contains the downward and upward spectral flux (per wavelength) at TOA and the #secondary eclipse depth (= planet to star flux ratio).
#Spectral fluxes given in [erg s^-1 cm^-3].
#bin     cent_lambda[um]   low_int_lambda[um]   delta_lambda[um]   F_down_at_TOA   F_up_at_TOA     #planet/star flux ratio  
888     0.3058915         0.305853274          7.64633184e-05     3.96502e+08     2.21423e+07     3.72648e-07             
889     0.305967973       0.305929737          7.64824342e-05     4.01079e+08     2.23743e+07     3.72253e-07             
890     0.306044465       0.306006219          7.65015548e-05     4.13289e+08     2.3031e+07      3.7186e-07              
891     0.306120976       0.306082721          7.65206802e-05     4.26956e+08     2.37674e+07     3.71466e-07             
892     0.306197507       0.306159241          7.65398104e-05     4.40628e+08     2.45025e+07     3.71073e-07             
893     0.306274056       0.306235781          7.65589453e-05     4.54302e+08     2.52362e+07     3.7068e-07              
894     0.306350625       0.30631234           7.65780851e-05     4.6798e+08      2.59685e+07     3.70288e-07             
895     0.306427212       0.306388918          7.65972296e-05     4.81662e+08     2.66994e+07     3.69896e-07             
896     0.306503819       0.306465516          7.66163789e-05     4.95347e+08     2.74289e+07     3.69505e-07             
897     0.306580445       0.306542132          7.6635533e-05      5.09035e+08     2.81571e+07     3.69114e-07             
898     0.30665709        0.306618767          7.66546919e-05     5.22727e+08     2.88838e+07     3.68724e-07             
899     0.306733754       0.306695422          7.66738555e-05     5.36422e+08     2.96092e+07     3.68333e-07             
900     0.306810438       0.306772096          7.6693024e-05      5.50121e+08     3.03332e+07     3.67944e-07             
901     0.30688714        0.306848789          7.67121973e-05     5.63823e+08     3.10559e+07     3.67555e-07             
902     0.306963862       0.306925501          7.67313753e-05     5.77528e+08     3.17771e+07     3.67165e-07             
903     0.307040603       0.307002233          7.67505582e-05     5.91237e+08     3.2497e+07      3.66777e-07             
904     0.307117363       0.307078983          7.67697458e-05     6.04949e+08     3.32155e+07     3.66389e-07             
905     0.307194143       0.307155753          7.67889382e-05     6.18153e+08     3.39046e+07     3.66002e-07             
906     0.307270941       0.307232542          7.68081355e-05     6.28236e+08     3.44212e+07     3.65615e-07             
907     0.307347759       0.30730935           7.68273375e-05     6.37791e+08     3.49077e+07     3.65228e-07             
908     0.307424596       0.307386177          7.68465443e-05     6.47348e+08     3.53934e+07     3.64842e-07             
909     0.307501452       0.307463024          7.6865756e-05      6.56908e+08     3.5878e+07      3.64455e-07             
910     0.307578327       0.30753989           7.68849724e-05     6.6647e+08      3.63617e+07     3.64069e-07             
911     0.307655222       0.307616775          7.69041937e-05     6.76034e+08     3.68445e+07     3.63685e-07             
912     0.307732136       0.307693679          7.69234197e-05     6.85601e+08     3.73265e+07     3.63301e-07             
913     0.307809069       0.307770602          7.69426506e-05     6.9517e+08      3.78074e+07     3.62916e-07             
914     0.307886021       0.307847545          7.69618862e-05     7.04742e+08     3.82874e+07     3.62532e-07             
915     0.307962993       0.307924507          7.69811267e-05     7.14316e+08     3.87665e+07     3.62149e-07             
916     0.308039983       0.308001488          7.7000372e-05      7.23892e+08     3.92445e+07     3.61765e-07             
917     0.308116993       0.308078488          7.70196221e-05     7.33471e+08     3.9722e+07      3.61384e-07             
918     0.308194023       0.308155508          7.7038877e-05      7.43052e+08     4.01983e+07     3.61001e-07             
919     0.308271071       0.308232547          7.70581367e-05     7.52635e+08     4.06737e+07     3.6062e-07              
920     0.308348139       0.308309605          7.70774012e-05     7.62221e+08     4.11481e+07     3.60238e-07             
921     0.308425226       0.308386682          7.70966706e-05     7.69894e+08     4.15184e+07     3.59857e-07             
922     0.308502332       0.308463779          7.71159447e-05     7.67168e+08     4.13276e+07     3.59477e-07             
923     0.308579458       0.308540895          7.71352237e-05     7.62878e+08     4.1053e+07      3.59096e-07             
924     0.308656603       0.30861803           7.71545075e-05     7.58586e+08     4.0779e+07      3.58717e-07             
925     0.308733767       0.308695185          7.71737962e-05     7.54293e+08     4.05053e+07     3.58338e-07             
926     0.30881095        0.308772358          7.71930896e-05     7.49999e+08     4.02322e+07     3.57959e-07             
927     0.308888153       0.308849552          7.72123879e-05     7.45705e+08     3.99595e+07     3.5758e-07              
928     0.308965375       0.308926764          7.7231691e-05      7.41409e+08     3.96873e+07     3.57202e-07             
929     0.309042616       0.309003996          7.72509989e-05     7.37112e+08     3.94156e+07     3.56825e-07             
930     0.309119877       0.309081247          7.72703117e-05     7.32814e+08     3.91443e+07     3.56448e-07             
931     0.309197157       0.309158517          7.72896292e-05     7.28515e+08     3.88735e+07     3.56071e-07             
932     0.309274456       0.309235807          7.73089516e-05     7.24214e+08     3.86032e+07     3.55694e-07             
933     0.309351775       0.309313115          7.73282789e-05     7.19913e+08     3.83334e+07     3.55318e-07             
934     0.309429113       0.309390444          7.73476109e-05     7.15611e+08     3.8064e+07      3.54943e-07             
935     0.30950647        0.309467791          7.73669478e-05     7.11307e+08     3.77951e+07     3.54567e-07             
936     0.309583847       0.309545158          7.73862896e-05     7.07003e+08     3.75267e+07     3.54193e-07             
937     0.309661243       0.309622545          7.74056362e-05     7.05964e+08     3.7432e+07      3.53818e-07             
938     0.309738658       0.30969995           7.74249876e-05     7.20756e+08     3.81759e+07     3.53444e-07             
939     0.309816093       0.309777375          7.74443438e-05     7.37647e+08     3.90292e+07     3.53071e-07             
940     0.309893547       0.30985482           7.74637049e-05     7.54543e+08     3.9881e+07      3.52698e-07             
941     0.30997102        0.309932283          7.74830708e-05     7.71443e+08     4.07312e+07     3.52325e-07             
942     0.310048513       0.310009766          7.75024416e-05     7.88347e+08     4.15797e+07     3.51953e-07             
943     0.310126025       0.310087269          7.75218172e-05     8.05255e+08     4.24266e+07     3.51581e-07             
944     0.310203556       0.310164791          7.75411977e-05     8.22168e+08     4.32719e+07     3.51209e-07             
945     0.310281107       0.310242332          7.7560583e-05      8.39085e+08     4.41156e+07     3.50838e-07             
946     0.310358678       0.310319892          7.75799731e-05     8.56006e+08     4.49576e+07     3.50467e-07             
947     0.310436267       0.310397472          7.75993681e-05     8.72931e+08     4.57981e+07     3.50097e-07             
948     0.310513876       0.310475072          7.76187679e-05     8.8986e+08      4.6637e+07      3.49727e-07             
949     0.310591505       0.310552691          7.76381726e-05     9.06794e+08     4.74742e+07     3.49357e-07             
950     0.310669153       0.310630329          7.76575822e-05     9.23732e+08     4.83099e+07     3.48988e-07             
951     0.31074682        0.310707986          7.76769966e-05     9.40674e+08     4.9144e+07      3.4862e-07              
952     0.310824507       0.310785663          7.76964158e-05     9.5762e+08      4.99764e+07     3.48251e-07             
953     0.310902213       0.31086336           7.77158399e-05     9.72662e+08     5.07078e+07     3.47883e-07             
954     0.310979938       0.310941076          7.77352689e-05     9.79428e+08     5.10065e+07     3.47515e-07             
955     0.311057683       0.311018811          7.77547027e-05     9.85237e+08     5.12549e+07     3.47148e-07             
956     0.311135448       0.311096565          7.77741414e-05     9.91046e+08     5.15026e+07     3.46782e-07             
957     0.311213232       0.31117434           7.77935849e-05     9.96858e+08     5.17499e+07     3.46415e-07             
958     0.311291035       0.311252133          7.78130333e-05     1.00267e+09     5.19967e+07     3.46049e-07             
959     0.311368858       0.311329946          7.78324866e-05     1.00848e+09     5.22429e+07     3.45684e-07             
960     0.3114467         0.311407779          7.78519447e-05     1.0143e+09      5.24887e+07     3.45319e-07             
961     0.311524562       0.311485631          7.78714077e-05     1.02012e+09     5.2734e+07      3.44954e-07             
962     0.311602443       0.311563502          7.78908755e-05     1.02594e+09     5.29787e+07     3.44589e-07             
963     0.311680343       0.311641393          7.79103482e-05     1.03176e+09     5.3223e+07      3.44225e-07             
964     0.311758263       0.311719303          7.79298258e-05     1.03758e+09     5.34667e+07     3.43862e-07             
965     0.311836203       0.311797233          7.79493083e-05     1.0434e+09      5.37098e+07     3.43497e-07             
966     0.311914162       0.311875182          7.79687956e-05     1.04922e+09     5.39528e+07     3.43136e-07             
967     0.311992141       0.311953151          7.79882878e-05     1.05505e+09     5.4195e+07      3.42773e-07             
968     0.312070139       0.31203114           7.80077849e-05     1.06088e+09     5.44368e+07     3.42411e-07             
969     0.312148156       0.312109147          7.80272868e-05     1.06798e+09     5.47432e+07     3.4205e-07              
970     0.312226193       0.312187175          7.80467937e-05     1.08002e+09     5.53023e+07     3.41688e-07             
971     0.31230425        0.312265221          7.80663053e-05     1.09257e+09     5.58857e+07     3.41328e-07             
972     0.312382326       0.312343288          7.80858219e-05     1.10512e+09     5.6468e+07      3.40967e-07             
973     0.312460421       0.312421374          7.81053434e-05     1.11768e+09     5.70492e+07     3.40607e-07             
974     0.312538536       0.312499479          7.81248697e-05     1.13024e+09     5.76292e+07     3.40247e-07             
975     0.312616671       0.312577604          7.81444009e-05     1.1428e+09      5.8208e+07      3.39887e-07             
976     0.312694825       0.312655748          7.8163937e-05      1.15536e+09     5.8786e+07      3.39529e-07             
977     0.312772999       0.312733912          7.8183478e-05      1.16793e+09     5.93626e+07     3.39171e-07             
978     0.312851192       0.312812096          7.82030239e-05     1.1805e+09      5.99382e+07     3.38812e-07             
979     0.312929405       0.312890299          7.82225746e-05     1.19307e+09     6.05126e+07     3.38455e-07             
980     0.313007637       0.312968521          7.82421303e-05     1.20565e+09     6.10858e+07     3.38097e-07             
981     0.313085889       0.313046763          7.82616908e-05     1.21823e+09     6.16576e+07     3.37737e-07             
982     0.313164161       0.313125025          7.82812562e-05     1.23081e+09     6.22292e+07     3.37384e-07             
983     0.313242452       0.313203306          7.83008266e-05     1.24339e+09     6.27991e+07     3.37027e-07             
984     0.313320762       0.313281607          7.83204018e-05     1.25598e+09     6.3368e+07      3.36672e-07             
985     0.313399093       0.313359927          7.83399819e-05     1.26977e+09     6.3996e+07      3.36316e-07             
986     0.313477442       0.313438267          7.83595669e-05     1.28776e+09     6.48339e+07     3.35961e-07             
987     0.313555812       0.313516627          7.83791568e-05     1.30611e+09     6.56883e+07     3.35606e-07             
988     0.313634201       0.313595006          7.83987515e-05     1.32446e+09     6.65412e+07     3.35252e-07             
989     0.313712609       0.313673405          7.84183512e-05     1.34282e+09     6.73923e+07     3.34898e-07             
990     0.313791037       0.313751823          7.84379558e-05     1.36119e+09     6.82419e+07     3.34545e-07             
991     0.313869485       0.313830261          7.84575653e-05     1.37956e+09     6.90898e+07     3.34191e-07             
992     0.313947952       0.313908719          7.84771797e-05     1.39793e+09     6.9936e+07      3.33838e-07             
993     0.314026439       0.313987196          7.8496799e-05      1.41631e+09     7.07807e+07     3.33486e-07             
994     0.314104946       0.314065693          7.85164232e-05     1.43469e+09     7.16237e+07     3.33134e-07             
995     0.314183472       0.314144209          7.85360523e-05     1.45308e+09     7.24642e+07     3.32779e-07             
996     0.314262018       0.314222745          7.85556863e-05     1.47147e+09     7.33049e+07     3.32431e-07             
997     0.314340584       0.314301301          7.85753252e-05     1.48987e+09     7.4143e+07      3.3208e-07              
998     0.314419169       0.314379876          7.85949691e-05     1.50827e+09     7.49795e+07     3.3173e-07              
999     0.314497774       0.314458471          7.86146178e-05     1.52667e+09     7.58144e+07     3.3138e-07              
1000    0.314576398       0.314537086          7.86342715e-05     1.54508e+09     7.66477e+07     3.3103e-07              
1001    0.314655042       0.31461572           7.865393e-05       1.5587e+09      7.72414e+07     3.30681e-07             
1002    0.314733706       0.314694374          7.86735935e-05     1.55715e+09     7.70831e+07     3.30332e-07             
1003    0.314812389       0.314773048          7.86932619e-05     1.55448e+09     7.68697e+07     3.29982e-07             
1004    0.314891092       0.314851741          7.87129352e-05     1.55181e+09     7.66571e+07     3.29635e-07             
1005    0.314969815       0.314930454          7.87326135e-05     1.54915e+09     7.64447e+07     3.29287e-07             
1006    0.315048558       0.315009186          7.87522966e-05     1.54648e+09     7.62325e+07     3.2894e-07              
1007    0.31512732        0.315087939          7.87719847e-05     1.54381e+09     7.60207e+07     3.28593e-07             
1008    0.315206102       0.315166711          7.87916777e-05     1.54115e+09     7.58092e+07     3.28246e-07             
1009    0.315284903       0.315245502          7.88113756e-05     1.53848e+09     7.5598e+07      3.27899e-07             
1010    0.315363724       0.315324314          7.88310784e-05     1.53581e+09     7.53873e+07     3.27553e-07             
1011    0.315442565       0.315403145          7.88507862e-05     1.53314e+09     7.51768e+07     3.27208e-07             
1012    0.315521426       0.315481996          7.88704989e-05     1.53046e+09     7.49666e+07     3.26863e-07             
1013    0.315600306       0.315560866          7.88902165e-05     1.52779e+09     7.47568e+07     3.26518e-07             
1014    0.315679206       0.315639756          7.89099391e-05     1.52512e+09     7.45473e+07     3.26173e-07             
1015    0.315758126       0.315718666          7.89296666e-05     1.52245e+09     7.43381e+07     3.25829e-07             
1016    0.315837066       0.315797596          7.8949399e-05      1.51977e+09     7.41291e+07     3.25485e-07             
1017    0.315916025       0.315876545          7.89691363e-05     1.52887e+09     7.44942e+07     3.25142e-07             
1018    0.315995004       0.315955515          7.89888786e-05     1.57151e+09     7.6491e+07      3.24799e-07             
1019    0.316074003       0.316034503          7.90086258e-05     1.61622e+09     7.85843e+07     3.24456e-07             
1020    0.316153021       0.316113512          7.9028378e-05      1.66094e+09     8.06737e+07     3.24114e-07             
1021    0.31623206        0.31619254           7.90481351e-05     1.70568e+09     8.27591e+07     3.23772e-07             
1022    0.316311118       0.316271589          7.90678971e-05     1.75042e+09     8.48406e+07     3.23431e-07             
1023    0.316390195       0.316350656          7.90876641e-05     1.79518e+09     8.69181e+07     3.23089e-07             
1024    0.316469293       0.316429744          7.9107436e-05      1.83995e+09     8.89918e+07     3.22749e-07             
1025    0.31654841        0.316508852          7.91272129e-05     1.88473e+09     9.10614e+07     3.22408e-07             
1026    0.316627547       0.316587979          7.91469947e-05     1.92952e+09     9.31272e+07     3.22068e-07             
1027    0.316706704       0.316667126          7.91667814e-05     1.97432e+09     9.51891e+07     3.21728e-07             
1028    0.316785881       0.316746293          7.91865731e-05     2.01914e+09     9.7247e+07      3.21389e-07             
1029    0.316865077       0.316825479          7.92063698e-05     2.06396e+09     9.93009e+07     3.2105e-07              
1030    0.316944294       0.316904685          7.92261714e-05     2.1088e+09      1.01351e+08     3.20712e-07             
1031    0.31702353        0.316983912          7.92459779e-05     2.15364e+09     1.03397e+08     3.20373e-07             
1032    0.317102786       0.317063158          7.92657894e-05     2.1985e+09      1.0544e+08      3.20035e-07             
1033    0.317182061       0.317142423          7.92856058e-05     2.22416e+09     1.06558e+08     3.19698e-07             
1034    0.317261357       0.317221709          7.93054272e-05     2.20039e+09     1.05308e+08     3.19361e-07             
1035    0.317340672       0.317301014          7.93252536e-05     2.17412e+09     1.03941e+08     3.19024e-07             
1036    0.317420007       0.31738034           7.93450849e-05     2.14783e+09     1.02576e+08     3.18688e-07             
1037    0.317499362       0.317459685          7.93649212e-05     2.12154e+09     1.01213e+08     3.18352e-07             
1038    0.317578737       0.31753905           7.93847624e-05     2.09524e+09     9.98531e+07     3.18016e-07             
1039    0.317658132       0.317618434          7.94046086e-05     2.06893e+09     9.84955e+07     3.17681e-07             
1040    0.317737546       0.317697839          7.94244598e-05     2.04262e+09     9.71404e+07     3.17346e-07             
1041    0.317816981       0.317777264          7.94443159e-05     2.0163e+09      9.57877e+07     3.17011e-07             
1042    0.317896435       0.317856708          7.9464177e-05      1.98998e+09     9.44373e+07     3.16677e-07             
1043    0.317975909       0.317936172          7.9484043e-05      1.96365e+09     9.30895e+07     3.16343e-07             
1044    0.318055403       0.318015656          7.9503914e-05      1.93731e+09     9.17441e+07     3.16009e-07             
1045    0.318134917       0.31809516           7.952379e-05       1.91096e+09     9.04011e+07     3.15676e-07             
1046    0.318214451       0.318174684          7.95436709e-05     1.88461e+09     8.90605e+07     3.15343e-07             
1047    0.318294004       0.318254227          7.95635569e-05     1.85825e+09     8.77223e+07     3.15011e-07             
1048    0.318373578       0.318333791          7.95834477e-05     1.83189e+09     8.63866e+07     3.14679e-07             
1049    0.318453171       0.318413374          7.96033436e-05     1.81084e+09     8.53038e+07     3.14347e-07             
1050    0.318532784       0.318492978          7.96232444e-05     1.80215e+09     8.48052e+07     3.14016e-07             
1051    0.318612418       0.318572601          7.96431503e-05     1.79397e+09     8.43311e+07     3.13685e-07             
1052    0.318692071       0.318652244          7.9663061e-05      1.78578e+09     8.38578e+07     3.13354e-07             
1053    0.318771744       0.318731907          7.96829768e-05     1.7776e+09      8.33853e+07     3.13024e-07             
1054    0.318851437       0.31881159           7.97028976e-05     1.76941e+09     8.29136e+07     3.12694e-07             
1055    0.31893115        0.318891293          7.97228233e-05     1.76121e+09     8.24427e+07     3.12364e-07             
1056    0.319010882       0.318971016          7.9742754e-05      1.75302e+09     8.19727e+07     3.12035e-07             
1057    0.319090635       0.319050759          7.97626897e-05     1.74482e+09     8.15034e+07     3.11706e-07             
1058    0.319170408       0.319130521          7.97826303e-05     1.73662e+09     8.1035e+07      3.11377e-07             
1059    0.3192502         0.319210304          7.9802576e-05      1.72842e+09     8.05673e+07     3.11049e-07             
1060    0.319330013       0.319290107          7.98225266e-05     1.72022e+09     8.01005e+07     3.10721e-07             
1061    0.319409845       0.319369929          7.98424823e-05     1.71202e+09     7.96344e+07     3.10394e-07             
1062    0.319489698       0.319449772          7.98624429e-05     1.70381e+09     7.91691e+07     3.10067e-07             
1063    0.31956957        0.319529634          7.98824085e-05     1.6956e+09      7.87047e+07     3.0974e-07              
1064    0.319649463       0.319609516          7.99023791e-05     1.68739e+09     7.82411e+07     3.09414e-07             
1065    0.319729375       0.319689419          7.99223547e-05     1.69291e+09     7.84145e+07     3.09088e-07             
1066    0.319809307       0.319769341          7.99423353e-05     1.72729e+09     7.99225e+07     3.08762e-07             
1067    0.31988926        0.319849284          7.99623209e-05     1.7626e+09      8.14702e+07     3.08437e-07             
1068    0.319969232       0.319929246          7.99823115e-05     1.79791e+09     8.3015e+07      3.08112e-07             
1069    0.320049224       0.320009228          8.0002307e-05      1.83324e+09     8.45568e+07     3.07787e-07             
1070    0.320129237       0.32008923           8.00223076e-05     1.86857e+09     8.60956e+07     3.07463e-07             
1071    0.320209269       0.320169253          8.00423132e-05     1.90391e+09     8.76316e+07     3.07139e-07             
1072    0.320289321       0.320249295          8.00623238e-05     1.93926e+09     8.91646e+07     3.06815e-07             
1073    0.320369394       0.320329357          8.00823393e-05     1.97462e+09     9.06946e+07     3.06491e-07             
1074    0.320449486       0.32040944           8.01023599e-05     2.00999e+09     9.22218e+07     3.06169e-07             
1075    0.320529598       0.320489542          8.01223855e-05     2.04536e+09     9.37461e+07     3.05846e-07             
1076    0.320609731       0.320569664          8.01424161e-05     2.08075e+09     9.52675e+07     3.05524e-07             
1077    0.320689883       0.320649807          8.01624517e-05     2.11614e+09     9.67859e+07     3.05202e-07             
1078    0.320770056       0.320729969          8.01824923e-05     2.15155e+09     9.83015e+07     3.04881e-07             
1079    0.320850248       0.320810152          8.0202538e-05      2.18696e+09     9.98142e+07     3.04559e-07             
1080    0.320930461       0.320890354          8.02225886e-05     2.22238e+09     1.01324e+08     3.04239e-07             
1081    0.321010693       0.320970577          8.02426442e-05     2.2532e+09      1.02621e+08     3.03918e-07             
1082    0.321090946       0.32105082           8.02627049e-05     2.27528e+09     1.03517e+08     3.03598e-07             
1083    0.321171219       0.321131082          8.02827706e-05     2.29715e+09     1.04402e+08     3.03278e-07             
1084    0.321251511       0.321211365          8.03028413e-05     2.31903e+09     1.05286e+08     3.02959e-07             
1085    0.321331824       0.321291668          8.0322917e-05      2.34092e+09     1.06167e+08     3.02639e-07             
1086    0.321412157       0.321371991          8.03429977e-05     2.36281e+09     1.07047e+08     3.02321e-07             
1087    0.32149251        0.321452334          8.03630835e-05     2.38471e+09     1.07926e+08     3.02002e-07             
1088    0.321572883       0.321532697          8.03831742e-05     2.40661e+09     1.08802e+08     3.01684e-07             
1089    0.321653277       0.32161308           8.040327e-05       2.42852e+09     1.09677e+08     3.01366e-07             
1090    0.32173369        0.321693483          8.04233708e-05     2.45043e+09     1.1055e+08      3.01049e-07             
1091    0.321814123       0.321773907          8.04434767e-05     2.47235e+09     1.11422e+08     3.00732e-07             
1092    0.321894577       0.32185435           8.04635876e-05     2.49428e+09     1.12291e+08     3.00415e-07             
1093    0.321975051       0.321934814          8.04837034e-05     2.51621e+09     1.13159e+08     3.00099e-07             
1094    0.322055544       0.322015297          8.05038244e-05     2.53814e+09     1.14025e+08     2.99783e-07             
1095    0.322136058       0.322095801          8.05239503e-05     2.56008e+09     1.1489e+08      2.99467e-07             
1096    0.322216592       0.322176325          8.05440813e-05     2.58203e+09     1.15753e+08     2.99152e-07             
1097    0.322297146       0.322256869          8.05642173e-05     2.59489e+09     1.16207e+08     2.98837e-07             
1098    0.322377721       0.322337434          8.05843584e-05     2.59221e+09     1.15965e+08     2.98522e-07             
1099    0.322458315       0.322418018          8.06045045e-05     2.58926e+09     1.15711e+08     2.98208e-07             
1100    0.32253893        0.322498622          8.06246556e-05     2.58631e+09     1.15457e+08     2.97894e-07             
1101    0.322619564       0.322579247          8.06448118e-05     2.58336e+09     1.15204e+08     2.9758e-07              
1102    0.322700219       0.322659892          8.0664973e-05      2.58041e+09     1.14952e+08     2.97267e-07             
1103    0.322780894       0.322740557          8.06851392e-05     2.57746e+09     1.14699e+08     2.96954e-07             
1104    0.32286159        0.322821242          8.07053105e-05     2.57451e+09     1.14447e+08     2.96641e-07             
1105    0.322942305       0.322901947          8.07254868e-05     2.57156e+09     1.14195e+08     2.96328e-07             
1106    0.323023041       0.322982673          8.07456682e-05     2.5686e+09      1.13944e+08     2.96017e-07             
1107    0.323103796       0.323063418          8.07658546e-05     2.56565e+09     1.13694e+08     2.95705e-07             
1108    0.323184572       0.323144184          8.07860461e-05     2.5627e+09      1.13443e+08     2.95394e-07             
1109    0.323265368       0.32322497           8.08062426e-05     2.55974e+09     1.13193e+08     2.95083e-07             
1110    0.323346185       0.323305777          8.08264442e-05     2.55678e+09     1.12943e+08     2.94772e-07             
1111    0.323427021       0.323386603          8.08466508e-05     2.55383e+09     1.12694e+08     2.94462e-07             
1112    0.323507878       0.32346745           8.08668624e-05     2.55087e+09     1.12445e+08     2.94152e-07             
1113    0.323588755       0.323548317          8.08870791e-05     2.56538e+09     1.12966e+08     2.93842e-07             
1114    0.323669652       0.323629204          8.09073009e-05     2.60681e+09     1.14669e+08     2.93533e-07             
1115    0.32375057        0.323710111          8.09275277e-05     2.64854e+09     1.16382e+08     2.93224e-07             
1116    0.323831507       0.323791038          8.09477596e-05     2.69028e+09     1.18092e+08     2.92915e-07             
1117    0.323912465       0.323871986          8.09679966e-05     2.73203e+09     1.19798e+08     2.92607e-07             
1118    0.323993443       0.323952954          8.09882386e-05     2.7738e+09      1.21501e+08     2.92299e-07             
1119    0.324074442       0.324033942          8.10084856e-05     2.81557e+09     1.23201e+08     2.91991e-07             
1120    0.32415546        0.324114951          8.10287377e-05     2.85736e+09     1.24898e+08     2.91684e-07             
1121    0.324236499       0.32419598           8.10489949e-05     2.89915e+09     1.26592e+08     2.91377e-07             
1122    0.324317558       0.324277029          8.10692572e-05     2.94096e+09     1.28282e+08     2.9107e-07              
1123    0.324398638       0.324358098          8.10895245e-05     2.98277e+09     1.29969e+08     2.90764e-07             
1124    0.324479737       0.324439187          8.11097969e-05     3.0246e+09      1.31653e+08     2.90458e-07             
1125    0.324560857       0.324520297          8.11300743e-05     3.06643e+09     1.33334e+08     2.90152e-07             
1126    0.324641997       0.324601427          8.11503568e-05     3.10828e+09     1.35011e+08     2.89847e-07             
1127    0.324723158       0.324682578          8.11706444e-05     3.15014e+09     1.36685e+08     2.89542e-07             
1128    0.324804339       0.324763748          8.11909371e-05     3.19201e+09     1.38356e+08     2.89237e-07             
1129    0.32488554        0.324844939          8.12112348e-05     3.22497e+09     1.39637e+08     2.88933e-07             
1130    0.324966761       0.324926151          8.12315376e-05     3.24559e+09     1.40383e+08     2.88629e-07             
1131    0.325048003       0.325007382          8.12518455e-05     3.26614e+09     1.41123e+08     2.88325e-07             
1132    0.325129265       0.325088634          8.12721585e-05     3.2867e+09      1.41862e+08     2.88022e-07             
1133    0.325210547       0.325169906          8.12924765e-05     3.30726e+09     1.42599e+08     2.87719e-07             
1134    0.32529185        0.325251199          8.13127996e-05     3.32783e+09     1.43335e+08     2.87416e-07             
1135    0.325373173       0.325332511          8.13331278e-05     3.3484e+09      1.44069e+08     2.87114e-07             
1136    0.325454516       0.325413844          8.13534611e-05     3.36897e+09     1.44802e+08     2.86812e-07             
1137    0.32553588        0.325495198          8.13737995e-05     3.38956e+09     1.45533e+08     2.8651e-07              
1138    0.325617264       0.325576572          8.13941429e-05     3.41014e+09     1.46263e+08     2.86209e-07             
1139    0.325698668       0.325657966          8.14144915e-05     3.43073e+09     1.46991e+08     2.85907e-07             
1140    0.325780093       0.32573938           8.14348451e-05     3.45133e+09     1.47718e+08     2.85606e-07             
1141    0.325861538       0.325820815          8.14552038e-05     3.47193e+09     1.48444e+08     2.85306e-07             
1142    0.325943003       0.32590227           8.14755676e-05     3.49254e+09     1.49168e+08     2.85006e-07             
1143    0.326024489       0.325983746          8.14959365e-05     3.51315e+09     1.4989e+08      2.84706e-07             
1144    0.326105995       0.326065242          8.15163105e-05     3.53377e+09     1.50611e+08     2.84407e-07             
1145    0.326187521       0.326146758          8.15366896e-05     3.55874e+09     1.51516e+08     2.84107e-07             
1146    0.326269068       0.326228295          8.15570737e-05     3.58909e+09     1.52647e+08     2.83809e-07             
1147    0.326350636       0.326309852          8.1577463e-05      3.61946e+09     1.53777e+08     2.8351e-07              
1148    0.326432223       0.326391429          8.15978574e-05     3.64984e+09     1.54905e+08     2.83212e-07             
1149    0.326513831       0.326473027          8.16182568e-05     3.68023e+09     1.5603e+08      2.82914e-07             
1150    0.32659546        0.326554646          8.16386614e-05     3.71062e+09     1.57153e+08     2.82616e-07             
1151    0.326677109       0.326636284          8.16590711e-05     3.74103e+09     1.58274e+08     2.82319e-07             
1152    0.326758778       0.326717943          8.16794858e-05     3.77144e+09     1.59393e+08     2.82022e-07             
1153    0.326840468       0.326799623          8.16999057e-05     3.80186e+09     1.60509e+08     2.81724e-07             
1154    0.326922178       0.326881323          8.17203307e-05     3.83228e+09     1.61624e+08     2.81429e-07             
1155    0.327003908       0.326963043          8.17407608e-05     3.86272e+09     1.62736e+08     2.81133e-07             
1156    0.327085659       0.327044784          8.17611959e-05     3.89316e+09     1.63846e+08     2.80838e-07             
1157    0.327167431       0.327126545          8.17816362e-05     3.92361e+09     1.64953e+08     2.80541e-07             
1158    0.327249223       0.327208327          8.18020817e-05     3.95406e+09     1.6606e+08      2.80247e-07             
1159    0.327331035       0.327290129          8.18225322e-05     3.98453e+09     1.67163e+08     2.79952e-07             
1160    0.327412868       0.327371951          8.18429878e-05     4.015e+09       1.68265e+08     2.79658e-07             
1161    0.327494721       0.327453794          8.18634486e-05     4.04013e+09     1.69139e+08     2.79364e-07             
1162    0.327576595       0.327535658          8.18839144e-05     4.05934e+09     1.69765e+08     2.7907e-07              
1163    0.327658489       0.327617542          8.19043854e-05     4.07855e+09     1.70389e+08     2.78777e-07             
1164    0.327740403       0.327699446          8.19248615e-05     4.09777e+09     1.71012e+08     2.78484e-07             
1165    0.327822338       0.327781371          8.19453427e-05     4.117e+09       1.71634e+08     2.78191e-07             
1166    0.327904294       0.327863316          8.1965829e-05      4.13623e+09     1.72254e+08     2.77899e-07             
1167    0.32798627        0.327945282          8.19863205e-05     4.15546e+09     1.72873e+08     2.77606e-07             
1168    0.328068267       0.328027268          8.20068171e-05     4.1747e+09      1.73491e+08     2.77315e-07             
1169    0.328150284       0.328109275          8.20273188e-05     4.19394e+09     1.74107e+08     2.77023e-07             
1170    0.328232321       0.328191302          8.20478256e-05     4.21319e+09     1.74723e+08     2.76732e-07             
1171    0.328314379       0.32827335           8.20683376e-05     4.23244e+09     1.75336e+08     2.76441e-07             
1172    0.328396458       0.328355419          8.20888547e-05     4.2517e+09      1.75949e+08     2.7615e-07              
