#This file contains the downward and upward spectral flux (per wavelength) at TOA and the #secondary eclipse depth (= planet to star flux ratio).
#Spectral fluxes given in [erg s^-1 cm^-3].
#bin     cent_lambda[um]   low_int_lambda[um]   delta_lambda[um]   F_down_at_TOA   F_up_at_TOA     #planet/star flux ratio  
1394    0.347135313       0.347091932          8.6772983e-05      6.76736e+09     1.53504e+09     1.64331e-06             
1395    0.347222097       0.347178705          8.67946763e-05     6.68904e+09     1.51907e+09     1.64525e-06             
1396    0.347308902       0.3472655            8.68163749e-05     6.61071e+09     1.50305e+09     1.64719e-06             
1397    0.34739573        0.347352316          8.6838079e-05      6.53236e+09     1.48698e+09     1.64913e-06             
1398    0.347482579       0.347439154          8.68597885e-05     6.45399e+09     1.47087e+09     1.65107e-06             
1399    0.347569449       0.347526014          8.68815035e-05     6.3756e+09      1.45472e+09     1.65301e-06             
1400    0.347656342       0.347612895          8.69032239e-05     6.3074e+09      1.44085e+09     1.65496e-06             
1401    0.347743256       0.347699799          8.69249497e-05     6.32416e+09     1.44637e+09     1.6569e-06              
1402    0.347830192       0.347786724          8.69466809e-05     6.35994e+09     1.45626e+09     1.65884e-06             
1403    0.347917149       0.34787367           8.69684176e-05     6.39573e+09     1.46617e+09     1.66078e-06             
1404    0.348004128       0.347960639          8.69901597e-05     6.43153e+09     1.4761e+09      1.66273e-06             
1405    0.348091129       0.348047629          8.70119072e-05     6.46734e+09     1.48605e+09     1.66467e-06             
1406    0.348178152       0.348134641          8.70336602e-05     6.50316e+09     1.49603e+09     1.66661e-06             
1407    0.348265197       0.348221674          8.70554186e-05     6.53898e+09     1.50603e+09     1.66856e-06             
1408    0.348352263       0.34830873           8.70771825e-05     6.57482e+09     1.51604e+09     1.6705e-06              
1409    0.348439351       0.348395807          8.70989518e-05     6.61066e+09     1.52608e+09     1.67245e-06             
1410    0.348526461       0.348482906          8.71207265e-05     6.64651e+09     1.53615e+09     1.6744e-06              
1411    0.348613593       0.348570027          8.71425067e-05     6.68238e+09     1.54623e+09     1.67634e-06             
1412    0.348700746       0.348657169          8.71642923e-05     6.71825e+09     1.55634e+09     1.67829e-06             
1413    0.348787921       0.348744334          8.71860834e-05     6.75413e+09     1.56647e+09     1.68024e-06             
1414    0.348875118       0.34883152           8.72078799e-05     6.79002e+09     1.57669e+09     1.68227e-06             
1415    0.348962337       0.348918728          8.72296819e-05     6.82591e+09     1.58693e+09     1.68429e-06             
1416    0.349049577       0.349005957          8.72514893e-05     6.89122e+09     1.60405e+09     1.68632e-06             
1417    0.34913684        0.349093209          8.72733022e-05     7.17101e+09     1.67118e+09     1.68835e-06             
1418    0.349224124       0.349180482          8.72951205e-05     7.4938e+09      1.74851e+09     1.69038e-06             
1419    0.34931143        0.349267777          8.73169443e-05     7.81667e+09     1.82603e+09     1.69241e-06             
1420    0.349398758       0.349355094          8.73387735e-05     8.13963e+09     1.90375e+09     1.69444e-06             
1421    0.349486108       0.349442433          8.73606082e-05     8.46266e+09     1.98168e+09     1.69647e-06             
1422    0.349573479       0.349529793          8.73824484e-05     8.78577e+09     2.05981e+09     1.6985e-06              
1423    0.349660873       0.349617176          8.7404294e-05      9.10897e+09     2.13813e+09     1.70053e-06             
1424    0.349748288       0.34970458           8.7426145e-05      9.43224e+09     2.21666e+09     1.70256e-06             
1425    0.349835725       0.349792006          8.74480016e-05     9.7556e+09      2.29539e+09     1.7046e-06              
1426    0.349923184       0.349879454          8.74698636e-05     1.0079e+10      2.37432e+09     1.70663e-06             
1427    0.350010665       0.349966924          8.7491731e-05      1.04026e+10     2.45345e+09     1.70866e-06             
1428    0.350098167       0.350054416          8.7513604e-05      1.07262e+10     2.53278e+09     1.7107e-06              
1429    0.350185692       0.35014193           8.75354824e-05     1.10498e+10     2.61232e+09     1.71273e-06             
1430    0.350273238       0.350229465          8.75573662e-05     1.13736e+10     2.69205e+09     1.71477e-06             
1431    0.350360807       0.350317022          8.75792556e-05     1.16974e+10     2.77199e+09     1.7168e-06              
1432    0.350448397       0.350404602          8.76011504e-05     1.19737e+10     2.84083e+09     1.71884e-06             
1433    0.350536009       0.350492203          8.76230507e-05     1.19435e+10     2.83703e+09     1.72088e-06             
1434    0.350623643       0.350579826          8.76449565e-05     1.18587e+10     2.8202e+09      1.72291e-06             
1435    0.350711299       0.350667471          8.76668677e-05     1.17738e+10     2.80332e+09     1.72495e-06             
1436    0.350798977       0.350755138          8.76887844e-05     1.16888e+10     2.78639e+09     1.72699e-06             
1437    0.350886676       0.350842826          8.77107066e-05     1.16039e+10     2.76941e+09     1.72903e-06             
1438    0.350974398       0.350930537          8.77326343e-05     1.15189e+10     2.75238e+09     1.73107e-06             
1439    0.351062142       0.35101827           8.77545674e-05     1.1434e+10      2.73529e+09     1.73311e-06             
1440    0.351149907       0.351106024          8.77765061e-05     1.1349e+10      2.71815e+09     1.73515e-06             
1441    0.351237695       0.351193801          8.77984502e-05     1.12639e+10     2.70096e+09     1.73719e-06             
1442    0.351325504       0.351281599          8.78203998e-05     1.11789e+10     2.68372e+09     1.73923e-06             
1443    0.351413335       0.35136942           8.78423549e-05     1.10938e+10     2.66642e+09     1.74127e-06             
1444    0.351501189       0.351457262          8.78643155e-05     1.10087e+10     2.64907e+09     1.74331e-06             
1445    0.351589064       0.351545126          8.78862816e-05     1.09236e+10     2.63167e+09     1.74536e-06             
1446    0.351676961       0.351633013          8.79082532e-05     1.08385e+10     2.61422e+09     1.7474e-06              
1447    0.351764881       0.351720921          8.79302302e-05     1.07533e+10     2.59671e+09     1.74944e-06             
1448    0.351852822       0.351808851          8.79522128e-05     1.07015e+10     2.58723e+09     1.75149e-06             
1449    0.351940785       0.351896803          8.79742008e-05     1.08402e+10     2.62378e+09     1.75351e-06             
1450    0.35202877        0.351984778          8.79961944e-05     1.10091e+10     2.6677e+09      1.75553e-06             
1451    0.352116777       0.352072774          8.80181934e-05     1.11779e+10     2.71173e+09     1.75754e-06             
1452    0.352204807       0.352160792          8.8040198e-05      1.13469e+10     2.75587e+09     1.75955e-06             
1453    0.352292858       0.352248832          8.8062208e-05      1.15159e+10     2.80011e+09     1.76156e-06             
1454    0.352380931       0.352336894          8.80842236e-05     1.16849e+10     2.84445e+09     1.76357e-06             
1455    0.352469026       0.352424979          8.81062446e-05     1.1854e+10      2.8889e+09      1.76558e-06             
1456    0.352557143       0.352513085          8.81282712e-05     1.20231e+10     2.93346e+09     1.7676e-06              
1457    0.352645283       0.352601213          8.81503033e-05     1.21922e+10     2.97811e+09     1.76961e-06             
1458    0.352733444       0.352689363          8.81723408e-05     1.23614e+10     3.02288e+09     1.77163e-06             
1459    0.352821627       0.352777536          8.81943839e-05     1.25306e+10     3.06775e+09     1.77364e-06             
1460    0.352909833       0.35286573           8.82164325e-05     1.26999e+10     3.11272e+09     1.77566e-06             
1461    0.35299806        0.352953947          8.82384866e-05     1.28692e+10     3.1578e+09      1.77767e-06             
1462    0.35308631        0.353042185          8.82605463e-05     1.30386e+10     3.20299e+09     1.77969e-06             
1463    0.353174581       0.353130446          8.82826114e-05     1.3208e+10      3.24828e+09     1.78171e-06             
1464    0.353262875       0.353218728          8.8304682e-05      1.33777e+10     3.29375e+09     1.78372e-06             
1465    0.353351191       0.353307033          8.83267582e-05     1.35488e+10     3.33964e+09     1.78574e-06             
1466    0.353439529       0.35339536           8.83488399e-05     1.37201e+10     3.38569e+09     1.78776e-06             
1467    0.353527888       0.353483708          8.83709271e-05     1.38915e+10     3.43185e+09     1.78978e-06             
1468    0.35361627        0.353572079          8.83930198e-05     1.40629e+10     3.47812e+09     1.7918e-06              
1469    0.353704674       0.353660472          8.84151181e-05     1.42343e+10     3.52449e+09     1.79382e-06             
1470    0.353793101       0.353748888          8.84372219e-05     1.44058e+10     3.57097e+09     1.79584e-06             
1471    0.353881549       0.353837325          8.84593312e-05     1.45774e+10     3.61756e+09     1.79786e-06             
1472    0.353970019       0.353925784          8.8481446e-05      1.47489e+10     3.66425e+09     1.79988e-06             
1473    0.354058512       0.354014266          8.85035664e-05     1.49206e+10     3.71105e+09     1.8019e-06              
1474    0.354147026       0.354102769          8.85256923e-05     1.50922e+10     3.75796e+09     1.80393e-06             
1475    0.354235563       0.354191295          8.85478237e-05     1.52639e+10     3.80498e+09     1.80595e-06             
1476    0.354324122       0.354279843          8.85699607e-05     1.54357e+10     3.8521e+09      1.80797e-06             
1477    0.354412703       0.354368413          8.85921031e-05     1.56075e+10     3.89934e+09     1.81e-06                
1478    0.354501306       0.354457005          8.86142512e-05     1.57793e+10     3.94668e+09     1.81202e-06             
1479    0.354589932       0.354545619          8.86364047e-05     1.59512e+10     3.99413e+09     1.81405e-06             
1480    0.354678579       0.354634255          8.86585638e-05     1.60239e+10     4.01683e+09     1.81607e-06             
1481    0.354767249       0.354722914          8.86807285e-05     1.56461e+10     3.92649e+09     1.8181e-06              
1482    0.354855941       0.354811595          8.87028987e-05     1.52129e+10     3.82203e+09     1.82012e-06             
1483    0.354944655       0.354900298          8.87250744e-05     1.47796e+10     3.71731e+09     1.82215e-06             
1484    0.355033391       0.354989023          8.87472556e-05     1.43462e+10     3.6123e+09      1.82417e-06             
1485    0.355122149       0.35507777           8.87694425e-05     1.39127e+10     3.50687e+09     1.82611e-06             
1486    0.35521093        0.355166539          8.87916348e-05     1.34791e+10     3.40118e+09     1.82806e-06             
1487    0.355299732       0.355255331          8.88138327e-05     1.30453e+10     3.29524e+09     1.83e-06                
1488    0.355388557       0.355344145          8.88360362e-05     1.26115e+10     3.18903e+09     1.83194e-06             
1489    0.355477404       0.355432981          8.88582452e-05     1.21775e+10     3.08257e+09     1.83389e-06             
1490    0.355566274       0.355521839          8.88804598e-05     1.17435e+10     2.97584e+09     1.83583e-06             
1491    0.355655165       0.355610719          8.89026799e-05     1.13093e+10     2.86886e+09     1.83778e-06             
1492    0.355744079       0.355699622          8.89249055e-05     1.0875e+10      2.76162e+09     1.83972e-06             
1493    0.355833015       0.355788547          8.89471368e-05     1.04406e+10     2.65411e+09     1.84167e-06             
1494    0.355921973       0.355877494          8.89693736e-05     1.00061e+10     2.54635e+09     1.84362e-06             
1495    0.356010954       0.355966464          8.89916159e-05     9.57153e+09     2.43832e+09     1.84556e-06             
1496    0.356099957       0.356055455          8.90138638e-05     9.18383e+09     2.34203e+09     1.84751e-06             
1497    0.356188982       0.356144469          8.90361173e-05     8.98761e+09     2.2944e+09      1.84946e-06             
1498    0.356278029       0.356233505          8.90583763e-05     8.81182e+09     2.2519e+09      1.85141e-06             
1499    0.356367098       0.356322564          8.90806409e-05     8.63598e+09     2.20928e+09     1.85336e-06             
1500    0.35645619        0.356411644          8.91029111e-05     8.4601e+09      2.16657e+09     1.85531e-06             
1501    0.356545304       0.356500747          8.91251868e-05     8.28417e+09     2.12374e+09     1.85726e-06             
1502    0.35663444        0.356589872          8.91474681e-05     8.1082e+09      2.08081e+09     1.85921e-06             
1503    0.356723599       0.35667902           8.91697549e-05     7.93219e+09     2.03778e+09     1.86116e-06             
1504    0.35681278        0.35676819           8.91920474e-05     7.75613e+09     1.99464e+09     1.86311e-06             
1505    0.356901983       0.356857382          8.92143454e-05     7.58003e+09     1.95139e+09     1.86506e-06             
1506    0.356991209       0.356946596          8.9236649e-05      7.40388e+09     1.90804e+09     1.86702e-06             
1507    0.357080456       0.357035833          8.92589581e-05     7.22769e+09     1.86459e+09     1.86897e-06             
1508    0.357169727       0.357125092          8.92812729e-05     7.05146e+09     1.82102e+09     1.87092e-06             
1509    0.357259019       0.357214373          8.93035932e-05     6.87518e+09     1.77735e+09     1.87288e-06             
1510    0.357348334       0.357303676          8.93259191e-05     6.69886e+09     1.73358e+09     1.87483e-06             
1511    0.357437671       0.357393002          8.93482506e-05     6.5225e+09      1.6897e+09      1.87679e-06             
1512    0.35752703        0.357482351          8.93705876e-05     6.43618e+09     1.66908e+09     1.87874e-06             
1513    0.357616412       0.357571721          8.93929303e-05     6.67995e+09     1.73409e+09     1.8807e-06              
1514    0.357705816       0.357661114          8.94152785e-05     6.95424e+09     1.80718e+09     1.88265e-06             
1515    0.357795243       0.357750529          8.94376323e-05     7.22859e+09     1.88042e+09     1.88461e-06             
1516    0.357884691       0.357839967          8.94599917e-05     7.50301e+09     1.95384e+09     1.88657e-06             
1517    0.357974163       0.357929427          8.94823567e-05     7.7775e+09      2.02742e+09     1.88853e-06             
1518    0.358063656       0.358018909          8.95047273e-05     8.05206e+09     2.10117e+09     1.89048e-06             
1519    0.358153172       0.358108414          8.95271035e-05     8.32669e+09     2.17508e+09     1.89244e-06             
1520    0.35824271        0.358197941          8.95494853e-05     8.60138e+09     2.24899e+09     1.89426e-06             
1521    0.358332271       0.358287491          8.95718727e-05     8.87615e+09     2.32296e+09     1.89599e-06             
1522    0.358421854       0.358377063          8.95942656e-05     9.15098e+09     2.39708e+09     1.89773e-06             
1523    0.35851146        0.358466657          8.96166642e-05     9.42589e+09     2.47134e+09     1.89946e-06             
1524    0.358601087       0.358556273          8.96390684e-05     9.70086e+09     2.54576e+09     1.90119e-06             
1525    0.358690738       0.358645913          8.96614781e-05     9.9759e+09      2.62033e+09     1.90293e-06             
1526    0.35878041        0.358735574          8.96838935e-05     1.0251e+10      2.69505e+09     1.90467e-06             
1527    0.358870105       0.358825258          8.97063145e-05     1.05262e+10     2.76991e+09     1.9064e-06              
1528    0.358959823       0.358914964          8.97287411e-05     1.07853e+10     2.84068e+09     1.90814e-06             
1529    0.359049563       0.359004693          8.97511732e-05     1.09911e+10     2.89752e+09     1.90988e-06             
1530    0.359139325       0.359094444          8.9773611e-05      1.11928e+10     2.95337e+09     1.91161e-06             
1531    0.35922911        0.359184218          8.97960544e-05     1.13945e+10     3.00934e+09     1.91335e-06             
1532    0.359318917       0.359274014          8.98185034e-05     1.15963e+10     3.06541e+09     1.91509e-06             
1533    0.359408747       0.359363832          8.98409581e-05     1.17981e+10     3.12159e+09     1.91683e-06             
1534    0.359498599       0.359453673          8.98634183e-05     1.2e+10         3.17789e+09     1.91857e-06             
1535    0.359588474       0.359543537          8.98858842e-05     1.22019e+10     3.23429e+09     1.92031e-06             
1536    0.359678371       0.359633423          8.99083556e-05     1.24039e+10     3.29081e+09     1.92205e-06             
1537    0.359768291       0.359723331          8.99308327e-05     1.26059e+10     3.34744e+09     1.92379e-06             
1538    0.359858233       0.359813262          8.99533154e-05     1.2808e+10      3.40418e+09     1.92553e-06             
1539    0.359948197       0.359903215          8.99758038e-05     1.30101e+10     3.46103e+09     1.92727e-06             
1540    0.360038184       0.359993191          8.99982977e-05     1.32123e+10     3.51799e+09     1.92901e-06             
1541    0.360128194       0.360083189          9.00207973e-05     1.34146e+10     3.57506e+09     1.93075e-06             
1542    0.360218226       0.36017321           9.00433025e-05     1.36168e+10     3.63225e+09     1.9325e-06              
1543    0.360308281       0.360263253          9.00658133e-05     1.38192e+10     3.68954e+09     1.93424e-06             
1544    0.360398358       0.360353319          9.00883298e-05     1.39401e+10     3.72519e+09     1.93598e-06             
1545    0.360488457       0.360443407          9.01108519e-05     1.38186e+10     3.69605e+09     1.93773e-06             
1546    0.360578579       0.360533518          9.01333796e-05     1.3681e+10      3.66253e+09     1.93947e-06             
1547    0.360668724       0.360623652          9.01559129e-05     1.35433e+10     3.62894e+09     1.94122e-06             
1548    0.360758891       0.360713808          9.01784519e-05     1.34056e+10     3.59528e+09     1.94296e-06             
1549    0.360849081       0.360803986          9.02009965e-05     1.32679e+10     3.56154e+09     1.94471e-06             
1550    0.360939293       0.360894187          9.02235467e-05     1.31302e+10     3.52772e+09     1.94645e-06             
1551    0.361029528       0.360984411          9.02461026e-05     1.29924e+10     3.49383e+09     1.9482e-06              
1552    0.361119785       0.361074657          9.02686642e-05     1.28545e+10     3.45987e+09     1.94995e-06             
1553    0.361210065       0.361164925          9.02912313e-05     1.27167e+10     3.42583e+09     1.95169e-06             
1554    0.361300368       0.361255217          9.03138041e-05     1.25788e+10     3.39171e+09     1.95344e-06             
1555    0.361390693       0.36134553           9.03363826e-05     1.24408e+10     3.35744e+09     1.95514e-06             
1556    0.361481041       0.361435867          9.03589667e-05     1.23029e+10     3.32271e+09     1.95661e-06             
1557    0.361571411       0.361526226          9.03815564e-05     1.21649e+10     3.28791e+09     1.95809e-06             
1558    0.361661804       0.361616607          9.04041518e-05     1.20268e+10     3.25305e+09     1.95956e-06             
1559    0.361752219       0.361707011          9.04267529e-05     1.18888e+10     3.21813e+09     1.96104e-06             
1560    0.361842657       0.361797438          9.04493595e-05     1.17951e+10     3.19518e+09     1.96251e-06             
1561    0.361933118       0.361887888          9.04719719e-05     1.18209e+10     3.20456e+09     1.96399e-06             
1562    0.362023601       0.361978359          9.04945899e-05     1.18532e+10     3.21575e+09     1.96547e-06             
1563    0.362114107       0.362068854          9.05172135e-05     1.18856e+10     3.22695e+09     1.96694e-06             
1564    0.362204636       0.362159371          9.05398428e-05     1.1918e+10      3.23817e+09     1.96842e-06             
1565    0.362295187       0.362249911          9.05624778e-05     1.19503e+10     3.24941e+09     1.9699e-06              
1566    0.362385761       0.362340474          9.05851184e-05     1.19827e+10     3.26066e+09     1.97137e-06             
1567    0.362476357       0.362431059          9.06077647e-05     1.20151e+10     3.27193e+09     1.97285e-06             
1568    0.362566976       0.362521666          9.06304166e-05     1.20475e+10     3.28321e+09     1.97433e-06             
1569    0.362657618       0.362612297          9.06530742e-05     1.20799e+10     3.29451e+09     1.97581e-06             
1570    0.362748282       0.36270295           9.06757375e-05     1.21124e+10     3.30582e+09     1.97729e-06             
1571    0.362838969       0.362793626          9.06984064e-05     1.21448e+10     3.31715e+09     1.97877e-06             
1572    0.362929679       0.362884324          9.0721081e-05      1.21772e+10     3.3285e+09      1.98025e-06             
1573    0.363020411       0.362975045          9.07437613e-05     1.22097e+10     3.33987e+09     1.98173e-06             
1574    0.363111167       0.363065789          9.07664472e-05     1.22421e+10     3.35124e+09     1.98321e-06             
1575    0.363201944       0.363156555          9.07891389e-05     1.22746e+10     3.36264e+09     1.98469e-06             
1576    0.363292745       0.363247345          9.08118361e-05     1.22698e+10     3.36384e+09     1.98617e-06             
1577    0.363383568       0.363338156          9.08345391e-05     1.21746e+10     3.34024e+09     1.98765e-06             
1578    0.363474414       0.363428991          9.08572477e-05     1.20754e+10     3.31548e+09     1.98914e-06             
1579    0.363565282       0.363519848          9.0879962e-05      1.19761e+10     3.29067e+09     1.99062e-06             
1580    0.363656174       0.363610728          9.0902682e-05      1.18768e+10     3.26581e+09     1.9921e-06              
1581    0.363747088       0.363701631          9.09254077e-05     1.17775e+10     3.24091e+09     1.99358e-06             
1582    0.363838025       0.363792556          9.09481391e-05     1.16781e+10     3.21596e+09     1.99507e-06             
1583    0.363928984       0.363883504          9.09708761e-05     1.15787e+10     3.19096e+09     1.99655e-06             
1584    0.364019966       0.363974475          9.09936188e-05     1.14793e+10     3.16592e+09     1.99804e-06             
1585    0.364110971       0.364065469          9.10163672e-05     1.13799e+10     3.14083e+09     1.99952e-06             
1586    0.364201999       0.364156485          9.10391213e-05     1.12804e+10     3.11569e+09     2.00101e-06             
1587    0.36429305        0.364247524          9.10618811e-05     1.11809e+10     3.09051e+09     2.00249e-06             
1588    0.364384123       0.364338586          9.10846466e-05     1.10814e+10     3.06528e+09     2.00398e-06             
1589    0.364475219       0.364429671          9.11074177e-05     1.09819e+10     3.04e+09        2.00546e-06             
1590    0.364566338       0.364520778          9.11301946e-05     1.08824e+10     3.01467e+09     2.00695e-06             
1591    0.364657479       0.364611908          9.11529771e-05     1.07828e+10     2.9893e+09      2.00844e-06             
1592    0.364748644       0.364703061          9.11757654e-05     1.08915e+10     3.02169e+09     2.00993e-06             
1593    0.364839831       0.364794237          9.11985593e-05     1.14572e+10     3.181e+09       2.01142e-06             
1594    0.364931041       0.364885436          9.12213589e-05     1.20393e+10     3.34508e+09     2.01291e-06             
1595    0.365022274       0.364976657          9.12441643e-05     1.26215e+10     3.50944e+09     2.0144e-06              
1596    0.365113529       0.365067901          9.12669753e-05     1.32038e+10     3.67408e+09     2.0159e-06              
1597    0.365204807       0.365159168          9.12897921e-05     1.37863e+10     3.83901e+09     2.01739e-06             
1598    0.365296109       0.365250458          9.13126145e-05     1.4369e+10      4.00421e+09     2.01888e-06             
1599    0.365387433       0.365341771          9.13354427e-05     1.49518e+10     4.1697e+09      2.02037e-06             
1600    0.36547878        0.365433106          9.13582765e-05     1.55347e+10     4.33547e+09     2.02187e-06             
1601    0.365570149       0.365524464          9.13811161e-05     1.61178e+10     4.50152e+09     2.02336e-06             
1602    0.365661542       0.365615846          9.14039614e-05     1.6701e+10      4.66785e+09     2.02486e-06             
1603    0.365752957       0.365707249          9.14268124e-05     1.72844e+10     4.83447e+09     2.02635e-06             
1604    0.365844395       0.365798676          9.14496691e-05     1.78679e+10     5.00136e+09     2.02785e-06             
1605    0.365935857       0.365890126          9.14725315e-05     1.84515e+10     5.16854e+09     2.02934e-06             
1606    0.36602734        0.365981599          9.14953996e-05     1.90353e+10     5.33601e+09     2.03084e-06             
1607    0.366118847       0.366073094          9.15182735e-05     1.96193e+10     5.50375e+09     2.03233e-06             
1608    0.366210377       0.366164612          9.1541153e-05      1.99151e+10     5.59084e+09     2.03383e-06             
1609    0.36630193        0.366256153          9.15640383e-05     1.96398e+10     5.51763e+09     2.03533e-06             
1610    0.366393505       0.366347717          9.15869293e-05     1.9349e+10      5.43993e+09     2.03682e-06             
1611    0.366485103       0.366439304          9.16098261e-05     1.90582e+10     5.36209e+09     2.03832e-06             
1612    0.366576725       0.366530914          9.16327285e-05     1.87672e+10     5.28412e+09     2.03982e-06             
1613    0.366668369       0.366622547          9.16556367e-05     1.84762e+10     5.206e+09       2.04132e-06             
1614    0.366760036       0.366714202          9.16785506e-05     1.81851e+10     5.12775e+09     2.04282e-06             
1615    0.366851726       0.366805881          9.17014703e-05     1.7894e+10      5.04935e+09     2.04432e-06             
1616    0.366943439       0.366897583          9.17243956e-05     1.76027e+10     4.97081e+09     2.04582e-06             
1617    0.367035175       0.366989307          9.17473267e-05     1.73114e+10     4.89214e+09     2.04732e-06             
1618    0.367126934       0.367081054          9.17702636e-05     1.702e+10       4.81332e+09     2.04882e-06             
1619    0.367218715       0.367172825          9.17932061e-05     1.67286e+10     4.73436e+09     2.05032e-06             
1620    0.36731052        0.367264618          9.18161544e-05     1.64371e+10     4.65526e+09     2.05182e-06             
1621    0.367402348       0.367356434          9.18391085e-05     1.61455e+10     4.57602e+09     2.05332e-06             
1622    0.367494198       0.367448273          9.18620682e-05     1.58538e+10     4.49665e+09     2.05482e-06             
1623    0.367586072       0.367540135          9.18850338e-05     1.55621e+10     4.41712e+09     2.05632e-06             
1624    0.367677968       0.36763202           9.1908005e-05      1.54145e+10     4.37843e+09     2.05783e-06             
1625    0.367769888       0.367723928          9.1930982e-05      1.55246e+10     4.41292e+09     2.05933e-06             
1626    0.36786183        0.367815859          9.19539648e-05     1.56398e+10     4.44883e+09     2.0608e-06              
1627    0.367953796       0.367907813          9.19769533e-05     1.5755e+10      4.48457e+09     2.06216e-06             
1628    0.368045784       0.36799979           9.19999475e-05     1.58703e+10     4.52036e+09     2.06352e-06             
1629    0.368137796       0.36809179           9.20229475e-05     1.59856e+10     4.55621e+09     2.06488e-06             
1630    0.36822983        0.368183813          9.20459532e-05     1.61009e+10     4.5921e+09      2.06624e-06             
1631    0.368321888       0.368275859          9.20689647e-05     1.62163e+10     4.62805e+09     2.0676e-06              
1632    0.368413968       0.368367928          9.20919819e-05     1.63317e+10     4.66405e+09     2.06896e-06             
1633    0.368506072       0.36846002           9.21150049e-05     1.64471e+10     4.70011e+09     2.07032e-06             
1634    0.368598198       0.368552135          9.21380337e-05     1.65625e+10     4.73621e+09     2.07169e-06             
1635    0.368690348       0.368644273          9.21610682e-05     1.6678e+10      4.77237e+09     2.07305e-06             
1636    0.36878252        0.368736434          9.21841085e-05     1.67935e+10     4.80858e+09     2.07441e-06             
1637    0.368874716       0.368828618          9.22071545e-05     1.6909e+10      4.84485e+09     2.07578e-06             
1638    0.368966934       0.368920825          9.22302063e-05     1.70246e+10     4.88116e+09     2.07714e-06             
1639    0.369059176       0.369013055          9.22532638e-05     1.71402e+10     4.91753e+09     2.07851e-06             
1640    0.369151441       0.369105309          9.22763272e-05     1.70546e+10     4.89618e+09     2.07987e-06             
1641    0.369243729       0.369197585          9.22993962e-05     1.66448e+10     4.78169e+09     2.08123e-06             
1642    0.36933604        0.369289884          9.23224711e-05     1.62306e+10     4.66576e+09     2.0826e-06              
1643    0.369428374       0.369382207          9.23455517e-05     1.58163e+10     4.54964e+09     2.08397e-06             
1644    0.369520731       0.369474552          9.23686381e-05     1.54019e+10     4.43334e+09     2.08533e-06             
1645    0.369613111       0.369566921          9.23917302e-05     1.49874e+10     4.31686e+09     2.0867e-06              
1646    0.369705514       0.369659313          9.24148282e-05     1.45728e+10     4.20019e+09     2.08806e-06             
1647    0.369797941       0.369751728          9.24379319e-05     1.41581e+10     4.08333e+09     2.08943e-06             
1648    0.36989039        0.369844165          9.24610414e-05     1.37433e+10     3.96629e+09     2.0908e-06              
1649    0.369982863       0.369936627          9.24841566e-05     1.33284e+10     3.84906e+09     2.09217e-06             
1650    0.370075359       0.370029111          9.25072777e-05     1.29134e+10     3.73165e+09     2.09354e-06             
1651    0.370167877       0.370121618          9.25304045e-05     1.24983e+10     3.61405e+09     2.0949e-06              
1652    0.370260419       0.370214148          9.25535371e-05     1.2083e+10      3.49626e+09     2.09627e-06             
1653    0.370352984       0.370306702          9.25766755e-05     1.16677e+10     3.37829e+09     2.09764e-06             
1654    0.370445573       0.370399279          9.25998196e-05     1.12523e+10     3.26013e+09     2.09901e-06             
1655    0.370538184       0.370491878          9.26229696e-05     1.08367e+10     3.14179e+09     2.10038e-06             
1656    0.370630819       0.370584501          9.26461253e-05     1.04543e+10     3.03288e+09     2.10175e-06             
1657    0.370723476       0.370677147          9.26692869e-05     1.01197e+10     2.93774e+09     2.10312e-06             
1658    0.370816157       0.370769817          9.26924542e-05     9.78552e+09     2.84257e+09     2.10449e-06             
1659    0.370908861       0.370862509          9.27156273e-05     9.45123e+09     2.74726e+09     2.10586e-06             
1660    0.371001588       0.370955225          9.27388062e-05     9.11685e+09     2.65179e+09     2.10723e-06             
1661    0.371094339       0.371047964          9.27619909e-05     8.78239e+09     2.55616e+09     2.10861e-06             
1662    0.371187112       0.371140726          9.27851814e-05     8.44784e+09     2.4602e+09      2.10981e-06             
1663    0.371279909       0.371233511          9.28083777e-05     8.11321e+09     2.36405e+09     2.11097e-06             
1664    0.371372729       0.371326319          9.28315798e-05     7.7785e+09      2.26777e+09     2.11214e-06             
1665    0.371465572       0.371419151          9.28547877e-05     7.4437e+09      2.17136e+09     2.1133e-06              
1666    0.371558439       0.371512006          9.28780014e-05     7.10883e+09     2.07481e+09     2.11447e-06             
1667    0.371651328       0.371604884          9.29012209e-05     6.77386e+09     1.97814e+09     2.11563e-06             
1668    0.371744241       0.371697785          9.29244462e-05     6.43881e+09     1.88133e+09     2.1168e-06              
1669    0.371837177       0.371790709          9.29476773e-05     6.10368e+09     1.78439e+09     2.11796e-06             
1670    0.371930137       0.371883657          9.29709142e-05     5.76847e+09     1.68732e+09     2.11913e-06             
1671    0.372023119       0.371976628          9.2994157e-05      5.43317e+09     1.59012e+09     2.12029e-06             
1672    0.372116125       0.372069622          9.30174055e-05     5.23721e+09     1.53361e+09     2.12146e-06             
1673    0.372209154       0.372162639          9.30406599e-05     5.22237e+09     1.53011e+09     2.12262e-06             
1674    0.372302206       0.37225568           9.306392e-05       5.20828e+09     1.52682e+09     2.12379e-06             
1675    0.372395282       0.372348744          9.3087186e-05      5.19418e+09     1.52352e+09     2.12496e-06             
