#This file contains the downward and upward spectral flux (per wavelength) at TOA and the #secondary eclipse depth (= planet to star flux ratio).
#Spectral fluxes given in [erg s^-1 cm^-3].
#bin     cent_lambda[um]   low_int_lambda[um]   delta_lambda[um]   F_down_at_TOA   F_up_at_TOA     #planet/star flux ratio  
113     0.25201905        0.251987555          6.29968889e-05     711465          524034          4.06905e-06             
114     0.252082055       0.252050552          6.30126381e-05     732063          539045          4.06784e-06             
115     0.252145075       0.252113565          6.30283913e-05     752666          554051          4.06663e-06             
116     0.252208112       0.252176593          6.30441484e-05     773275          569051          4.06542e-06             
117     0.252271164       0.252239638          6.30599094e-05     793888          584046          4.0642e-06              
118     0.252334231       0.252302697          6.30756744e-05     814507          599035          4.06299e-06             
119     0.252397315       0.252365773          6.30914433e-05     835131          614020          4.06177e-06             
120     0.252460414       0.252428865          6.31072161e-05     855760          628999          4.06056e-06             
121     0.252523529       0.252491972          6.31229929e-05     876394          643972          4.05934e-06             
122     0.25258666        0.252555095          6.31387737e-05     897059          658959          4.05813e-06             
123     0.252649807       0.252618234          6.31545584e-05     949305          697129          4.05691e-06             
124     0.252712969       0.252681388          6.3170347e-05      1.02971e+06     755946          4.05569e-06             
125     0.252776148       0.252744558          6.31861396e-05     1.11013e+06     814742          4.05447e-06             
126     0.252839342       0.252807745          6.32019362e-05     1.19057e+06     873517          4.05325e-06             
127     0.252902551       0.252870947          6.32177366e-05     1.27103e+06     932271          4.05203e-06             
128     0.252965777       0.252934164          6.32335411e-05     1.35152e+06     991005          4.05081e-06             
129     0.253029019       0.252997398          6.32493495e-05     1.43202e+06     1.04972e+06     4.04959e-06             
130     0.253092276       0.253060647          6.32651618e-05     1.51254e+06     1.10841e+06     4.04837e-06             
131     0.253155549       0.253123912          6.32809781e-05     1.59308e+06     1.16708e+06     4.04715e-06             
132     0.253218838       0.253187193          6.32967983e-05     1.67365e+06     1.22573e+06     4.04593e-06             
133     0.253282142       0.25325049           6.33126225e-05     1.75423e+06     1.28436e+06     4.04471e-06             
134     0.253345463       0.253313803          6.33284507e-05     1.83483e+06     1.34296e+06     4.04348e-06             
135     0.253408799       0.253377131          6.33442828e-05     1.91546e+06     1.40155e+06     4.04226e-06             
136     0.253472152       0.253440475          6.33601189e-05     1.9961e+06      1.46011e+06     4.04103e-06             
137     0.25353552        0.253503836          6.33759589e-05     2.07676e+06     1.51866e+06     4.03981e-06             
138     0.253598903       0.253567212          6.33918029e-05     2.15737e+06     1.57712e+06     4.03858e-06             
139     0.253662303       0.253630603          6.34076508e-05     2.21222e+06     1.61673e+06     4.03736e-06             
140     0.253725719       0.253694011          6.34235028e-05     2.24656e+06     1.64133e+06     4.03613e-06             
141     0.25378915        0.253757435          6.34393586e-05     2.28092e+06     1.66592e+06     4.0349e-06              
142     0.253852598       0.253820874          6.34552185e-05     2.31528e+06     1.69051e+06     4.03368e-06             
143     0.253916061       0.253884329          6.34710823e-05     2.34966e+06     1.71508e+06     4.03245e-06             
144     0.25397954        0.2539478            6.348695e-05       2.38404e+06     1.73965e+06     4.03122e-06             
145     0.254043035       0.254011287          6.35028218e-05     2.41843e+06     1.76421e+06     4.02999e-06             
146     0.254106545       0.25407479           6.35186975e-05     2.45283e+06     1.78875e+06     4.02876e-06             
147     0.254170072       0.254138309          6.35345772e-05     2.48724e+06     1.81329e+06     4.02753e-06             
148     0.254233614       0.254201843          6.35504608e-05     2.52165e+06     1.83782e+06     4.0263e-06              
149     0.254297173       0.254265394          6.35663484e-05     2.55608e+06     1.86234e+06     4.02507e-06             
