# Interpolated spectrum of GJ367 at 1 AU
# WL(nm)	Flux(ergs/cm**2/s/nm)
3.174208e+03	1.629531e+00
3.186905e+03	1.653901e+00
3.199653e+03	1.582764e+00
3.212451e+03	1.632708e+00
3.225301e+03	1.589699e+00
3.238202e+03	1.580399e+00
3.251155e+03	1.575048e+00
3.264160e+03	1.561808e+00
3.277216e+03	1.543391e+00
3.290325e+03	1.531984e+00
3.303487e+03	1.531693e+00
3.316701e+03	1.502691e+00
3.329967e+03	1.518294e+00
3.343287e+03	1.477365e+00
3.356660e+03	1.480280e+00
3.370087e+03	1.472458e+00
3.383567e+03	1.452702e+00
3.397102e+03	1.449842e+00
3.410690e+03	1.428548e+00
3.424333e+03	1.427493e+00
3.438030e+03	1.410033e+00
3.451782e+03	1.404240e+00
3.465589e+03	1.394967e+00
3.479452e+03	1.380103e+00
3.493370e+03	1.357549e+00
3.507343e+03	1.366948e+00
3.521372e+03	1.333875e+00
3.535458e+03	1.331897e+00
3.549600e+03	1.319393e+00
3.563798e+03	1.305612e+00
3.578053e+03	1.294983e+00
3.592366e+03	1.284553e+00
3.606735e+03	1.271221e+00
3.621162e+03	1.256041e+00
3.635647e+03	1.244325e+00
3.650189e+03	1.233379e+00
3.664790e+03	1.222264e+00
3.679449e+03	1.205906e+00
3.694167e+03	1.194946e+00
3.708944e+03	1.188812e+00
3.723779e+03	1.175628e+00
3.738674e+03	1.157403e+00
3.753629e+03	1.155802e+00
3.768644e+03	1.135899e+00
3.783718e+03	1.132275e+00
3.798853e+03	1.115907e+00
3.814049e+03	1.105717e+00
3.829305e+03	1.082361e+00
3.844622e+03	1.077302e+00
3.860000e+03	1.068729e+00
3.875440e+03	1.050642e+00
3.890942e+03	1.036573e+00
3.906506e+03	1.025138e+00
3.922132e+03	1.012363e+00
3.937821e+03	9.973787e-01
3.953572e+03	9.770948e-01
3.969386e+03	9.667323e-01
3.985264e+03	9.446100e-01
4.001205e+03	9.330156e-01
4.017209e+03	9.225504e-01
4.033278e+03	9.031716e-01
4.049411e+03	8.797816e-01
4.065609e+03	8.726895e-01
4.081872e+03	8.449185e-01
4.098199e+03	8.426600e-01
4.114592e+03	8.282398e-01
4.131050e+03	8.086598e-01
4.147574e+03	8.087748e-01
4.164165e+03	7.853390e-01
4.180821e+03	7.798139e-01
4.197545e+03	7.704941e-01
4.214335e+03	7.512971e-01
4.231192e+03	7.534168e-01
4.248117e+03	7.272514e-01
4.265109e+03	7.186124e-01
4.282170e+03	7.143565e-01
4.299298e+03	6.714117e-01
4.316496e+03	6.725265e-01
4.333762e+03	6.603735e-01
4.351097e+03	6.352766e-01
4.368501e+03	6.217643e-01
4.385975e+03	6.121585e-01
4.403519e+03	5.931010e-01
4.421133e+03	5.806013e-01
4.438818e+03	5.708440e-01
4.456573e+03	5.634422e-01
4.474399e+03	5.424079e-01
4.492297e+03	5.414839e-01
4.510266e+03	5.365646e-01
4.528307e+03	5.187008e-01
4.546420e+03	5.162672e-01
4.564606e+03	5.040441e-01
4.582864e+03	5.033221e-01
4.601196e+03	4.907829e-01
4.619601e+03	4.887441e-01
4.638079e+03	4.814243e-01
4.656631e+03	4.781646e-01
4.675258e+03	4.668869e-01
4.693959e+03	4.646671e-01
4.712735e+03	4.553112e-01
4.731586e+03	4.514064e-01
4.750512e+03	4.472732e-01
4.769514e+03	4.343803e-01
4.788592e+03	4.286745e-01
4.807746e+03	4.247557e-01
4.826977e+03	4.194326e-01
4.846285e+03	4.140101e-01
4.865670e+03	4.062649e-01
4.885133e+03	3.990692e-01
4.904674e+03	3.924216e-01
4.924292e+03	3.900086e-01
4.943990e+03	3.803985e-01
4.963766e+03	3.716688e-01
4.983621e+03	3.739606e-01
5.003555e+03	3.635440e-01
5.023569e+03	3.542840e-01
5.043664e+03	3.588224e-01
5.063838e+03	3.476318e-01
5.084094e+03	3.413087e-01
5.104430e+03	3.397142e-01
5.124848e+03	3.329028e-01
5.145347e+03	3.330449e-01
5.165928e+03	3.219109e-01
5.186592e+03	3.236720e-01
5.207339e+03	3.127133e-01
5.228168e+03	3.144032e-01
5.249081e+03	3.053449e-01
5.270077e+03	3.054152e-01
5.291157e+03	2.984488e-01
5.312322e+03	2.970048e-01
5.333571e+03	2.918178e-01
5.354905e+03	2.867581e-01
5.376325e+03	2.852325e-01
5.397830e+03	2.813931e-01
5.419422e+03	2.727544e-01
5.441099e+03	2.738414e-01
5.462864e+03	2.674906e-01
5.484715e+03	2.656410e-01
5.506654e+03	2.637111e-01
5.528681e+03	2.568062e-01
5.550795e+03	2.536591e-01
5.572999e+03	2.502039e-01
5.595291e+03	2.506582e-01
5.617672e+03	2.440627e-01
5.640142e+03	2.427485e-01
5.662703e+03	2.393320e-01
5.685354e+03	2.332486e-01
5.708095e+03	2.320699e-01
5.730928e+03	2.264246e-01
5.753851e+03	2.288204e-01
5.776867e+03	2.227545e-01
5.799974e+03	2.220095e-01
5.823174e+03	2.156550e-01
5.846467e+03	2.127136e-01
5.869853e+03	2.127783e-01
5.893332e+03	2.085108e-01
5.916905e+03	2.076502e-01
5.940573e+03	2.032061e-01
5.964335e+03	2.014522e-01
5.988193e+03	1.978026e-01
6.012145e+03	1.974535e-01
6.036194e+03	1.905540e-01
6.060339e+03	1.911575e-01
6.084580e+03	1.908278e-01
6.108918e+03	1.845003e-01
6.133354e+03	1.859660e-01
6.157888e+03	1.826998e-01
6.182519e+03	1.782113e-01
6.207249e+03	1.771041e-01
6.232078e+03	1.753343e-01
6.257006e+03	1.712475e-01
6.282034e+03	1.691586e-01
6.307163e+03	1.670844e-01
6.332391e+03	1.644942e-01
6.357721e+03	1.612986e-01
6.383152e+03	1.576286e-01
6.408684e+03	1.542377e-01
6.434319e+03	1.519480e-01
6.460056e+03	1.461857e-01
6.485897e+03	1.401439e-01
6.511840e+03	1.394910e-01
6.537887e+03	1.350640e-01
6.564039e+03	1.317414e-01
6.590295e+03	1.281125e-01
6.616656e+03	1.268005e-01
6.643123e+03	1.226114e-01
6.669695e+03	1.215451e-01
6.696374e+03	1.190763e-01
6.723160e+03	1.196564e-01
6.750052e+03	1.168780e-01
6.777053e+03	1.128083e-01
6.804161e+03	1.130201e-01
6.831377e+03	1.105805e-01
6.858703e+03	1.106501e-01
6.886138e+03	1.081189e-01
6.913682e+03	1.058947e-01
6.941337e+03	1.053047e-01
6.969102e+03	1.040158e-01
6.996979e+03	1.027652e-01
7.024967e+03	1.017088e-01
7.053067e+03	1.000038e-01
7.081279e+03	9.832615e-02
7.109604e+03	9.539406e-02
7.138042e+03	9.599517e-02
7.166595e+03	9.487982e-02
7.195261e+03	9.294229e-02
7.224042e+03	9.174124e-02
7.252938e+03	9.042861e-02
7.281950e+03	8.968093e-02
7.311078e+03	8.806357e-02
7.340322e+03	8.679169e-02
7.369683e+03	8.529584e-02
7.399162e+03	8.568687e-02
7.428759e+03	8.254574e-02
7.458474e+03	8.295637e-02
7.488308e+03	8.136054e-02
7.518261e+03	7.941734e-02
7.548334e+03	7.973948e-02
7.578527e+03	7.734298e-02
7.608841e+03	7.515495e-02
7.639277e+03	7.553131e-02
7.669834e+03	7.359897e-02
7.700513e+03	7.330227e-02
7.731315e+03	7.177498e-02
7.762240e+03	7.036429e-02
7.793289e+03	7.007639e-02
7.824463e+03	6.968308e-02
7.855760e+03	6.809267e-02
7.887183e+03	6.582678e-02
7.918732e+03	6.582641e-02
7.950407e+03	6.488610e-02
7.982209e+03	6.286920e-02
8.014138e+03	6.305157e-02
8.046194e+03	6.140271e-02
8.078379e+03	6.061834e-02
8.110692e+03	5.921221e-02
8.143135e+03	5.903849e-02
8.175708e+03	5.845132e-02
8.208411e+03	5.666107e-02
8.241244e+03	5.668646e-02
8.274209e+03	5.485605e-02
8.307306e+03	5.480365e-02
8.340535e+03	5.344819e-02
8.373897e+03	5.226863e-02
8.407393e+03	5.240919e-02
8.441023e+03	5.100943e-02
8.474787e+03	5.101016e-02
8.508686e+03	4.948930e-02
8.542721e+03	4.921604e-02
8.576891e+03	4.812229e-02
8.611199e+03	4.791545e-02
8.645644e+03	4.736175e-02
8.680226e+03	4.641539e-02
8.714947e+03	4.602044e-02
8.749807e+03	4.449745e-02
8.784806e+03	4.459886e-02
8.819946e+03	4.386687e-02
8.855225e+03	4.311252e-02
8.890646e+03	4.302791e-02
8.926209e+03	4.245111e-02
8.961914e+03	4.123653e-02
8.997761e+03	4.120461e-02
9.033752e+03	4.077753e-02
9.069887e+03	4.012354e-02
9.106167e+03	3.940450e-02
9.142592e+03	3.902838e-02
9.179162e+03	3.853728e-02
9.215879e+03	3.781165e-02
9.252742e+03	3.704596e-02
9.289753e+03	3.685525e-02
9.326912e+03	3.595122e-02
9.364220e+03	3.604740e-02
9.401677e+03	3.492911e-02
9.439283e+03	3.455192e-02
9.477040e+03	3.431825e-02
9.514949e+03	3.364541e-02
9.553008e+03	3.350988e-02
9.591220e+03	3.262155e-02
9.629585e+03	3.208215e-02
9.668104e+03	3.162536e-02
9.706776e+03	3.122602e-02
9.745603e+03	3.097184e-02
9.784586e+03	3.054579e-02
9.823724e+03	2.985920e-02
9.863019e+03	2.948895e-02
9.902471e+03	2.842522e-02
9.942081e+03	2.859092e-02
9.981849e+03	2.796135e-02
1.002178e+04	2.773377e-02
1.006186e+04	2.710538e-02
1.010211e+04	2.660347e-02
1.014252e+04	2.630400e-02
1.018309e+04	2.613451e-02
1.022382e+04	2.548292e-02
1.026472e+04	2.516184e-02
1.030578e+04	2.462677e-02
1.034700e+04	2.415485e-02
1.038839e+04	2.394808e-02
1.042994e+04	2.354337e-02
1.047166e+04	2.320767e-02
1.051355e+04	2.272594e-02
1.055560e+04	2.237790e-02
1.059782e+04	2.199545e-02
1.064022e+04	2.182392e-02
1.068278e+04	2.156438e-02
1.072551e+04	2.084516e-02
1.076841e+04	2.059814e-02
1.081148e+04	2.038002e-02
1.085473e+04	2.040809e-02
1.089815e+04	1.953386e-02
1.094174e+04	1.944301e-02
1.098551e+04	1.889556e-02
1.102945e+04	1.869646e-02
1.107357e+04	1.851502e-02
1.111786e+04	1.812808e-02
1.116233e+04	1.794285e-02
1.120698e+04	1.744774e-02
1.125181e+04	1.735716e-02
1.129682e+04	1.702945e-02
1.134200e+04	1.686130e-02
1.138737e+04	1.656725e-02
1.143292e+04	1.618797e-02
1.147865e+04	1.604666e-02
1.152457e+04	1.570015e-02
1.157067e+04	1.542806e-02
1.161695e+04	1.519841e-02
1.166342e+04	1.506263e-02
1.171007e+04	1.474437e-02
1.175691e+04	1.438781e-02
1.180394e+04	1.435344e-02
1.185115e+04	1.397484e-02
1.189856e+04	1.395794e-02
1.194615e+04	1.368125e-02
1.199394e+04	1.349912e-02
1.204191e+04	1.328863e-02
1.209008e+04	1.311996e-02
1.213844e+04	1.286176e-02
1.218700e+04	1.272405e-02
1.223574e+04	1.245876e-02
1.228469e+04	1.241324e-02
1.233382e+04	1.203402e-02
1.238316e+04	1.194162e-02
1.243269e+04	1.154594e-02
1.248242e+04	1.163354e-02
1.253235e+04	1.134196e-02
1.258248e+04	1.123525e-02
1.263281e+04	1.109419e-02
1.268334e+04	1.077598e-02
1.273408e+04	1.087947e-02
1.278501e+04	1.045237e-02
1.283615e+04	1.030604e-02
1.288750e+04	1.031322e-02
1.293905e+04	9.942294e-03
1.299080e+04	9.978737e-03
1.304277e+04	9.742189e-03
1.309494e+04	9.654451e-03
1.314732e+04	9.392734e-03
1.319991e+04	9.301562e-03
1.325271e+04	9.151161e-03
1.330572e+04	8.993899e-03
1.335894e+04	8.842134e-03
1.341238e+04	8.794501e-03
1.346603e+04	8.533236e-03
1.351989e+04	8.555397e-03
1.357397e+04	8.330074e-03
1.362827e+04	8.249133e-03
1.368278e+04	8.145516e-03
1.373751e+04	7.878123e-03
1.379246e+04	7.903635e-03
1.384763e+04	7.692394e-03
1.390302e+04	7.710836e-03
1.395863e+04	7.522802e-03
1.401447e+04	7.381392e-03
1.407052e+04	7.364211e-03
1.412681e+04	7.100103e-03
1.418331e+04	6.939722e-03
1.424005e+04	6.964083e-03
1.429701e+04	6.943358e-03
1.435420e+04	6.693107e-03
1.441161e+04	6.683663e-03
1.446926e+04	6.446014e-03
1.452714e+04	6.476979e-03
1.458524e+04	6.360604e-03
1.464359e+04	6.177710e-03
1.470216e+04	6.064221e-03
1.476097e+04	6.108999e-03
1.482001e+04	5.978466e-03
1.487929e+04	5.869769e-03
1.493881e+04	5.765980e-03
1.499856e+04	5.654870e-03
1.505856e+04	5.637647e-03
1.511879e+04	5.521705e-03
1.517927e+04	5.415903e-03
1.523999e+04	5.379180e-03
1.530095e+04	5.247590e-03
1.536215e+04	5.149887e-03
1.542360e+04	5.100664e-03
1.548529e+04	5.056522e-03
1.554723e+04	4.917868e-03
1.560942e+04	4.927097e-03
1.567186e+04	4.807763e-03
1.573455e+04	4.696775e-03
1.579749e+04	4.681683e-03
1.586068e+04	4.591365e-03
1.592412e+04	4.556907e-03
1.598781e+04	4.371826e-03
1.605177e+04	4.380413e-03
1.611597e+04	4.277578e-03
1.618044e+04	4.210993e-03
1.624516e+04	4.137403e-03
1.631014e+04	4.140665e-03
1.637538e+04	4.102189e-03
1.644088e+04	4.027739e-03
1.650665e+04	3.909293e-03
1.657267e+04	3.836187e-03
1.663896e+04	3.776480e-03
1.670552e+04	3.760363e-03
1.677234e+04	3.736196e-03
1.683943e+04	3.651528e-03
1.690679e+04	3.595739e-03
1.697441e+04	3.555675e-03
1.704231e+04	3.546903e-03
1.711048e+04	3.387299e-03
1.717892e+04	3.387461e-03
1.724764e+04	3.287798e-03
1.731663e+04	3.245381e-03
1.738590e+04	3.206487e-03
1.745544e+04	3.197103e-03
1.752526e+04	3.129025e-03
1.759536e+04	3.057678e-03
1.766574e+04	3.015741e-03
1.773641e+04	2.985136e-03
1.780735e+04	2.956937e-03
1.787858e+04	2.927374e-03
1.795010e+04	2.846043e-03
1.802190e+04	2.825876e-03
1.809398e+04	2.769591e-03
1.816636e+04	2.657524e-03
1.823903e+04	2.711467e-03
1.831198e+04	2.651695e-03
1.838523e+04	2.608246e-03
1.845877e+04	2.591678e-03
1.853261e+04	2.485230e-03
1.860674e+04	2.449987e-03
1.868116e+04	2.445835e-03
1.875589e+04	2.406580e-03
1.883091e+04	2.396596e-03
1.890623e+04	2.340932e-03
1.898186e+04	2.290201e-03
1.905779e+04	2.298519e-03
1.913402e+04	2.277388e-03
1.921055e+04	2.159411e-03
1.928740e+04	2.184746e-03
1.936455e+04	2.147971e-03
1.944200e+04	2.075204e-03
1.951977e+04	2.106809e-03
1.959785e+04	2.008219e-03
1.967624e+04	2.001046e-03
1.991080e+04	1.926768e-03
