# Interpolated spectrum of TRAPPIST-1 at 1 AU
# WL(nm)	Flux(ergs/cm**2/s/nm)
5.244824e+02	2.991263e-02
5.265804e+02	2.384191e-02
5.286867e+02	3.067011e-02
5.308014e+02	3.224158e-02
5.329246e+02	2.438809e-02
5.350563e+02	2.860495e-02
5.371966e+02	2.116088e-02
5.393453e+02	2.367549e-02
5.415027e+02	2.324774e-02
5.436687e+02	1.969700e-02
5.458434e+02	1.299293e-02
5.480268e+02	1.745382e-02
5.502189e+02	1.678892e-02
5.524198e+02	1.883295e-02
5.546295e+02	2.135883e-02
5.568480e+02	1.902449e-02
5.590754e+02	1.540344e-02
5.613117e+02	1.112468e-02
5.635569e+02	8.550727e-03
5.658111e+02	1.130037e-02
5.680744e+02	9.512331e-03
5.703467e+02	1.172460e-02
5.726281e+02	1.192447e-02
5.749186e+02	1.285156e-02
5.772183e+02	1.118499e-02
5.795271e+02	1.301821e-02
5.818452e+02	1.164893e-02
5.841726e+02	8.726840e-03
5.865093e+02	4.071678e-03
5.888553e+02	4.985758e-04
5.912108e+02	2.008146e-03
5.935756e+02	5.264162e-03
5.959499e+02	6.387946e-03
5.983337e+02	8.535387e-03
6.007270e+02	1.049550e-02
6.031300e+02	1.377698e-02
6.055425e+02	1.839506e-02
6.079646e+02	2.391925e-02
6.103965e+02	2.899996e-02
6.128381e+02	3.534297e-02
6.152894e+02	2.909214e-02
6.177506e+02	1.472717e-02
6.202216e+02	1.195588e-02
6.227025e+02	8.696275e-03
6.251933e+02	1.168647e-02
6.276941e+02	1.400063e-02
6.302048e+02	1.888168e-02
6.327257e+02	2.622513e-02
6.352566e+02	2.819717e-02
6.377976e+02	2.233155e-02
6.403488e+02	4.006864e-02
6.429102e+02	5.446340e-02
6.454818e+02	7.068857e-02
6.480637e+02	7.704304e-02
6.506560e+02	8.581867e-02
6.532586e+02	1.045204e-01
6.558717e+02	6.523171e-02
6.584951e+02	5.662061e-02
6.611291e+02	4.552834e-02
6.637736e+02	3.466802e-02
6.664287e+02	2.993662e-02
6.690945e+02	2.771462e-02
6.717708e+02	2.780944e-02
6.744579e+02	3.102815e-02
6.771557e+02	4.284984e-02
6.798644e+02	3.737538e-02
6.825838e+02	3.981436e-02
6.853142e+02	3.389364e-02
6.880554e+02	2.932889e-02
6.908076e+02	2.966851e-02
6.935709e+02	4.171273e-02
6.963452e+02	5.868764e-02
6.991305e+02	7.103979e-02
7.019271e+02	9.086477e-02
7.047348e+02	1.589918e-01
7.075537e+02	1.009807e-01
7.103839e+02	7.233442e-02
7.132255e+02	6.289090e-02
7.160784e+02	7.086636e-02
7.189427e+02	9.070625e-02
7.218184e+02	8.688804e-02
7.247057e+02	1.216772e-01
7.276045e+02	1.438155e-01
7.305150e+02	1.879734e-01
7.334370e+02	2.282265e-01
7.363708e+02	2.521786e-01
7.393162e+02	2.595768e-01
7.422735e+02	2.575179e-01
7.452426e+02	2.472137e-01
7.482236e+02	2.578513e-01
7.512165e+02	2.532600e-01
7.542213e+02	2.667570e-01
7.572382e+02	2.618810e-01
7.602672e+02	2.021069e-01
7.633082e+02	1.422398e-01
7.663615e+02	2.143337e-02
7.694269e+02	2.517024e-02
7.725046e+02	9.533427e-02
7.755946e+02	1.391483e-01
7.786970e+02	1.658648e-01
7.818118e+02	2.030641e-01
7.849391e+02	1.565613e-01
7.880788e+02	1.939267e-01
7.912311e+02	1.786155e-01
7.943961e+02	2.140421e-01
7.975736e+02	2.257656e-01
8.007639e+02	2.622135e-01
8.039670e+02	2.967012e-01
8.071829e+02	3.402248e-01
8.104116e+02	3.745676e-01
8.136532e+02	4.226572e-01
8.169078e+02	3.891963e-01
8.201755e+02	2.648682e-01
8.234562e+02	3.925613e-01
8.267500e+02	3.936522e-01
8.300570e+02	3.441542e-01
8.333772e+02	3.847491e-01
8.367107e+02	3.647037e-01
8.400576e+02	3.786860e-01
8.434178e+02	2.934104e-01
8.467915e+02	1.825634e-01
8.501787e+02	2.203373e-01
8.535794e+02	2.325286e-01
8.569937e+02	2.783887e-01
8.604217e+02	3.237197e-01
8.638633e+02	3.292706e-01
8.673188e+02	3.885746e-01
8.707881e+02	3.373021e-01
8.742712e+02	3.674275e-01
8.777683e+02	4.225765e-01
8.812794e+02	4.513746e-01
8.848045e+02	4.867310e-01
