# Spectrum of GJ486 at 1 AU
# WL(nm)	Flux(ergs/cm**2/s/nm)
3.435242e+02	2.389796e-01
3.448983e+02	2.793524e-01
3.462779e+02	3.260124e-01
3.476630e+02	2.718550e-01
3.490537e+02	2.965086e-01
3.504499e+02	5.169152e-01
3.518517e+02	4.622228e-01
3.532591e+02	5.775551e-01
3.546722e+02	6.950967e-01
3.560908e+02	3.999780e-01
3.575152e+02	2.780448e-01
3.589453e+02	4.680786e-01
3.603810e+02	6.081427e-01
3.618226e+02	5.136108e-01
3.632699e+02	5.387625e-01
3.647229e+02	4.756437e-01
3.661818e+02	8.743919e-01
3.676466e+02	6.716399e-01
3.691171e+02	7.525667e-01
3.705936e+02	4.632337e-01
3.720760e+02	2.290302e-01
3.735643e+02	2.192379e-01
3.750586e+02	2.581333e-01
3.765588e+02	5.570946e-01
3.780650e+02	1.091278e+00
3.795773e+02	7.180547e-01
3.810956e+02	8.195762e-01
3.826200e+02	3.432436e-01
3.841505e+02	5.868214e-01
3.856871e+02	3.549007e-01
3.872298e+02	6.228934e-01
3.887787e+02	5.766128e-01
3.903338e+02	7.204640e-01
3.918952e+02	7.657056e-01
3.934628e+02	4.575700e-01
3.950366e+02	1.048612e+00
3.966167e+02	7.781681e-01
3.982032e+02	1.366329e+00
3.997960e+02	1.567951e+00
4.013952e+02	1.887023e+00
4.030008e+02	2.160708e+00
4.046128e+02	1.763558e+00
4.062312e+02	1.782806e+00
4.078562e+02	1.994077e+00
4.094876e+02	2.157717e+00
4.111255e+02	2.458414e+00
4.127701e+02	2.232223e+00
4.144211e+02	2.066864e+00
4.160788e+02	2.295235e+00
4.177431e+02	1.861126e+00
4.194141e+02	1.382983e+00
4.210918e+02	7.965746e-01
4.227761e+02	2.216295e-01
4.244672e+02	8.352686e-01
4.261651e+02	1.415345e+00
4.278698e+02	1.678134e+00
4.295812e+02	1.419348e+00
4.312996e+02	1.782009e+00
4.330248e+02	2.288765e+00
4.347569e+02	2.785230e+00
4.364959e+02	2.553974e+00
4.382419e+02	1.995870e+00
4.399948e+02	2.452511e+00
4.417548e+02	2.602468e+00
4.435218e+02	2.139120e+00
4.452959e+02	2.210151e+00
4.470771e+02	2.680388e+00
4.488654e+02	2.744618e+00
4.506609e+02	2.980553e+00
4.524635e+02	2.637014e+00
4.542734e+02	2.779539e+00
4.560905e+02	3.049407e+00
4.579148e+02	3.117918e+00
4.597465e+02	2.662358e+00
4.615855e+02	3.227569e+00
4.634318e+02	2.645657e+00
4.652855e+02	3.004829e+00
4.671467e+02	2.976666e+00
4.690153e+02	3.086003e+00
4.708913e+02	3.431022e+00
4.727749e+02	3.300821e+00
4.746660e+02	3.553622e+00
4.765647e+02	2.614945e+00
4.784709e+02	2.123645e+00
4.803848e+02	2.621335e+00
4.823063e+02	2.717117e+00
4.842356e+02	3.108780e+00
4.861725e+02	3.273434e+00
4.881172e+02	3.735519e+00
4.900697e+02	3.475891e+00
4.920300e+02	3.984899e+00
4.939981e+02	4.635183e+00
4.959741e+02	3.433720e+00
4.979580e+02	3.879671e+00
4.999498e+02	3.350165e+00
5.019496e+02	3.155705e+00
5.039574e+02	3.701879e+00
5.059732e+02	3.188689e+00
5.079971e+02	3.351483e+00
5.100291e+02	3.101572e+00
5.120692e+02	3.132433e+00
5.141175e+02	3.095051e+00
5.161740e+02	2.697227e+00
5.182387e+02	1.946203e+00
5.203116e+02	2.844546e+00
5.223929e+02	4.300778e+00
5.244824e+02	4.286972e+00
5.265804e+02	3.513914e+00
5.286867e+02	4.260864e+00
5.308014e+02	4.303886e+00
5.329246e+02	3.793289e+00
5.350563e+02	4.299451e+00
5.371966e+02	3.853791e+00
5.393453e+02	4.015765e+00
5.415027e+02	4.028600e+00
5.436687e+02	3.598932e+00
5.458434e+02	2.948176e+00
5.480268e+02	3.512680e+00
5.502189e+02	3.309861e+00
5.524198e+02	3.540342e+00
5.546295e+02	3.819481e+00
5.568480e+02	3.746280e+00
5.590754e+02	3.317421e+00
5.613117e+02	2.973314e+00
5.635569e+02	2.587861e+00
5.658111e+02	2.981874e+00
5.680744e+02	2.727599e+00
5.703467e+02	3.107324e+00
5.726281e+02	3.231689e+00
5.749186e+02	3.587801e+00
5.772183e+02	3.339200e+00
5.795271e+02	3.859299e+00
5.818452e+02	3.878421e+00
5.841726e+02	3.718666e+00
5.865093e+02	2.766782e+00
5.888553e+02	1.358015e+00
5.912108e+02	1.829724e+00
5.935756e+02	2.259542e+00
5.959499e+02	2.203351e+00
5.983337e+02	2.550360e+00
6.007270e+02	2.821173e+00
6.031300e+02	3.261339e+00
6.055425e+02	3.831125e+00
6.079646e+02	4.343451e+00
6.103965e+02	4.809629e+00
6.128381e+02	5.107860e+00
6.152894e+02	4.435356e+00
6.177506e+02	3.202408e+00
6.202216e+02	2.739675e+00
6.227025e+02	2.103472e+00
6.251933e+02	2.536084e+00
6.276941e+02	2.863633e+00
6.302048e+02	3.463113e+00
6.327257e+02	4.152508e+00
6.352566e+02	4.352710e+00
6.377976e+02	3.954330e+00
6.403488e+02	5.010977e+00
6.429102e+02	5.673143e+00
6.454818e+02	6.096133e+00
6.480637e+02	6.424180e+00
6.506560e+02	6.596303e+00
6.532586e+02	7.254086e+00
6.558717e+02	6.260892e+00
6.584951e+02	5.931076e+00
6.611291e+02	5.496679e+00
6.637736e+02	4.839349e+00
6.664287e+02	4.452045e+00
6.690945e+02	4.115615e+00
6.717708e+02	4.066533e+00
6.744579e+02	4.189904e+00
6.771557e+02	4.772804e+00
6.798644e+02	4.362787e+00
6.825838e+02	4.384860e+00
6.853142e+02	4.160957e+00
6.880554e+02	3.996221e+00
6.908076e+02	4.311325e+00
6.935709e+02	5.238287e+00
6.963452e+02	6.142656e+00
6.991305e+02	6.690407e+00
7.019271e+02	7.252486e+00
7.047348e+02	8.977470e+00
7.075537e+02	7.980558e+00
7.103839e+02	6.858810e+00
7.132255e+02	6.189358e+00
